aid,z,log_M,logage,logZ,alpha_fe,sigma_e,ra,dec,Scale,Rhlr,e,lim_sup,ng,_RA,_DE,Separation,Kq,Kn,Mdyn
spec-1569-53168-0229,0.08151018,10.568,10.110510456518806,0.0930750227899291,0.171014294647897,122.11585448053962,251.09534792,20.23229044,1.536,3.1,0.31,1.4386376872132984,2.31,251.09535,20.23229,0.0072023200300973,0.9756052935221179,7.078990009999998,10.870591901836361
spec-1572-53177-0211,0.09211325,10.988,10.166612933659954,0.2023653976531508,0.227800685576621,189.61130315304175,247.19935414,22.67832256,1.714,10.67,0.41,3.1755979066325786,6.06,247.19935,22.67832,0.0165542573885714,0.9037741381612935,4.719178759999999,11.58025985875809
spec-1572-53177-0286,0.04559069,10.36,10.149202263154582,0.1385439022138047,-0.0088195561229082,110.56931304635124,246.51377964,22.86062629,0.896,2.37,0.68,0.7754247526029769,2.87,246.51378,22.86063,0.0134092824536739,0.8083302385460109,6.683539289999999,10.561053554784175
spec-1572-53177-0341,0.05700092,10.54,10.113830092762958,0.1411675000959277,0.0453770581610168,127.8830970071367,246.41109516,24.43387439,1.105,2.29,0.51,1.32489589847319,1.95,246.41109,24.43387,0.0231472024924368,0.8561389940226636,7.3411902499999995,10.738213185099164
spec-1573-53226-0186,0.06332762,10.773,10.151193682957327,0.0745924937797601,0.277493340156282,135.36802364320334,245.9794359,23.87739291,1.218,6.59,0.62,2.4405172809203504,1.75,245.97944,23.87739,0.0170853373166994,0.8216932330693044,7.489556249999999,11.237524043600743
spec-1573-53226-0275,0.05909931,11.115,10.153702534536665,0.3632300297679925,0.242051653599956,185.4544215760077,245.68458313,23.95414981,1.143,6.98,0.2,2.3368659395594142,5.17,245.68458,23.95415,0.0103201864436914,1.0991960685470887,5.217896489999999,11.505341087979785
spec-1573-53226-0324,0.09518559,10.742,10.109556900604453,-0.2365897600251713,-0.0103501526050157,161.3092024051458,246.20524138,25.4985907,1.764,7.38,0.77,3.5314928745202256,4.1,246.20524,25.49859,0.0051436873136879,0.7933257557248411,5.868021,11.317758518066452
spec-1573-53226-0389,0.06775883,10.717,10.151480798679884,0.180154410338797,-0.0572120563599213,124.1313952023043,245.86464604,24.87570717,1.297,3.51,0.17,1.6039669277599875,2.4,245.86465,24.87571,0.0164641193916675,1.1445808046337596,7.014416,11.004149022083684
spec-1573-53226-0428,0.09602854,11.448,10.156886894094589,0.3310976807439312,0.199722151358253,220.0167954614192,246.09813447,25.13011712,1.78,11.35,0.22,2.5229216656786893,5.18,246.09813,25.13012,0.0178814434708856,1.0721232014342572,5.21208084,11.853604023999749
spec-1573-53226-0459,0.06741328,10.225,10.14591376504294,-0.010083248175603,0.382561236358896,93.92176217478148,247.02138462,25.72632776,1.291,3.16,0.31,2.0185997847156956,3.12,247.02138,25.72633,0.017015589399216,0.9756052935221179,6.511879039999999,10.61464067515986
spec-1574-53476-0362,0.09691721,10.683,10.137086327178864,0.0506709701085899,0.145789992731544,143.3131022875954,245.29728033,25.89272491,1.794,3.25,0.54,0.9871282652487332,4.09,245.29728,25.89272,0.0177082800423662,0.8452074611443647,5.874357209999999,10.886819484446379
spec-1574-53476-0430,0.09989462,10.789,9.927769257957102,0.1768024169487992,0.300731327099252,146.41461449473044,245.48418479,25.62002897,1.843,6.65,0.76,2.619421831259892,5.23,245.48418,25.62003,0.015984619208564,0.7947461271650121,5.1830748899999985,11.135247061320667
spec-1574-53476-0608,0.06774889,10.465,10.144646652367458,0.1175828408127151,0.0261132582555851,106.99820252118565,247.10975173,25.80965337,1.296,5.48,0.39,2.268052425232115,3.96,247.10975,25.80965,0.0133649104238645,0.9158595133204178,5.957166559999999,10.900842781405938
spec-1575-53493-0316,0.08286595,11.099,10.160294926493457,0.3313295703502488,0.38848425238568,214.24136221585823,243.02088272,25.29163594,1.558,6.48,0.17,2.9560384506097224,5.82,243.02088,25.29164,0.0170882976255233,1.1445808046337596,4.849904839999999,11.584201978704389
spec-1575-53493-0325,0.03243346,10.776,10.122533637197892,0.3197351386833067,0.126795964020143,170.2691792754912,243.84743031,26.61800363,0.648,4.4,0.4,2.1247292381228653,5.29,243.84743,26.618,0.0131060317152556,0.9096926026564097,5.14842681,11.142734623274366
spec-1576-53496-0206,0.0672872,10.626,10.13947569666174,0.0017323460898406,0.0581167185553847,112.17612482562642,244.47895397,24.99829406,1.289,3.78,0.13,1.504890194599839,4.84,244.47895,24.99829,0.019529748017879,1.2154452617527902,5.41251696,10.861867996139148
spec-1576-53496-0261,0.04078608,10.81,10.127664425113537,0.2134512165598321,0.0411198077074314,127.29558373991232,244.18585585,25.73091452,0.807,5.92,0.62,2.213303467373612,3.16,244.18586,25.73091,0.0211166218154702,0.8216932330693044,6.484692959999999,11.07498816388965
spec-1576-53496-0330,0.06494461,10.26,10.146586633380952,0.0034690272691639,0.183821083491516,117.80975904801934,243.80399087,27.44316263,1.248,4.12,0.75,3.471156755136585,0.77,243.80399,27.44316,0.009867569583081,0.7962225610272257,8.244418889999999,10.940894935498791
spec-1577-53495-0078,0.06418222,10.698,10.008731067538902,0.1697370799363404,-0.0706660720707915,146.9145440571893,243.86180341,27.56478514,1.234,7.65,0.56,2.5510258543601205,6.42,243.8618,27.56478,0.021466891992303,0.8386131011557931,4.528295239999999,11.163728051015564
spec-1577-53495-0291,0.04713185,10.589,10.125527792082494,-0.0180470561139105,-0.0753130963726045,121.10194167634783,242.05350652,27.57114137,0.925,5.08,0.25,0.6931923127800756,7.85,242.05351,27.57114,0.0121512089425456,1.035709701476211,3.831752249999999,10.837242045592511
spec-1578-53496-0141,0.09179571,10.742,10.163870112459051,-0.0448922218550562,-0.0428043111005951,126.06066879010596,241.34569147,28.68445904,1.71,5.57,0.28,1.8468625125117173,3.53,241.34569,28.68446,0.0057876744381548,1.0037315179050041,6.23687769,11.11003985279235
spec-1578-53496-0212,0.06894705,10.757,10.152489441398162,0.1155076703942353,0.0286156732517254,144.07509259019517,241.25344713,28.14285146,1.318,5.09,0.0,3.0620895706871183,4.47,241.25345,28.14285,0.0105179185730212,1.5625,5.636969689999999,11.335201977771234
spec-1578-53496-0288,0.0769016,11.59,10.156959313642169,0.3849793067508845,0.136531541643029,274.67429113469643,240.44324191,28.5721424,1.456,9.81,0.23,2.700847210107349,4.75,240.44324,28.57214,0.0105410824650296,1.059452598972988,5.466506249999998,11.998537066904905
spec-1578-53496-0586,0.09170226,10.711,10.157875127872366,-0.1109298203771062,0.0280772287858785,129.4319727927892,241.88156868,29.48175934,1.707,6.42,0.15,2.347989970904831,6.82,241.88157,29.48176,0.0047704775984876,1.1784086715660769,4.32352884,11.1051931145392
spec-1578-53496-0591,0.0914057,10.939,10.034515207009308,-0.1222863387389285,-0.245652985322306,164.94003370898514,241.73366645,29.5747439,1.704,5.32,0.49,2.6493994956502545,2.67,241.73367,29.57474,0.0179070711956845,0.8641911456966372,6.82303649,11.297591951585858
spec-1579-53473-0108,0.07475505,10.809,10.146128718740844,0.339097703286167,0.180809842888237,182.47879978854212,239.140732,29.88271069,1.42,7.29,0.41,2.9106976319031888,6.42,239.14073,29.88271,0.0067187835946754,0.9037741381612935,4.528295239999999,11.363587659331298
spec-1582-52939-0145,0.04777034,10.898,10.143557587952268,0.2616714056182987,0.0664703859746518,181.1246914235354,117.09089148,18.5487063,0.936,3.83,0.61,2.1188033354265534,3.17,117.09089,18.54871,0.0142456070035691,0.8242425168127028,6.477908489999999,11.19308456782713
spec-1582-52939-0146,0.04599388,10.969,10.148670736380904,0.1156402538449109,0.0688779637193602,146.27763002600562,117.07391229,18.52112925,0.903,6.18,0.35,2.023124009416804,2.93,117.07391,18.52113,0.0082701706431333,0.9432436911467813,6.642066089999999,11.284712062566355
spec-1582-52939-0219,0.05232938,10.074,10.093715908422858,-0.1734675922781369,-0.374499315719737,95.9812918883092,116.49913779,18.31619294,1.021,2.77,0.62,2.5591318516703327,2.02,116.49914,18.31619,0.0130026035085147,0.8216932330693044,7.289717639999999,10.550714023548547
spec-1582-52939-0242,0.05133582,10.917,10.125493477187783,0.1704507206755207,0.179241654684751,159.71511013842223,116.48653526,18.13788293,1.004,7.33,0.2,3.2807734781152216,3.57,116.48653,18.13788,0.0208586417546179,1.0991960685470887,6.210482089999999,11.472437120411305
spec-1582-52939-0270,0.04497276,11.103,10.148108105706914,0.2817658710981381,0.301546934446051,183.02585676948,116.39150706,18.80335856,0.885,8.0,0.22,2.6896658280929455,4.93,116.39151,18.80336,0.0112808217322618,1.0721232014342572,5.3589180899999995,11.553877352639423
spec-1583-52941-0383,0.09244984,10.942,10.088573337416127,0.2076280151979827,0.0456397081502509,170.03733672248973,118.91320679,20.85344366,1.72,5.92,0.42,1.8152916385109599,4.51,118.91321,20.85344,0.0170360107730745,0.898093470327658,5.61238641,11.30232005305165
spec-1584-52943-0615,0.08230765,10.554,10.11312216045663,0.0070605350626749,0.280689886055063,142.37098221711312,123.25226628,23.20002571,1.55,3.83,0.41,1.5988304622468874,5.03,123.25227,23.20003,0.0197491782472518,0.9037741381612935,5.29982169,10.93680355943073
spec-1584-52943-0629,0.09522533,10.476,10.116555250337363,-0.1030381672493847,-0.178162784865119,102.91084081775884,123.37700243,22.91318122,1.767,3.61,0.56,1.4024654396157474,1.52,123.377,22.91318,0.0091769790865697,0.8386131011557931,7.66256064,10.756805677407508
spec-1586-52945-0192,0.08429117,10.314,10.16423826178686,-0.473364098704422,-0.155421909951886,130.96600994903483,126.59207886,24.97951098,1.583,3.34,0.17,2.9070652797601464,3.89,126.59208,24.97951,0.005126985549861,1.1445808046337596,6.002093609999999,10.961453537357695
spec-1586-52945-0458,0.02393168,10.457,10.12405665945839,-0.1353736820773897,-0.0915276818569178,101.870043404435,127.03680424,26.09497632,0.483,3.31,0.32,1.6483702431135916,3.28,127.0368,26.09498,0.0190636040571718,0.9669974820474221,6.4035974399999995,10.694210996823918
spec-1587-52964-0027,0.08660293,10.467,10.13381024127038,0.2033291423758459,0.103210533695375,106.42906659806133,129.7316853,26.66481372,1.624,3.63,0.42,1.5687610165425883,4.51,129.73168,26.66481,0.0216812138383948,0.898093470327658,5.61238641,10.682936889943743
spec-1587-52964-0208,0.08083955,10.855,10.155500460205603,0.1470505133192594,-0.153800769982454,152.65645245340377,128.64139328,26.9743829,1.525,5.51,0.6,1.8234046565214055,7.33,128.64139,26.97438,0.0148234801763877,0.8268941874213698,4.07363649,11.002454796666884
spec-1587-52964-0233,0.07892606,10.651,10.133342270152196,0.1700837034637063,-0.278829378221032,141.2794036576309,128.88597204,26.85940955,1.491,3.67,0.73,1.9757579218219299,5.01,128.88597,26.85941,0.0067490256962907,0.7993527728767938,5.311602409999999,10.859228470592203
spec-1587-52964-0238,0.0877977,11.326,10.162058178396126,0.3351722332897833,0.241901694488851,217.0404160161174,129.03255396,26.81205628,1.642,8.03,0.28,2.409752984373524,3.85,129.03255,26.81206,0.0184723931970952,1.0037315179050041,6.02787225,11.72601902792964
spec-1587-52964-0347,0.05154692,11.03,10.145154224312902,0.0419645781397857,0.0536353398585973,175.23046942543002,129.20488394,28.66871424,1.006,6.9,0.38,2.9626509352080492,4.13,129.20488,28.66871,0.0196944580215032,0.9222860468299282,5.84904129,11.42445932008161
spec-1587-52964-0429,0.08467736,10.805,10.103367043202484,0.0713343507424407,0.215097355302286,178.70686455493225,129.53782212,28.64962739,1.59,11.08,0.35,3.24441244422496,6.42,129.53782,28.64963,0.0115387455138112,0.9432436911467813,4.528295239999999,11.545821529452796
spec-1587-52964-0470,0.09825142,10.617,9.970437896810555,0.1600090117815116,-0.0152137416378049,121.31842530689435,129.5710921,27.5611525,1.815,2.85,0.11,0.6838939659332044,4.18,129.57109,27.56115,0.0112213089252929,1.2560326923580525,5.817504839999999,10.85287674106648
spec-1588-52965-0610,0.09774508,11.057,10.15714109603004,0.2309785001777727,0.233174837374591,167.6113949810002,132.65264603,29.1126016,1.808,5.73,0.76,2.035786276619913,2.75,132.65265,29.1126,0.0137509408594904,0.7947461271650121,6.76700625,11.303827356109986
spec-1589-52972-0031,0.04293362,10.455,10.144527991752302,0.0329591139063074,0.0535450351097695,101.7695996424,134.08325617,28.98111208,0.847,3.13,0.28,1.683899473410781,3.05,134.08326,28.98111,0.0141967937125897,1.0037315179050041,6.55964025,10.69571870824837
spec-1589-52972-0045,0.08047575,11.257,10.158037499782573,0.3795311595384645,0.0869290714263439,218.0328839923546,133.65952634,29.19016733,1.519,7.96,0.42,2.534443058411141,4.54,133.65953,29.19017,0.0149901035210686,0.898093470327658,5.593999559999999,11.645441688285645
spec-1589-52972-0087,0.08344398,11.235,10.043691846628402,0.3414061758652438,0.242461118700844,207.22676687603152,133.45945629,29.07343218,1.569,5.14,0.17,2.192748571508533,3.74,133.45946,29.07343,0.0140660109284172,1.1445808046337596,6.0991611599999995,11.55421204381061
spec-1589-52972-0092,0.08326025,10.833,10.02639710964509,0.3597735741511406,0.293418895964278,145.09363126853586,133.5328151,29.08372638,1.565,3.6,0.42,5.964447114721724,3.01,133.53281,29.08373,0.0206706272362767,0.898093470327658,6.587038409999999,11.018051590479113
spec-1589-52972-0128,0.08723645,10.518,10.113358447892514,0.1095854920931801,0.0933797058891907,140.88407781924153,133.36604607,29.08270976,1.632,4.14,0.09,2.938355183092464,3.8,133.36605,29.08271,0.0123943562571716,1.30055465966675,6.060203999999999,11.177780676527025
spec-1589-52972-0340,0.07058678,10.727,10.148942575342158,0.2175684756529837,0.188534224857267,148.46967157749367,131.65755581,29.6507172,1.347,5.74,0.26,1.8225568622003638,6.91,131.65756,29.65072,0.0165362825020125,1.024588205031141,4.278519209999999,11.1104708814506
spec-1590-52974-0072,0.06604634,10.277,10.115361993524475,-0.2242057874279699,0.0316347797132501,107.53854657954196,135.31196712,30.07194364,1.267,2.68,0.29,1.4621947497343908,4.38,135.31197,30.07194,0.015881417144399,0.993954349345031,5.692564039999999,10.610378137661996
spec-1590-52974-0180,0.08880845,10.735,10.165604943333657,0.0271630765111368,0.292629332096428,141.90388175821784,134.57304769,30.34848798,1.66,14.65,0.17,2.9299743724098013,7.98,134.57305,30.34849,0.0102168162186081,1.1445808046337596,3.7733176399999993,11.471636655255693
spec-1591-52976-0439,0.05099799,10.114,10.09675649200609,-0.0878962440677542,-0.0413520192455203,87.38453319859485,137.17628081,32.36480288,0.997,2.55,0.58,1.2818549426138386,3.34,137.17628,32.3648,0.0106565421273051,0.8325219696942819,6.36330996,10.379928758261562
spec-1591-52976-0459,0.06540445,11.032,10.156804908627898,0.1635885592514407,0.176041396655098,190.50285780076123,137.01890853,31.7269401,1.256,6.54,0.32,2.5342778026157315,5.12,137.01891,31.72694,0.0045155576753322,0.9669974820474221,5.247047039999999,11.447161694457138
spec-1592-52990-0065,0.07389562,10.88,9.95827650576486,0.0989763041433045,0.107376182723343,142.99544483641003,140.91493379,32.46296997,1.405,7.57,0.0,2.508872268796203,8.0,140.91493,32.46297,0.0115124750142044,1.5625,3.7643999999999993,11.325696731552227
spec-1592-52990-0363,0.02204059,10.5,10.138391162915346,0.2043940499110948,0.159212807267728,115.08243500704448,139.60097807,33.86754037,0.445,3.53,0.23,2.193346795114146,3.44,139.60098,33.86754,0.0059208924787934,1.059452598972988,6.2965497599999996,10.86041761592612
spec-1592-52990-0513,0.02111863,10.125,10.07171945188982,0.0686582451847859,-0.0322001231768402,85.77343375005519,140.24756001,33.19526689,0.428,2.31,0.43,1.1941539316733194,3.48,140.24756,33.19527,0.0111960405447064,0.8926404490652192,6.269980639999999,10.344700990270034
spec-1592-52990-0549,0.02418985,10.264,10.074613615488092,0.246532642220639,-0.0104129809575709,93.18218652365368,140.5459185,33.30068606,0.488,3.77,0.08,1.555573233788067,7.53,140.54592,33.30069,0.014884755681667,1.3244237468897522,3.979061689999999,10.603255430621209
spec-1593-52991-0248,0.05167455,10.059,10.104293262297382,-0.1256063312500548,0.0280051093943494,96.58781431118368,141.58033155,32.63913812,1.008,2.2,0.46,1.7901237818137272,2.77,141.58033,32.63914,0.0082392247309072,0.8775527169786937,6.753046889999999,10.451480993378803
spec-1593-52991-0426,0.02303885,10.526,10.092510553275895,0.2512873235313294,-0.0039242480045271,122.24117929493733,141.81682856,34.42719677,0.466,3.61,0.7,2.293426439047232,4.2,141.81683,34.4272,0.0123892913130304,0.8045283901955289,5.804924,10.76772083128891
spec-1593-52991-0487,0.04207806,11.149,10.132734884428537,0.3396495709226195,0.224144058732594,218.76323307810355,142.51484231,34.2237028,0.832,6.29,0.18,3.0402439240996757,5.31,142.51484,34.2237,0.0122019141936767,1.128773370680186,5.13691601,11.608349187023087
spec-1593-52991-0607,0.04106362,10.872,10.14734579379586,0.187255961935164,0.122395225804253,166.6796120712848,143.58916093,34.69454287,0.812,5.77,0.32,2.3595273966388484,4.88,143.58916,34.69454,0.0106924127318912,0.9669974820474221,5.3886470399999995,11.288286511446616
spec-1594-52992-0272,0.04204943,10.435,10.147525883204109,0.1142138534773005,-0.0354539489351516,127.683763280083,144.1469106,34.94139736,0.83,3.14,0.34,2.0179207632290166,4.79,144.14691,34.9414,0.0096675314011424,0.9508320982325946,5.442462809999999,10.789540956151052
spec-1594-52992-0454,0.08546857,10.73,10.060583545507985,0.0537589968527786,-0.104161620576771,157.75536345866422,145.14057802,35.61302297,1.604,4.76,0.29,1.8654631448898096,5.57,145.14058,35.61302,0.0121613742848602,0.993954349345031,4.98903009,11.135398436651464
spec-1594-52992-0584,0.04293239,10.213,10.1399786038763,-0.1937613045292471,-0.17917876108189,89.09695808044738,146.07992384,35.3301611,0.846,2.69,0.75,1.6189589777466826,3.27,146.07992,35.33016,0.0119531031808815,0.7962225610272257,6.41032889,10.403833479891174
spec-1595-52999-0320,0.08684141,11.002,10.156194420678558,-0.0454582380143212,0.250589922327533,153.39243930944954,145.87992422,35.62538847,1.626,5.82,0.4,2.1382588390868453,3.69,145.87992,35.62539,0.0135214134619055,0.9096926026564097,6.131758009999999,11.249451217647819
spec-1595-52999-0480,0.02204536,10.217,10.112993908695808,0.1491723284579422,0.207886687233109,126.81647714169812,146.66059009,35.9951911,0.446,3.08,0.04,3.123426126702365,6.09,146.66059,35.99519,0.0039686667938411,1.4320353244067792,4.703033209999999,10.889674517379929
spec-1595-52999-0604,0.0510833,11.286,10.137729195378222,0.3300596359144149,0.242623555268818,232.3519810451668,149.0607562,36.4204983,0.998,7.83,0.15,2.66754371096997,5.86,149.06076,36.4205,0.0125948953441312,1.1784086715660769,4.82792436,11.747551563439101
spec-1596-52998-0151,0.05301427,10.325,10.126355034768537,-0.0957832134043861,0.248642061905006,126.31690223609192,149.93385775,36.73049359,1.033,4.85,0.5,2.5571634099428953,5.65,149.93386,36.73049,0.0144628253532154,0.8600842766443919,4.944182249999999,10.883740806340768
spec-1596-52998-0231,0.05161164,10.393,10.12274769020707,0.1044272310136305,-0.117555634889106,109.23319545727088,149.06435553,36.43205344,1.008,4.88,0.22,2.6912824215497024,3.72,149.06436,36.43205,0.0179161504136875,1.0721232014342572,6.112185439999999,10.948010970591303
spec-1596-52998-0394,0.0537314,10.507,10.143180752661284,-0.0532796949427424,0.043223204685427,144.98426052201677,148.77705887,36.94907719,1.046,6.11,0.53,2.9903412992937475,6.1,148.77706,36.94908,0.0106255640881651,0.8487068161348575,4.697660999999999,11.07576294440699
spec-1596-52998-0429,0.01705683,10.099,10.137242645065998,-0.1643623729006999,0.168569916209881,93.25491949153354,148.99387104,37.15550145,0.347,2.66,0.29,2.246528725712879,4.19,148.99387,37.1555,0.0060126906056949,0.993954349345031,5.811212009999999,10.492298953197661
spec-1596-52998-0561,0.05054595,10.964,10.148893804182752,0.2567181459672879,0.134728965196946,153.88750291998664,150.25552059,38.11137846,0.988,7.98,0.55,2.3817684086839233,3.65,150.25552,38.11138,0.0057904068046554,0.8418447448145492,6.15792225,11.357516457922092
spec-1597-52999-0004,0.09642034,11.178,10.125136781549982,0.3066023332452138,0.136622448911041,217.8232908379729,154.77076612,9.89045231,1.786,7.04,0.34,1.8896839569204062,5.66,154.77077,9.89045,0.0160780801141409,0.9508320982325946,4.938597959999999,11.561929451151483
spec-1597-52999-0517,0.08230938,10.535,10.10817942596402,-0.0769181941358459,-0.0583369098613869,122.22018959048567,153.96412206,10.81377118,1.55,3.58,0.17,2.5243293633353088,1.8,153.96412,10.81377,0.0084324757133747,1.1445808046337596,7.452283999999999,11.025545443225237
spec-1597-52999-0583,0.08509845,10.748,10.164347485143605,0.0156752589607023,-0.0804562277693459,143.36354923929443,154.74391224,11.17736606,1.597,13.39,0.05,3.5589849713778863,7.42,154.74391,11.17737,0.016241010308799,1.4031797225227096,4.03083924,11.55860749836606
spec-1598-53033-0346,0.06162197,11.344,10.07240965515827,0.3993040247922384,0.175141078838076,231.9431114453432,155.26408154,11.32548183,1.189,7.66,0.24,2.4010144058435348,5.02,155.26408,11.32548,0.0085412129338381,1.047323184938283,5.305709639999999,11.726256579181777
spec-1599-53089-0238,0.03163736,10.279,10.126352639836824,0.1281485478495685,0.0726156387456661,94.31679632964344,156.92756423,10.82433538,0.632,3.75,0.19,2.172856752317714,4.85,156.92756,10.82433,0.0244710641465226,1.1136561812426087,5.406542249999999,10.669320737118495
spec-1599-53089-0271,0.03297062,10.319,10.13381410479642,0.2746789536723767,0.1401956302029,107.01536908707124,156.86669725,10.88792391,0.658,2.27,0.27,1.6247168425728022,3.54,156.8667,10.88792,0.0171069253166369,1.013935990115002,6.23027156,10.581876335172506
spec-1599-53089-0308,0.06608777,10.66,10.078452635693552,0.1669454396255233,-0.258009058253754,116.99365250765288,156.37869404,10.81716596,1.268,2.84,0.22,0.8866819184403224,2.75,156.37869,10.81717,0.0203864024254065,1.0721232014342572,6.76700625,10.816724866720222
spec-1599-53089-0342,0.08724795,11.037,9.978608563360146,0.2963193864560824,0.0691536261518364,162.42947951460553,156.386242,11.42622944,1.634,4.79,0.26,2.0431362612632706,2.81,156.38624,11.42623,0.0073396010781284,1.024588205031141,6.725186009999999,11.306359526713967
spec-1599-53089-0373,0.05317835,10.874,10.147187635233054,0.2942075830002196,0.173294195404733,161.94630707388174,156.97841223,12.18632595,1.036,6.0,0.23,2.958762741550646,4.31,156.97841,12.18633,0.0165575774130547,1.059452598972988,5.736074009999999,11.34703028050032
spec-1599-53089-0394,0.03074965,10.261,9.985639325346378,0.3283913499729461,-0.0166366703822601,110.96591404817792,156.88308687,11.09009172,0.616,3.35,0.36,2.3861683798745625,4.38,156.88309,11.09009,0.012673237851546,0.9359655037331305,5.692564039999999,10.708432419425177
spec-1599-53089-0501,0.0943185,10.642,9.9873188246902,-0.0042994506125362,0.0353909811889421,127.48840174958944,157.98163986,11.51417966,1.752,4.7,0.55,2.6258018843818522,1.27,157.98164,11.51418,0.0013198753031355,0.8418447448145492,7.853500889999999,11.069775168785466
spec-1599-53089-0633,0.09958682,10.999,10.00889987933557,0.2248628051094554,0.0753954563842746,187.5202479101162,159.21510928,11.26805726,1.838,3.78,0.44,1.6723692392646448,2.51,159.21511,11.26806,0.0101862869948039,0.8874053975750458,6.936022409999999,11.279261345523135
spec-1600-53090-0006,0.09177676,11.248,10.156157504163836,0.3211391506988372,-0.0018516405637348,187.4913178404497,160.43422554,10.62300512,1.709,8.3,0.08,2.4094044417843987,5.4,160.43423,10.623,0.0242646450571865,1.3244237468897522,5.085355999999999,11.659829390895831
spec-1600-53090-0033,0.05329031,11.114,10.08948340603891,0.283416658168172,0.269780135010492,210.61022575378465,161.18824425,11.32673033,1.038,5.25,0.26,2.4470341370091653,4.31,161.18824,11.32673,0.0150489689485604,1.024588205031141,5.736074009999999,11.502722964009763
spec-1600-53090-0056,0.04587054,10.958,10.10736621044802,0.1603748977372005,0.0555997665884329,146.44401686383918,160.32700659,10.54335219,0.901,3.81,0.51,0.868197931228341,2.04,160.32701,10.54335,0.0144156848866115,0.8561389940226636,7.275054559999999,11.073089429079575
spec-1600-53090-0172,0.09292796,11.055,10.075661700055475,0.3035163822103496,0.0673734964886326,185.3630177144535,159.66922042,11.02729128,1.729,5.17,0.38,0.8854510669278569,4.62,159.66922,11.02729,0.0048410913622497,0.9222860468299282,5.545180039999999,11.32475867011678
spec-1600-53090-0274,0.02210431,10.243,10.125618891132502,0.0736328129940071,-0.0951681368699873,100.09476440392211,158.68214614,11.05296881,0.448,2.81,0.59,2.1168895054062067,1.74,158.68215,11.05297,0.0142952471326453,0.8296525174182051,7.497025159999999,10.609754902031302
spec-1600-53090-0540,0.04793633,11.236,10.148273473659382,0.180418899429232,0.0930597037968107,162.98668018843787,159.80478882,12.19193337,0.94,8.71,0.63,2.38894065904707,3.44,159.80479,12.19193,0.0128228740077384,0.8192422451676569,6.2965497599999996,11.443278016763651
spec-1601-53115-0329,0.06176283,10.181,10.154258895721853,-0.1696447992791735,0.0424567151981364,106.42628160150912,160.65683154,12.46515131,1.191,2.33,0.64,1.4880926321173753,3.17,160.65683,12.46515,0.0071794584329215,0.8168856351754018,6.477908489999999,10.511490421339376
spec-1601-53115-0340,0.0599109,10.39,10.103576638329171,-0.0959068040193758,-0.101561579783067,103.0397987109888,160.73410214,12.40972373,1.158,3.32,0.1,1.25585901513554,6.04,160.7341,12.40972,0.0153922641871749,1.2777761041980535,4.729966559999999,10.694901574488082
spec-1602-53117-0040,0.09335443,10.693,10.16611358861565,0.2184712157192598,0.117847323478447,141.18089249506676,164.78502509,11.16444897,1.734,3.26,0.18,1.48774891434239,5.73,164.78502,11.16445,0.018355651997151,1.128773370680186,4.899642889999999,10.921981284132011
spec-1602-53117-0059,0.06873761,10.626,10.048665774692706,0.1916778765141356,0.0682678795286056,120.90510981624014,164.25963067,10.82248894,1.314,3.68,0.14,1.274743923124783,5.15,164.25963,10.82249,0.0044916018697076,1.1965054072410661,5.229542249999999,10.89355612713059
spec-1602-53117-0399,0.0465407,10.926,10.14753473410908,0.2355840342823435,0.10565624366573,173.82197521745258,162.94970001,11.98380486,0.914,5.21,0.29,2.130726919920432,4.17,162.9497,11.9838,0.0174960354351927,0.993954349345031,5.8238024899999985,11.326060815998925
spec-1602-53117-0423,0.09522396,10.908,10.06501840549609,0.1448141969857979,0.0360466994175705,174.40969648543722,163.42010237,11.9400152,1.766,7.91,0.43,2.1306381184435152,5.87,163.4201,11.94001,0.0204967709533841,0.8926404490652192,4.8224412899999995,11.381701902863732
spec-1602-53117-0444,0.08793336,10.586,10.14535399045928,-0.040292583484905,0.0587276534323266,157.18249458690727,163.5766758,12.55625882,1.645,5.68,0.35,2.615311388062809,7.39,163.57668,12.55626,0.0153575759572928,0.9432436911467813,4.045061609999999,11.095146394666287
spec-1603-53119-0083,0.06608202,10.586,10.146449788946454,0.1682292536582929,0.158508175105701,156.8283718447684,165.68246929,10.76774244,1.267,10.13,0.28,3.4492260259141756,6.67,165.68247,10.76774,0.009135849928915,1.0037315179050041,4.39941249,11.40791161289426
spec-1603-53119-0122,0.04216183,11.022,10.12449505382788,0.1502214275894371,0.072703810575442,184.64716111907308,165.31172015,10.48111922,0.833,5.56,0.35,1.9882472222015173,3.24,165.31172,10.48112,0.0028577639061294,0.9432436911467813,6.4305521599999995,11.427072890898566
spec-1604-53078-0071,0.03859502,10.809,10.119171391423604,0.2166259199368892,0.0725531639848623,142.30014990442373,168.62841322,11.88677294,0.765,4.39,0.73,1.2160206005791059,2.81,168.62841,11.88677,0.0155143291363529,0.7993527728767938,6.725186009999999,11.045758677194797
spec-1604-53078-0098,0.08417644,11.131,10.157552822451208,0.2597383534241531,0.606187642548413,211.42314526598963,168.03607096,11.21915311,1.58,7.51,0.55,2.7840207326165327,5.21,168.03607,11.21915,0.0116979579709702,0.8418447448145492,5.19466281,11.53317501840855
