aid,z,log_M,logage,logZ,alpha_fe,sigma_e,ra,dec,Scale,Rhlr,e,lim_sup,ng,_RA,_DE,Separation,Kq,Kn,Mdyn
spec-1758-53084-0212,0.09855942,10.826,9.879142138700615,0.0045805951527232,0.0035029871110494,135.20041234569337,126.21034837,7.56061477,1.821,3.86,0.15,0.0,5.2,126.21035,7.56061,0.0181304963444731,1.1784086715660769,5.200463999999999,11.002322016099614
spec-1764-53467-0474,0.07892759,10.409,10.072618836613392,-0.1233595674850089,-0.205673922896603,101.40926768563727,181.2005841,14.88325872,1.493,2.48,0.41,0.0,5.25,181.20058,14.88326,0.0149906214107701,0.9037741381612935,5.171506249999999,10.442724592518152
spec-1767-53436-0281,0.08440923,10.346,10.12377725897807,0.0446753883862959,-0.394932451682343,97.43971755433114,185.40996013,13.8024579,1.585,2.02,0.51,0.0,2.19,185.40996,13.80246,0.0075736488881483,0.8561389940226636,7.16569601,10.437066715564466
spec-1772-53089-0454,0.08467548,10.465,10.049565914001256,-0.0253063506078444,0.10005999064631,102.12990413714806,196.99262492,15.59233638,1.59,2.56,0.18,0.0,3.49,196.99262,15.59234,0.0214681741110763,1.128773370680186,6.263350409999999,10.642399933648273
spec-1778-53883-0139,0.09958953,10.466,9.90180415906731,0.3156134141268883,0.183128737761177,104.33018788591411,209.20039727,13.07880648,1.838,3.3,0.67,0.0,7.46,209.2004,13.07881,0.015881531523363,0.8103453250771835,4.01194356,10.433799519688598
spec-1785-54439-0180,0.09287515,10.666,9.864165700483522,0.024630948262828,-0.0907122677514109,138.22059660770432,133.73683673,59.31606332,1.727,2.74,0.42,0.0,4.31,133.73684,59.31606,0.0133767573729862,0.898093470327658,5.736074009999999,10.797273029335907
spec-1790-53876-0148,0.08837409,10.951,9.815059425472452,0.2075848577393946,0.143333597481274,155.07122549359673,191.78286186,7.24121248,1.652,4.84,0.46,0.0,5.17,191.78286,7.24121,0.0111280387859813,0.8775527169786937,5.217896489999999,11.093117129506435
spec-1791-54266-0248,0.04579544,10.061,10.125449656797892,0.101807992759296,-0.0735398550150328,83.99566611936748,192.67549376,8.90893666,0.9,2.82,0.55,0.0,5.98,192.67549,8.90894,0.0179834819712424,0.8418447448145492,4.762445639999999,10.268265557269114
spec-1794-54504-0530,0.09146882,10.5,10.138807478601496,-0.0985818405291602,0.112847428017877,134.1262407086962,195.8835098,8.31992136,1.704,2.69,0.52,0.0,5.05,195.88351,8.31992,0.0049475611831633,0.8523486307670756,5.28806025,10.705134102296642
spec-1797-54507-0159,0.04769999,10.432,10.140067510504512,0.0601653042898943,-0.0347031802465219,108.325411287195,199.1707859,7.10375385,0.935,2.39,0.71,0.0,2.75,199.17079,7.10375,0.0201649552337337,0.8027356868192035,6.76700625,10.549268397506898
spec-1802-53885-0622,0.08313098,10.767,10.06155495075318,0.1854038955584065,-0.0629216522538602,153.91741814120832,205.05838804,9.97892523,1.564,3.34,0.55,0.0,3.71,205.05839,9.97892,0.0200695219700344,0.8418447448145492,6.11870481,10.976654168253688
spec-1815-53884-0506,0.0879994,11.001,9.768611014596198,0.3211165895392593,0.147675332801806,165.8787225906841,225.88943574,7.81123974,1.646,5.99,0.26,0.0,8.0,225.88944,7.81124,0.0152225039002927,1.024588205031141,3.7643999999999993,11.169693958755905
spec-1826-53499-0339,0.08081232,10.684,9.992775077895011,-0.0969906918810483,-0.103513674837907,118.3218828658806,214.01641768,7.19697482,1.521,4.25,0.43,-0.0008159345203196174,5.66,214.01642,7.19697,0.0192289617593488,0.8926404490652192,4.938597959999999,10.785239964378555
spec-1829-53494-0600,0.09687752,10.847,9.901829760096696,0.196466869304279,-0.0943971296149959,150.53481846389593,222.2411136,6.28954061,1.794,4.7,0.12,0.0,8.0,222.24111,6.28954,0.0130678295694438,1.2352721781068696,3.7643999999999993,11.06127086407534
spec-1833-54561-0500,0.0806134,10.401,10.070358046772055,-0.0062001703723275,0.0083079315505186,107.52645037698558,228.41084031,5.53425923,1.521,2.42,0.5,0.0,4.17,228.41084,5.53426,0.0029862779694017,0.8600842766443919,5.8238024899999985,10.513034285711052
spec-1833-54561-0519,0.03261517,10.684,10.012422338310662,0.1747093242376791,0.0379604011884948,125.11077392197907,228.76017601,6.58954867,0.652,3.82,0.38,0.0,5.21,228.76018,6.58955,0.0150509921298568,0.9222860468299282,5.19466281,10.8235164398716
spec-1842-53501-0479,0.07078802,10.784,10.061387625393625,0.1806209300261066,0.137989666788382,137.2900472433619,220.99611722,32.06205092,1.351,3.44,0.55,0.0,3.75,220.99612,32.06205,0.0091052441986098,0.8418447448145492,6.092656249999999,10.88831588752416
spec-1843-53816-0523,0.08462004,10.784,10.05885202715011,0.219274917132895,0.146996578388866,133.3907954640536,223.75145316,31.68139548,1.589,2.99,0.34,0.0,3.41,223.75145,31.6814,0.0189339706141159,0.9508320982325946,6.316527209999999,10.870945773829863
spec-1844-54138-0288,0.09558203,10.596,10.138083731658924,0.2865142371799316,0.213298115834094,131.7884363174793,224.3905548,29.6372701,1.772,3.05,0.5,0.0,4.24,224.39055,29.63727,0.0150236309279329,0.8600842766443919,5.779820159999999,10.786950438386384
spec-1871-53384-0021,0.08186382,10.667,9.971338538946632,0.0993691715474515,-0.0393891793059277,125.23296534388918,124.23600024,54.44696696,1.542,3.51,0.25,0.0,5.3,124.236,54.44697,0.0109555246360736,1.035709701476211,5.142669,10.833611716765775
spec-1879-54478-0038,0.08818945,10.654,9.97908624473334,-0.0892866018822422,-0.0288948846534298,119.12888289437136,152.90792881,68.35675948,1.65,2.37,0.15,0.0,3.56,152.90793,68.35676,0.0024496827888523,1.1784086715660769,6.217073759999999,10.75810508930063
spec-1922-53315-0554,0.06366251,10.448,9.978232889312697,-0.1128199516099746,-0.11097684764226,107.7467266397548,121.32943873,20.13136723,1.226,2.91,0.72,0.0,1.71,121.32944,20.13137,0.0108566969578607,0.8010113725297354,7.519460809999999,10.674967196618713
spec-1923-53319-0029,0.07957724,10.444,10.09581103942256,-0.0565113030523025,-0.178719460439146,120.83499325112442,122.17799957,18.43135609,1.504,3.07,0.22,0.0,6.87,122.178,18.43136,0.0141524040255641,1.0721232014342572,4.298475289999999,10.68152360392419
spec-1935-53387-0252,0.09602404,10.409,10.14540320358728,-0.1244223524865369,-0.351386036967,124.06737026980947,135.62680668,26.08669763,1.779,2.93,0.55,0.0,5.92,135.62681,26.0867,0.0137121608700496,0.8418447448145492,4.79509824,10.626652943909628
spec-1938-53379-0441,0.08615471,11.111,9.917420314881262,0.2029041679865545,0.0434087064393279,163.2853525035519,140.2824245,31.81097265,1.615,4.84,0.2,0.0,4.92,140.28242,31.81097,0.0167490778722844,1.0991960685470887,5.36485424,11.247813566336582
spec-1956-53437-0226,0.08044683,10.735,10.141876868438288,0.1756778303048247,0.21791455079153,142.11724654184252,154.45034751,30.06334429,1.518,6.17,0.28,0.0,7.48,154.45035,30.06334,0.017283087911278,1.0037315179050041,4.002524639999999,11.065970964089376
spec-1958-53385-0032,0.08522677,10.666,10.009312914478873,0.1739693608827647,0.011246286041867,134.75480401557192,157.87684008,33.26523394,1.599,3.68,0.78,0.0,4.39,157.87684,33.26523,0.0141860440002758,0.7919592728174347,5.68636761,10.844914767825484
spec-1958-53385-0550,0.09740562,10.889,9.94761775881109,0.2866102864427283,0.193037159527879,162.19009657973453,157.13809356,35.02628267,1.802,3.0,0.23,0.0,4.1,157.13809,35.02628,0.0142314104204372,1.059452598972988,5.868021,11.05718376471603
spec-1959-53440-0126,0.09642324,10.556,10.101261748038254,0.2991126948432546,0.270780539148755,114.86690901697474,157.75521663,31.1370178,1.785,2.95,0.39,0.0,6.66,157.75522,31.13702,0.0130597710584298,0.9158595133204178,4.404509959999999,10.562378997761856
spec-1980-53433-0429,0.07783339,10.285,10.157992319727466,0.0697387177419486,0.22793770380436,99.83843002353632,168.43915789,40.33209903,1.473,2.76,0.25,0.0,6.03,168.43916,40.3321,0.0067619277898275,1.035709701476211,4.7353676899999995,10.496536974099202
spec-2005-53472-0408,0.08089975,10.443,10.053936994094745,0.0174423537420619,-0.526106379128218,104.4216014750912,203.70676468,39.5282547,1.526,2.65,0.72,0.0,2.96,203.70676,39.52825,0.0213344227759946,0.8010113725297354,6.62139456,10.551855377892716
spec-2007-53474-0535,0.08283305,10.344,10.057560074591096,-0.1150790042958687,0.106327713646291,102.4663311040728,163.75905763,38.23332797,1.558,2.2,0.73,0.0,3.0,163.75906,38.23333,0.0099157350373528,0.7993527728767938,6.593899999999999,10.451906550671655
spec-2009-53904-0557,0.06233966,10.205,10.077732232895622,-0.1806800954431736,-0.0425789642025106,97.63369778690908,197.88585963,29.38591342,1.202,2.1,0.73,0.0,3.73,197.88586,29.38591,0.0123665830863846,0.7993527728767938,6.10567089,10.356331303002765
spec-2013-53818-0097,0.05927078,10.501,10.07495991255688,0.0508166134390991,-0.000137885006081057,128.8658450907881,186.37546824,31.58458808,1.146,2.87,0.42,0.0,4.49,186.37547,31.58459,0.0087697231955601,0.898093470327658,5.624668409999999,10.74801666763194
spec-2028-53818-0015,0.09330405,10.973,9.98005197863507,0.1520302175196063,-0.0852735205732529,153.8280030472466,207.7460904,33.72091943,1.735,5.0,0.21,0.0,4.71,207.74609,33.72092,0.0023759718823069,1.0853616458827038,5.49062681,11.214677860713003
spec-2032-53815-0221,0.09714364,10.832,9.92835631542772,-0.2259338903260732,0.0223717194310887,127.50496015642366,198.13652729,37.05480441,1.798,4.29,0.28,0.0,4.7,198.13653,37.0548,0.017682395961475,1.0037315179050041,5.496669,10.95166925384505
spec-2032-53815-0418,0.07102712,10.318,10.13835235897372,-0.2537219197499016,0.181727830929034,103.51559775475518,198.28187176,38.66896467,1.355,2.52,0.49,0.0,4.96,198.28187,38.66896,0.0175247163209923,0.8641911456966372,5.341138559999999,10.462096441420545
spec-2083-53359-0298,0.09940636,10.652,10.125029085166052,0.0802003488453262,0.171507147570271,130.63244792116564,125.9498643,19.47208636,1.835,3.17,0.28,0.0,4.75,125.94986,19.47209,0.0196142125534785,1.0037315179050041,5.466506249999998,10.838929458152268
spec-2090-53463-0138,0.06430349,10.314,10.11493841343528,-0.2643888934821409,-0.0954108224055491,107.02091752187658,162.25162156,35.24920391,1.237,2.43,0.43,0.0,4.24,162.25162,35.2492,0.0148043223793439,0.8926404490652192,5.779820159999999,10.523575156702421
spec-2095-53474-0079,0.07170156,10.35,9.90772501181293,-0.212393740850207,0.271516678992138,116.94271416560902,181.64899404,32.20121919,1.367,2.89,0.46,0.0,6.8,181.64899,32.20122,0.0126476110876773,0.8775527169786937,4.333584,10.543405270772457
spec-2100-53713-0117,0.05911394,10.73,10.032013439675378,0.2983101953879497,0.197581599240849,122.8784239579672,172.16893443,33.48367257,1.143,5.23,0.24,0.0,7.0,172.16893,33.48367,0.0162026107713488,1.047323184938283,4.233899999999998,10.910714922867504
spec-2124-53770-0465,0.07619823,10.35,10.030858884843246,0.0273806090051513,0.332280160257154,102.02286432205948,211.6512457,24.99643195,1.445,2.35,0.2,0.0,3.48,211.65125,24.99643,0.0156883000584541,1.0991960685470887,6.269980639999999,10.593244908225733
spec-2129-54252-0052,0.08502537,10.417,10.130767703692328,0.1407296340284943,0.128723152053441,112.4801204212261,215.32346195,30.22975868,1.597,2.48,0.27,0.0,3.38,215.32346,30.22976,0.0077052104091447,1.013935990115002,6.336548039999999,10.670907151767567
spec-2146-54230-0564,0.06212089,10.359,10.109670092761128,-0.0658789017260272,0.0600567205461546,107.38395575192524,224.84734281,29.25474702,1.197,2.47,0.53,0.0,1.88,224.84734,29.25475,0.0138918689058472,0.8487068161348575,7.39289904,10.618588870257756
spec-2147-53491-0267,0.07957174,10.23,10.059678509558736,-0.0194309584670149,-0.490575434010006,93.75041876959726,160.97871171,8.49185735,1.502,2.25,0.32,0.0,5.01,160.97871,8.49186,0.0113173126324254,0.9669974820474221,5.311602409999999,10.373220508379026
spec-2149-54509-0144,0.09034864,10.623,9.791659793809227,-0.0504227041605644,0.267000280535202,130.52243208506323,225.00592512,24.49183118,1.685,2.88,0.54,0.0,5.76,225.00592,24.49183,0.0173030536879122,0.8452074611443647,4.883020159999999,10.67285529753301
spec-2158-54209-0530,0.0808432,10.742,10.075930359603072,0.2226260425448966,-0.148258996899104,134.46061300288983,230.28671045,24.32708892,1.525,3.47,0.33,0.0,3.01,230.28671,24.32709,0.0041587962320728,0.9587450189793348,6.587038409999999,10.964353620134922
spec-2159-54328-0206,0.08815841,10.423,10.158847167516546,-0.1169860235001959,-0.0322290117911502,101.21398673825114,230.5832639,19.2100516,1.65,2.12,0.23,0.0,3.49,230.58326,19.21005,0.0144553923417562,1.059452598972988,6.263350409999999,10.52514581958213
spec-2169-53556-0279,0.03314536,10.392,10.129026247073469,0.3824451724379841,0.119049417075956,144.85019045009224,235.89632116,22.74199294,0.662,2.94,0.3,0.0,5.81,235.89632,22.74199,0.011262941595101,0.984585082448575,4.855412009999999,10.836105466276809
spec-2170-53875-0156,0.07227155,10.526,9.97935713152379,-0.177917650486418,0.0080492145406991,109.34749593851072,238.65214552,17.60597335,1.377,3.44,0.17,0.0,7.88,238.65215,17.60597,0.0195386518975612,1.1445808046337596,3.81819504,10.62112134928427
spec-2203-53915-0125,0.08751047,10.525,10.138904418882843,0.104595581427366,-0.0267313800882383,119.8061769642672,247.72222455,13.41215644,1.639,2.51,0.65,0.0,2.41,247.72222,13.41216,0.0204479516427729,0.8146196502770222,7.007265209999999,10.679576233381034
spec-2206-53795-0244,0.09616341,10.599,10.067160720154714,0.0279350157053291,0.162356241369948,128.41727339476083,243.26353283,19.65555027,1.782,2.84,0.42,0.0,4.69,243.26353,19.65555,0.0096434740794667,0.898093470327658,5.502716009999999,10.73090452295522
spec-2213-53792-0061,0.03499309,10.492,10.127789746138804,0.1306854727885777,-0.0646643068632202,105.74711838451732,168.62144845,28.62436601,0.697,3.55,0.32,0.0,5.4,168.62145,28.62437,0.015176132025434,0.9669974820474221,5.085355999999999,10.65695279576485
spec-2215-53793-0072,0.04713187,10.818,9.954565856913232,0.1790044980335572,0.0111089474954298,139.7969588167344,170.19051488,28.840485,0.925,4.2,0.28,0.0,5.74,170.19051,28.84048,0.0236816481939062,1.0037315179050041,4.894097159999999,10.971975541430922
spec-2224-53815-0581,0.08236777,10.52,10.079228143199105,0.0092065688340175,0.14976937112134,110.22203006077444,179.97203404,30.08428446,1.551,3.56,0.43,0.0,4.7,179.97203,30.08428,0.0204002791740087,0.8926404490652192,5.496669,10.693203612021568
spec-2232-53827-0423,0.06020072,10.383,10.005735217350797,-0.1472200272403954,0.104026622899033,102.57753402426788,184.86484339,30.26846278,1.163,2.17,0.57,0.0,1.98,184.86484,30.26846,0.0145346927843965,0.8355072068666826,7.3191016399999995,10.511412876249068
spec-2233-53845-0433,0.08009259,10.919,10.127070372892073,0.1313203272199942,0.0633473861950507,158.33344560995562,185.00202807,27.66826093,1.512,4.37,0.75,0.0,3.4,185.00203,27.66826,0.0070053340533778,0.7962225610272257,6.323195999999999,11.10803854082765
spec-2243-53794-0132,0.07347642,11.138,9.716316013352468,-0.095266813096626,0.0255952476179226,165.9309145956648,198.65666927,26.12397397,1.398,5.44,0.19,0.0,6.52,198.65667,26.12397,0.0144854636687732,1.1136561812426087,4.47638064,11.23957230945694
spec-2243-53794-0427,0.05994648,10.669,10.049452094016225,0.3047137980520569,0.153465802691047,133.98457048767017,198.37559645,27.07690935,1.158,3.45,0.81,0.0,5.18,198.3756,27.07691,0.0116173694326041,0.7881627066638371,5.21208084,10.771996351564674
spec-2243-53794-0523,0.07472865,10.707,10.11451487272335,0.2026606330206275,0.0225703549817489,135.6273820569199,199.13457503,27.78980928,1.419,3.74,0.19,0.0,6.59,199.13457,27.78981,0.0162278358192333,1.1136561812426087,4.4403272099999995,10.898173121643254
spec-2264-53682-0169,0.04985861,10.418,10.000668883122378,0.0863563886319869,-0.175695101971035,121.42766516397596,118.87514671,13.91193687,0.974,2.58,0.79,0.0,3.52,118.87515,13.91194,0.0160977952936306,0.7906445920577936,6.24348864,10.64010428043814
spec-2266-53679-0354,0.08673012,10.709,10.10357412952988,0.1601578628110181,-0.17831891226046,135.83563307134415,119.12737643,15.20491982,1.624,3.49,0.61,0.0,2.61,119.12738,15.20492,0.0124190198495256,0.8242425168127028,6.865261609999999,10.928005608548164
spec-2287-53705-0464,0.07397623,10.928,10.037503523798756,0.2257858474849404,0.193598009842689,154.53836002624823,137.41009063,23.29905728,1.406,3.86,0.52,0.0,4.11,137.41009,23.29906,0.0100111121468211,0.8523486307670756,5.86168961,11.029740643732978
spec-2295-53734-0411,0.08626404,10.281,9.683413709804771,0.0739770864587261,0.128746899378057,91.32968631702217,146.74723746,23.19179038,1.616,2.26,0.81,0.0,2.81,146.74724,23.19179,0.0085156887805654,0.7881627066638371,6.725186009999999,10.366093208718825
spec-2297-53738-0584,0.08895592,10.418,10.134789078068026,-0.0481540863898125,-0.387271521046101,99.09594434809122,146.66853215,26.46214253,1.662,3.42,0.32,0.0,5.5,146.66853,26.46214,0.0114441124131632,0.9669974820474221,5.028524999999999,10.579444479373995
spec-2298-53737-0559,0.09782204,10.697,9.990326121093238,0.1748982775372401,-0.128735921901989,136.1440021716112,150.17452908,23.20946473,1.809,5.02,0.48,0.0,6.71,150.17453,23.20946,0.017297932835759,0.8684665799778243,4.379070809999999,10.915276477283507
spec-2341-53738-0326,0.0736191,10.771,9.951035355801952,0.0184587169359516,-0.0342637144285337,164.318384247888,146.7433752,25.95257221,1.4,4.86,0.39,0.0,7.98,146.74337,25.95257,0.018617768246886,0.9158595133204178,3.7733176399999993,11.023001462834525
spec-2341-53738-0526,0.08754574,10.857,10.051525194974612,0.2836665258900303,0.0878908669332307,136.56359696990617,147.80855689,25.88660129,1.638,7.58,0.21,0.0,7.94,147.80856,25.8866,0.0110916117145321,1.0853616458827038,3.7912107599999993,11.131132153990187
spec-2350-53765-0010,0.06452045,10.796,9.952406011674434,-0.0701021929169901,0.0551310556441364,130.6494201009255,155.96674827,25.72276057,1.24,3.57,0.24,0.0,4.72,155.96675,25.72276,0.0059742920309636,1.047323184938283,5.48458944,10.910548684923441
spec-2356-53786-0442,0.05646563,10.419,10.12835001727621,0.0087207726912192,0.0058225679128574,119.30612334017212,159.47519433,28.60216913,1.096,2.95,0.58,0.0,4.88,159.47519,28.60217,0.0140395244760782,0.8325219696942819,5.3886470399999995,10.641463580554822
spec-2357-53793-0268,0.06531809,10.636,10.151398392708312,0.1575094082923941,0.000119925449954705,129.40581163761507,163.29339877,25.41168073,1.254,3.04,0.45,0.0,3.45,163.2934,25.41168,0.0047857115327242,0.8823790877462955,6.289900249999999,10.81752076568734
spec-2425-54139-0182,0.06683604,10.398,10.022763933262292,-0.0226470127930236,-0.123716025623171,106.17470226279045,127.21174309,13.67249433,1.281,2.94,0.53,0.0,3.82,127.21174,13.67249,0.0189688002368494,0.8487068161348575,6.047256839999999,10.597146193628202
spec-2439-53795-0531,0.07569815,10.491,10.011522893661354,0.0769947893232543,0.019652443821495,124.77150722076276,139.74084081,18.78246276,1.436,2.43,0.48,0.0,2.45,139.74084,18.78246,0.0103124028872718,0.8684665799778243,6.97871025,10.72680604924832
spec-2481-54086-0510,0.09834493,10.978,10.03170539202202,0.2454193815681441,0.0847698015507203,173.47096128553818,162.84193675,23.60791892,1.817,3.46,0.41,0.0,3.73,162.84194,23.60792,0.0114040351679556,0.9037741381612935,6.10567089,11.12576362490702
spec-2484-54144-0137,0.09938332,10.587,10.09392488715699,-0.0400916103773632,0.278805736825658,126.0244359524789,163.59458854,19.62307066,1.835,3.6,0.68,0.0,4.62,163.59459,19.62307,0.0054913786120941,0.8083302385460109,5.545180039999999,10.775157157330513
spec-2499-54176-0061,0.08081246,10.735,10.086459763738649,0.2752311576572918,0.113799570509188,131.4935884820818,172.60302949,16.60271557,1.524,5.32,0.6,0.0,6.48,172.60303,16.60272,0.0160447619827099,0.8268941874213698,4.497088639999999,10.900542829323832
spec-2499-54176-0091,0.09880038,10.629,10.099806315856414,0.2459323471919949,0.110251943303867,149.15223928492344,172.42414773,16.38241619,1.825,3.94,0.34,0.0,6.62,172.42415,16.38242,0.0157986622614364,0.9508320982325946,4.424948039999999,10.93320844248793
spec-2499-54176-0597,0.07585394,10.426,10.14204745842938,-0.0247367149043963,-0.0874699105104873,100.4009941371098,172.86374096,17.19511489,1.439,2.43,0.41,0.0,3.32,172.86374,17.19511,0.0179109159670103,0.9037741381612935,6.37671984,10.516180201254697
spec-2506-54179-0617,0.08198381,10.56,9.749478937467524,0.232752931549954,-0.0494505865883446,126.53153477858184,176.5517739,20.29345414,1.544,3.37,0.23,0.0,5.27,176.55177,20.29345,0.019888163853565,1.059452598972988,5.159956889999999,10.83619571167097
spec-2510-53877-0170,0.08664677,10.361,10.093270023702171,-0.0292542149789885,-0.041388445272576,101.30364894442889,176.71560116,24.13029948,1.622,2.96,0.28,0.0,4.63,176.7156,24.1303,0.0042460352694862,1.0037315179050041,5.539099289999999,10.594039255495497
spec-2512-53877-0357,0.06750741,10.937,10.054247382455388,0.2530556084228776,-0.0036892435374446,146.03743969145927,177.11448718,17.31053697,1.293,3.81,0.73,0.0,2.99,177.11449,17.31054,0.014591872520859,0.7993527728767938,6.6007664099999985,10.998626901365604
spec-2523-54572-0397,0.07225299,10.325,10.086801600563843,0.0565048309004678,0.0016947762457938,102.61655538018766,238.71946604,11.21320153,1.376,2.53,0.52,0.0,3.4,238.71947,11.2132,0.0150295161932838,0.8523486307670756,6.323195999999999,10.523549952373825
spec-2523-54572-0585,0.06851062,10.513,9.97970806207762,0.1243287357022907,0.0556709931001752,119.05982564677474,240.81408211,11.09628129,1.311,3.05,0.56,0.0,4.77,240.81408,11.09628,0.0087822983197078,0.8386131011557931,5.454474889999999,10.662585568529266
spec-2529-54585-0309,0.04763447,10.667,10.115596337006108,0.2267452006272372,0.0382807823940232,127.49191933301309,243.17922219,8.74430852,0.934,3.39,0.2,0.0,5.72,243.17922,8.74431,0.0094397286297951,1.0991960685470887,4.90519344,10.839336977022215
spec-2583-54095-0067,0.08495717,10.653,9.879963368406022,-0.1975313300382806,0.0947499132349022,126.32037310018548,149.00416151,16.00585712,1.596,2.61,0.21,0.0,7.98,149.00416,16.00586,0.0116102894520649,1.0853616458827038,3.7733176399999993,10.598325798362659
spec-2586-54169-0496,0.08335387,10.825,9.930529384980847,0.1845890133198381,-0.0203298388295131,148.04002368100714,151.8571352,14.92166398,1.568,3.9,0.81,0.0,2.66,151.85713,14.92166,0.0230758328121952,0.7881627066638371,6.83006196,11.029304078964369
spec-2597-54231-0450,0.0683818,10.854,10.009639461040322,0.1279822118192084,-0.0163899431804567,130.87395789567407,185.1368708,18.79275908,1.309,3.52,0.12,0.0,4.77,185.13687,18.79276,0.0042898679738089,1.2352721781068696,5.454474889999999,10.975205398449853
spec-2599-54234-0003,0.07075984,10.144,10.123636982279494,0.3215603817614119,0.0067202434044966,85.26894440310497,189.99771257,16.53912382,1.35,1.7,0.37,0.0,2.63,189.99771,16.53912,0.0163639934299496,0.928983936520446,6.851167289999999,10.26224412631357
spec-2601-54144-0528,0.08014693,10.696,9.956002522962672,0.1904473458812815,0.108293599967362,124.22068147159904,192.75208802,18.23151244,1.513,3.31,0.77,0.0,3.56,192.75209,18.23151,0.0110902628908826,0.7933257557248411,6.217073759999999,10.767694037771843
spec-2642-54232-0226,0.07575055,10.834,10.108881805218571,0.2409281683511088,0.0899929743991972,140.92203944127436,204.89557251,18.45515669,1.437,3.51,0.45,0.0,4.38,204.89557,18.45516,0.0146784922782002,0.8823790877462955,5.692564039999999,10.9106687428535
spec-2645-54477-0031,0.07473038,10.688,10.158326102434646,0.1549132244077463,-0.0727776879994806,117.39589950609133,185.51572097,22.4521355,1.418,4.89,0.48,0.0,3.62,185.51572,22.45214,0.0165183377423754,0.8684665799778243,6.177596039999999,10.924627986447447
spec-2654-54231-0558,0.08583905,10.334,10.080135009783376,0.139413101827389,0.201352042630597,96.7041320913371,206.00390336,21.14402255,1.609,2.65,0.78,0.0,1.78,206.0039,21.14402,0.0145446961454563,0.7919592728174347,7.46717844,10.53243596990653
spec-2664-54524-0602,0.06398369,11.092,10.034964433462534,0.3524241655714701,0.0692649691876355,168.93805114427403,201.93807181,25.17926783,1.231,3.84,0.51,0.0,2.73,201.93807,25.17927,0.0097877607366009,0.8561389940226636,6.780984889999999,11.170063893914989
spec-2744-54272-0196,0.07573614,10.551,10.02756434638676,-0.2162681570710952,-0.0589415800710481,113.4654704833754,210.5900117,15.75739838,1.436,3.02,0.54,0.0,2.65,210.59001,15.7574,0.0082888152180382,0.8452074611443647,6.8370922499999995,10.718009796443326
spec-2746-54232-0095,0.09991455,10.589,10.052297646487578,-0.0542412608591527,-0.0854387243720506,119.4009971024581,215.63481777,14.50109461,1.844,4.94,0.35,0.0,5.5,215.63482,14.50109,0.0183258042227406,0.9432436911467813,5.028524999999999,10.890248033845792
spec-2746-54232-0145,0.03907594,10.309,10.11916743100017,-0.3803362338859425,-0.0882820296145005,93.9743590474336,215.51560933,14.98731753,0.775,2.37,0.41,0.0,4.37,215.51561,14.98732,0.0091921889160889,0.9037741381612935,5.698765289999999,10.39904842578558
spec-2753-54234-0465,0.07450173,10.46,10.060373770735769,-0.2094159186414378,0.339636694714816,101.96421709336424,230.04349924,12.83126494,1.416,2.83,0.83,0.0,3.67,230.0435,12.83126,0.0179829685923697,0.7858650205196267,6.1448304899999995,10.51898053397914
spec-2763-54507-0294,0.08125357,10.729,10.067518863203569,-0.0363273466470203,0.20505205770568,131.51797751961217,221.02139493,15.18185821,1.532,3.42,0.44,0.0,5.55,221.02139,15.18186,0.0183006440139606,0.8874053975750458,5.000290249999999,10.785554284847002
spec-2764-54535-0556,0.07368338,10.733,9.99116165403574,0.2552176921152194,0.0695393497801872,150.07166996231155,224.74861983,16.03497296,1.401,3.36,0.44,0.0,4.37,224.74862,16.03497,0.0106722210689728,0.8874053975750458,5.698765289999999,10.949280199453161
spec-2767-54243-0495,0.08072478,10.816,10.001378692426204,0.1167514713385637,-0.0046109223716974,127.40493366309704,230.82674139,14.68040289,1.523,5.33,0.57,0.0,1.83,230.82674,14.6804,0.0114749740012997,0.8355072068666826,7.429978489999999,11.096478113060748
spec-2771-54527-0287,0.05983795,10.756,10.066619503782244,0.1740651204716129,0.0236041782888614,162.7644600465273,210.42154529,19.40297683,1.157,2.75,0.53,0.0,6.22,210.42154,19.40298,0.0212810169845391,0.8487068161348575,4.63357044,10.823565972238033
spec-2778-54539-0336,0.05822838,10.761,9.979576677394938,0.3032875707332062,0.0098891305275418,143.8225312491437,223.56636867,18.96429984,1.127,4.6,0.39,0.0,7.28,223.56637,18.9643,0.0045646014751953,0.9158595133204178,4.09758144,10.919208797657916
spec-2778-54539-0467,0.06042119,10.312,10.048952684464313,-0.0539995437011266,0.112738375121354,95.765769506826,223.73578482,18.45039564,1.167,2.06,0.62,0.0,2.41,223.73578,18.4504,0.0227441948473945,0.8216932330693044,7.007265209999999,10.402986746203787
spec-2782-54592-0074,0.07397328,10.344,9.981954969254316,0.1070367136908774,0.0618426071225262,100.96129239508564,234.82681481,14.60301623,1.406,2.39,0.17,0.0,5.08,234.82681,14.60302,0.0215634776611222,1.1445808046337596,5.270454239999999,10.533642863837512
spec-2787-54552-0382,0.07055681,10.734,10.144070466566475,0.0532500722715471,0.121267725229029,131.82097765703446,216.0476486,22.81113464,1.347,2.93,0.21,0.0,5.19,216.04765,22.81113,0.017338026819623,1.0853616458827038,5.206270009999999,10.825378490520835
