aid,ra,dec,log_M,Rhlr,e,ng,z,sigma_e,Kq,Kn,Mdyn,lim_sup
spec-1393-52824-0057,242.876455437657,25.7110495598006,10.247,2.02,0.48,7.89,0.08116709,174.8188571960041,0.8684665799778243,3.8136856100000003,10.677066577174367,2.2113028011283826
spec-1393-52824-0062,243.203527086511,25.864650310834,10.747,2.2,0.23,5.66,0.04110302,250.37936824338064,1.059452598972988,4.938597959999999,11.224745617845937,3.1634016677152457
spec-1393-52824-0232,241.820215944922,26.2744227868383,10.451,1.36,0.49,2.9,0.03156111,191.23378281876649,0.8641911456966372,6.662780999999999,10.823374146285447,2.8199014049044826
spec-1393-52824-0598,243.031620883888,26.4406339542452,10.817,2.23,0.64,3.6,0.08743692,253.88025759205476,0.8168856351754018,6.190735999999999,11.22790692201931,2.8000510498069446
spec-1394-53108-0439,213.419929535079,43.65918425256,10.775,1.76,0.33,3.39,0.09038765,253.3907087445558,0.9587450189793348,6.329869609999999,11.20263258007347,3.041590115650898
spec-1395-52825-0433,216.351087307913,43.442777102108,10.811,2.24,0.52,2.76,0.09624079,252.54815290499067,0.8523486307670756,6.7600241599999995,11.28194258234744,3.0791368823215866
spec-1395-52825-0540,216.988195812827,43.5853369640616,10.174,1.92,0.51,7.84,0.07119524,170.05588479706003,0.8561389940226636,3.836280959999999,10.62737989882175,2.6232016647578598
spec-1396-53112-0366,218.718808425908,43.3097099469976,10.531,1.68,0.46,4.64,0.08344284,196.2406962786131,0.8775527169786937,5.53302336,10.863563807990259,2.1956274558688516
spec-1401-53144-0035,234.998069718462,35.7223380892537,10.169,1.09,0.42,7.89,0.06773119,169.64861539862594,0.898093470327658,3.8136856100000003,10.397634218893963,1.2482035398773204
spec-1402-52872-0133,235.513426572207,34.1692670694204,10.638,1.8,0.27,3.56,0.07238125,253.1167792019242,1.013935990115002,6.217073759999999,11.227951590208118,3.3526089306427904
spec-1404-52825-0245,239.213348188199,31.5617025778403,10.497,2.35,0.41,5.24,0.0739713,206.27883219278644,0.9037741381612935,5.177288159999999,11.03658009299375,3.019751172945887
spec-1404-52825-0323,238.07929497305,33.5711131644312,10.221,1.04,0.34,4.01,0.07495659,166.7745292614904,0.9508320982325946,5.92522041,10.57854178572779,2.282121488894733
spec-1406-52876-0322,241.984589551342,31.0259270352979,10.297,1.28,0.45,3.62,0.05889331,188.51448813142383,0.8823790877462955,6.177596039999999,10.760814803824404,2.9543489793016757
spec-1406-52876-0427,242.669812927247,30.2551333674407,10.562,2.06,0.33,4.49,0.03068992,201.3018394019525,0.9587450189793348,5.624668409999999,11.0198034073362,3.1597914134351517
spec-1409-52824-0155,248.718174866997,25.6730964469683,10.018,0.67,0.2,5.81,0.04421322,180.7160440817628,1.0991960685470887,4.855412009999999,10.433810134814808,2.7337644510559747
spec-1409-52824-0441,248.271902169524,26.8813664266596,10.409,1.9,0.3,5.43,0.07250159,186.6895958073264,0.984585082448575,5.068256089999999,10.885546289251616,2.967770459810333
spec-1409-52824-0477,248.252715777783,26.193846536158,10.436,1.43,0.59,3.92,0.06583438,187.90238081562532,0.8296525174182051,5.98281024,10.765442721890146,2.35362532152976
spec-1409-52824-0539,248.541655084293,26.7681348662651,10.759,1.88,0.65,3.46,0.07017583,236.742474977154,0.8146196502770222,6.283255559999999,11.098290477593858,2.552482114482243
spec-1415-52885-0449,253.977593122263,22.8471085123749,10.625,2.19,0.31,5.84,0.04694583,205.8490601555266,0.9756052935221179,4.838904959999999,11.008003787266848,2.8275042663355885
spec-1416-52875-0051,236.796882025924,35.6605515435951,10.381,1.64,0.38,6.22,0.08067437,208.5030906901564,0.9222860468299282,4.63357044,10.85029090503366,2.6716723094286725
spec-1416-52875-0225,236.110353271135,36.1199742237048,10.396,0.84,0.34,7.97,0.06764845,218.7318536543517,0.9508320982325946,3.7777836899999997,10.525884929501132,1.454411228893059
spec-1416-52875-0436,235.810082067511,36.4109001174963,10.338,2.02,0.38,8.0,0.06531516,193.4238124855329,0.9222860468299282,3.7643999999999993,10.785373305993176,2.4923654913851383
spec-1416-52875-0527,236.635730559162,37.3809782895706,10.342,1.3,0.19,4.01,0.07599197,175.02981146725938,1.1136561812426087,5.92522041,10.786063699427483,2.641682441929127
spec-1417-53141-0351,237.331614745061,35.1974270812176,10.32,1.27,0.35,7.89,0.08161454,253.5574435451707,0.9432436911467813,3.8136856100000003,10.834365902102727,2.7940063204950643
spec-1417-53141-0394,237.685357650678,35.3564536348669,10.495,1.52,0.44,4.28,0.09279055,198.23721539985775,0.8874053975750458,5.754793439999999,10.850806426102212,2.1706014064738066
spec-1417-53141-0448,238.37519690557,36.2073266912308,10.363,1.35,0.2,3.62,0.06898353,187.06731089004063,1.0991960685470887,6.177596039999999,10.872664902390984,2.919160044444622
spec-1418-53142-0070,241.29757497272,33.4705377167184,10.669,1.59,0.58,4.05,0.06150443,228.5615300631032,0.8325219696942819,5.899750249999999,10.977073379200329,2.406706499821414
spec-1418-53142-0189,240.06417140097,33.4406840721041,10.517,1.28,0.65,2.98,0.08896817,243.873890679002,0.8146196502770222,6.607637639999999,10.978982338938566,2.6837290637975126
spec-1419-53144-0030,243.510654007798,32.3564662857343,10.502,1.88,0.55,3.21,0.06185007,204.3660878702355,0.8418447448145492,6.4508188099999995,10.996263016005264,2.8787614187402335
spec-1420-53146-0125,244.995260048865,30.0097147533274,10.505,2.13,0.59,7.88,0.09568587,222.98071897259004,0.8296525174182051,3.81819504,10.892109225875734,2.1515553774073384
spec-1420-53146-0252,244.441672931172,30.3287236867553,10.701,2.16,0.45,3.94,0.06079045,213.2663629626429,0.8823790877462955,5.96997876,11.080367124210577,2.7125430147274487
spec-1420-53146-0261,243.487260921961,30.8013296299961,10.813,2.76,0.53,7.83,0.09656806,242.9716698316241,0.8487068161348575,3.840814489999999,11.09164203544958,2.3585534928565943
spec-1421-53149-0022,248.199782607207,28.5836751405629,10.55,1.33,0.29,2.56,0.097963,215.36091999894467,0.993954349345031,6.90058176,10.992878235991137,2.6100026056303793
spec-1421-53149-0354,245.258432568825,29.848740204868,10.455,1.51,0.64,3.86,0.09772339,246.75696260650628,0.8168856351754018,6.02142036,11.02181663972429,2.8997761836801685
spec-1423-53167-0142,250.814550779254,25.3674042658759,10.807,2.71,0.62,6.11,0.05478143,270.47524964896144,0.8216932330693044,4.692293609999999,11.24975989634286,2.896520118373208
spec-1424-52912-0073,253.857985432823,23.5453240111927,10.25,1.42,0.26,2.11,0.05910516,174.39655354272804,1.024588205031141,7.22388561,10.871125007945027,3.6518507975845713
spec-1424-52912-0447,252.822400409464,25.0995449144537,10.355,1.5,0.43,7.93,0.07767525,211.63351161605675,0.8926404490652192,3.79569609,10.72366878560225,2.3906882950860093
spec-1425-52913-0472,255.904503164563,20.8557921230347,10.63,2.44,0.48,7.67,0.08007082,217.05805580595916,0.8684665799778243,3.91400649,10.958356951022553,2.2037789772735996
spec-1426-52993-0148,152.203668267553,37.1857526005554,10.289,1.07,0.28,4.93,0.03401096,205.32461147486904,1.0037315179050041,5.3589180899999995,10.751401132704396,2.970756217924468
spec-1426-52993-0279,150.895185380286,37.4464253429381,10.594,2.06,0.57,5.08,0.02205061,220.6867142945165,0.8355072068666826,5.270454239999999,11.011658500197797,3.128317577563138
spec-1427-52996-0027,156.401283582864,37.975823781693,10.273,1.04,0.73,3.6,0.07654658,188.34594128847223,0.7993527728767938,6.190735999999999,10.62786729625554,2.2273606167630224
spec-1427-52996-0341,153.414661111217,38.745393511493,10.237,1.25,0.36,4.42,0.02127337,170.8577093053721,0.9359655037331305,5.66780724,10.653294741187565,2.78785217650171
spec-1427-52996-0591,155.546222994105,38.5304285401326,10.488,1.58,0.39,7.83,0.05629072,220.68554433134145,0.9158595133204178,3.840814489999999,10.798897706966322,2.446669709173355
spec-1428-52998-0272,155.163525982531,38.511416289389,10.465,1.87,0.56,3.23,0.05474751,185.46222963909312,0.8386131011557931,6.43730289,10.907058801829674,2.839065866680685
spec-1428-52998-0436,155.864859857847,39.2835257106141,10.2,1.0,0.3,5.09,0.05533081,164.3696226978312,0.984585082448575,5.2645952099999995,10.512702007333484,1.9976933259527148
spec-1429-52990-0450,158.059726702823,45.3613233670324,10.597,1.13,0.65,2.9,0.07142217,218.1789409294318,0.8146196502770222,6.662780999999999,10.831755177713717,1.8871357985619517
spec-1431-52992-0585,160.135430247012,44.9467452856723,10.515,0.66,0.32,7.16,0.08838681,283.28593968567674,0.9669974820474221,4.15554096,10.694487540731233,1.4252793042759206
spec-1435-52996-0078,164.483272545371,39.4761608111993,10.471,2.47,0.13,7.42,0.07119601,221.25691562535587,1.2154452617527902,4.03083924,11.139062198873786,3.6566745482611314
spec-1436-53054-0137,165.32407177625,44.8397390329571,10.39,2.12,0.46,5.05,0.07396705,180.12712963036864,0.8775527169786937,5.28806025,10.870504382838584,2.756932434211918
spec-1437-53046-0075,167.896124823097,40.7649100558629,10.361,0.86,0.38,7.68,0.07350837,237.9880461550142,0.9222860468299282,3.90939584,10.611024678175328,1.90027724273553
spec-1439-53003-0133,168.367819349361,40.2505804930109,10.582,1.64,0.7,2.76,0.07488395,244.0140279782682,0.8045283901955289,6.7600241599999995,11.091603713224734,3.166084878994744
spec-1439-53003-0192,167.968841799575,40.9757718812583,10.507,2.23,0.24,7.98,0.08078616,217.50458984264435,1.047323184938283,3.7733176399999993,10.986486453770368,2.673758581813816
spec-1439-53003-0210,168.244763530375,40.0320100450783,10.346,1.47,0.26,5.57,0.07560325,178.04096344766916,1.024588205031141,4.98903009,10.743363336622721,2.450675886295073
spec-1439-53003-0237,167.891872310469,40.9290279170402,10.262,2.14,0.64,5.17,0.07020041,178.3372494054887,0.8168856351754018,5.217896489999999,10.828995275071662,2.8333991664415925
spec-1439-53003-0438,167.38267386707,41.5321553709545,10.793,1.82,0.51,3.65,0.0770631,259.81154614474406,0.8561389940226636,6.15792225,11.177807417129326,2.812187791823073
spec-1442-53050-0234,172.717367188624,46.6286049534733,10.612,1.94,0.56,5.7,0.06711195,219.1160535483408,0.8386131011557931,4.916308999999999,10.95079159389043,2.214806505616334
spec-1443-53055-0290,171.502958831909,40.904733535853,10.302,1.25,0.36,8.0,0.04487965,234.48261056470372,0.9359655037331305,3.7643999999999993,10.750527556540327,2.886891838016608
spec-1445-53062-0043,176.7135528363,41.0793729363705,10.575,1.94,0.65,5.58,0.08626223,232.7048668389225,0.8146196502770222,4.98340724,10.996334578387824,2.7603029432897026
spec-1445-53062-0542,176.518133801011,42.3828101895057,10.622,2.09,0.38,5.68,0.06058783,222.6837731696171,0.9222860468299282,4.92744384,11.039451405472414,2.886484844697363
spec-1446-53080-0164,178.717876807331,47.218806607526,10.656,2.15,0.47,5.31,0.07391421,235.15536543490285,0.8729178863405056,5.13691601,11.093264756949962,2.7469840127999547
spec-1449-53116-0456,181.309107731132,48.4216269314124,10.906,2.46,0.48,4.09,0.06413075,305.5248474828336,0.8684665799778243,5.874357209999999,11.435182296596922,3.2683108626224566
spec-1449-53116-0525,181.702047359408,48.7570088158023,10.608,1.74,0.57,3.51,0.0666164,214.29699722469107,0.8355072068666826,6.25010441,10.986859547473674,2.42123496678506
spec-1450-53120-0037,184.96233290268,41.7546395356219,10.218,0.85,0.07,4.49,0.03934376,161.4282797868682,1.3494421058143873,5.624668409999999,10.59207000023266,2.5221078194157633
spec-1450-53120-0302,182.233389954499,41.5668476994549,10.745,2.49,0.46,5.15,0.07590173,230.1144408836149,0.8775527169786937,5.229542249999999,11.148264640955418,2.8370505522833636
spec-1451-53117-0213,184.334373509076,46.6352727161394,10.354,1.68,0.55,5.56,0.02369398,177.18725382479508,0.8418447448145492,4.994657759999999,10.712352631554921,2.592623807097962
spec-1452-53112-0187,185.834112605988,41.8623199686646,10.02,0.9,0.02,5.01,0.0525461,146.73141989011907,1.4940932269267082,5.311602409999999,10.553332661083244,2.702881397945963
spec-1453-53084-0040,189.530098328651,47.0680639786017,10.373,2.31,0.25,7.67,0.08180378,210.19204360438692,1.035709701476211,3.91400649,10.983144766045381,2.9810247999913084
spec-1454-53090-0336,187.655001905973,42.964905499274,10.723,2.48,0.56,3.16,0.06670963,254.9270977471183,0.8386131011557931,6.484692959999999,11.30917539994009,3.364569624555384
spec-1456-53115-0371,190.363450775136,42.2994527958623,10.505,1.74,0.4,3.98,0.0712603,196.26955077031317,0.9096926026564097,5.944373639999999,10.925696523086753,2.7269070031711538
spec-1456-53115-0372,190.490825941689,42.2926408525899,10.267,2.08,0.11,7.95,0.07227053,174.5792049403131,1.2560326923580525,3.7867302499999997,10.845754325165782,2.7730331041803415
spec-1456-53115-0623,193.449526605474,43.2071969958003,10.565,2.07,0.39,6.0,0.0727187,203.6097673066931,0.9158595133204178,4.7516,10.938676950297301,2.491853862741247
spec-1457-53116-0143,193.948293572521,46.5489380147178,10.561,1.32,0.15,3.67,0.06082581,199.18106508430253,1.1784086715660769,6.1448304899999995,10.945316523719892,2.5672116223687698
spec-1457-53116-0277,193.149394709716,46.3472171577188,10.31,0.91,0.57,3.94,0.02829831,202.85676599874463,0.8355072068666826,5.96997876,10.637784028875151,2.5776027648409707
spec-1460-53138-0381,197.260554781645,42.7392724764972,10.28,1.53,0.47,4.74,0.03887151,179.123509690036,0.8729178863405056,5.472529159999999,10.736598742832104,3.102378881790091
spec-1460-53138-0602,199.65388141392,41.7487116988363,10.903,2.12,0.46,4.49,0.06278381,270.3662222151771,0.8775527169786937,5.624668409999999,11.25005152134805,2.672231565088118
spec-1461-53062-0352,197.558012347468,46.8014976045138,10.538,1.68,0.54,6.29,0.09491287,238.7600522013227,0.8452074611443647,4.596504809999999,10.93706430824566,2.623999631210013
spec-1461-53062-0541,199.932194664268,47.2590936846605,10.31,0.8,0.51,6.25,0.06633398,187.4062383117241,0.8561389940226636,4.61765625,10.412064606785254,0.36912134894064463
spec-1462-53112-0051,201.372279685513,40.4946824355849,10.351,1.17,0.56,3.22,0.06168634,182.19549445502813,0.8386131011557931,6.444058439999999,10.688422896029689,2.362523681454834
spec-1464-53091-0336,202.611700074822,42.0742464809934,10.078,1.38,0.3,7.65,0.0610855,169.2376246438663,0.984585082448575,3.9232422499999995,10.550211960658679,2.696550267555618
spec-1465-53082-0064,206.615687572791,45.098368571198,10.447,1.18,0.43,6.12,0.06236197,185.03297974068025,0.8926404490652192,4.686931039999999,10.594386074002456,0.9656693846599207
spec-1465-53082-0512,206.599565257909,45.6853520380724,10.359,0.98,0.5,4.75,0.06459729,184.69856727004023,0.8600842766443919,5.466506249999998,10.562844641236625,1.683950953841354
spec-1465-53082-0525,205.80459687697,46.4012710214795,10.915,3.04,0.52,4.48,0.06250922,270.1226189057028,0.8523486307670756,5.630816639999999,11.393624795200333,3.1299434236262678
spec-1466-53083-0043,208.993235248392,43.7494722468665,10.72,1.87,0.09,6.11,0.09176175,221.42722815007795,1.30055465966675,4.692293609999999,11.114258097443946,2.55517593341234
spec-1466-53083-0165,208.436490392466,44.7296690441074,10.612,1.97,0.38,6.68,0.09121886,211.3753788228377,0.9222860468299282,4.39431984,10.91877298122325,2.2567797929651334
spec-1466-53083-0408,207.881454575179,46.1916573709382,10.452,1.25,0.44,3.35,0.06354754,213.15418018042712,0.8874053975750458,6.3566122499999995,10.872086162637542,2.544046855068288
spec-1567-53172-0250,253.879677580541,17.9929437690522,10.472,1.13,0.17,3.07,0.08179621,212.9552312783863,1.1445808046337596,6.545970089999999,10.950716199494622,2.8540994345777855
spec-1573-53226-0249,245.900873634922,23.4183558153964,10.315,1.5,0.36,8.0,0.06096594,223.7064585815232,0.9359655037331305,3.7643999999999993,10.78884456681612,2.803372760182101
spec-1574-53476-0268,244.858617166504,24.2508534626252,10.474,1.2,0.42,4.7,0.06422025,188.37930963688612,0.898093470327658,5.496669,10.68910942720619,1.7929467483311576
spec-1574-53476-0310,244.420927934902,24.7000455236038,10.354,1.47,0.55,5.66,0.08306544,180.64553936216603,0.8418447448145492,4.938597959999999,10.666248151894187,1.9842694437921735
spec-1575-53493-0061,245.2272775437,25.108747699131,10.712,1.89,0.38,2.91,0.0957396,238.5727958413329,0.9222860468299282,6.655871209999999,11.186214847587037,2.993115126930663
spec-1575-53493-0082,244.887626614496,24.1888049881858,10.731,2.23,0.71,4.19,0.06647116,219.9646707401401,0.8027356868192035,5.811212009999999,11.068290674687772,2.4881925672527165
spec-1575-53493-0198,243.78312777286,24.9056895136592,10.164,1.54,0.51,7.83,0.06730895,161.0198627286663,0.8561389940226636,3.840814489999999,10.484687889491315,2.0726761359963106
spec-1575-53493-0521,244.837526961912,26.9042186827508,10.45,1.61,0.26,7.97,0.09660181,238.4212353416396,1.024588205031141,3.7777836899999997,10.915742838149875,2.4355354714177078
spec-1577-53495-0102,243.555149364378,27.7124226679693,10.497,1.69,0.39,7.96,0.07394958,259.0643416286353,0.9158595133204178,3.7822545599999997,10.960722254860094,2.793668717989587
spec-1579-53473-0187,238.547990665908,30.1558610959287,10.441,1.35,0.01,4.77,0.02024963,196.11928018404163,1.5274589222476032,5.454474889999999,11.002537491197444,3.3859300934720657
spec-1582-52939-0016,117.094720480603,18.5028916111651,10.573,1.68,0.28,4.22,0.04655064,211.9467096740592,1.0037315179050041,5.79236244,11.008676584748105,3.069717090642479
spec-1582-52939-0151,117.021636288943,18.6155810173227,10.427,1.24,0.5,3.82,0.04575562,192.9815621538237,0.8600842766443919,6.047256839999999,10.746993398234995,2.545244767988005
spec-1582-52939-0225,116.591835927873,18.6228278777127,10.614,1.8,0.32,3.7,0.06774569,217.9021678308947,0.9669974820474221,6.125228999999999,11.070783935266403,3.0950164894336814
spec-1582-52939-0457,117.697373450798,19.6561977945478,10.414,2.52,0.64,6.7,0.06089394,239.7611400224793,0.8168856351754018,4.384148999999999,11.08144535054928,3.4162072906048735
spec-1583-52941-0633,120.788947777323,21.2664822885576,10.404,1.09,0.51,4.3,0.04522242,218.7385095401552,0.8561389940226636,5.742309,10.775348486829683,2.815375098438205
spec-1584-52943-0455,122.511119130068,23.2424328485749,10.07,0.65,0.35,3.81,0.05956342,171.02196313199596,0.9432436911467813,6.0537280099999995,10.40210459998165,2.0654367305040027
spec-1587-52964-0236,129.009943794196,26.8338287340451,10.343,0.83,0.53,5.26,0.07989746,205.4989349564797,0.8487068161348575,5.165729159999999,10.553027220647298,1.6680193381772332
spec-1587-52964-0258,128.251407167115,27.2369753361703,10.243,1.98,0.52,7.93,0.05287611,171.6170339874523,0.8523486307670756,3.79569609,10.64213532947238,2.463121032990432
spec-1588-52965-0227,131.115613819432,27.6231530745699,10.585,2.14,0.54,3.65,0.08363286,211.8053397858413,0.8452074611443647,6.15792225,11.065125761458024,2.782901562510856
spec-1588-52965-0239,131.190264162197,27.7003432896839,10.575,1.44,0.49,5.08,0.08711011,219.83265619336012,0.8641911456966372,5.270454239999999,10.86744542133728,2.429540269481627
spec-1588-52965-0398,131.280983389634,29.3127450164328,10.857,2.33,0.36,4.23,0.09938525,251.7153586178641,0.9359655037331305,5.786088889999999,11.269260950319351,2.6522345505008715
spec-1589-52972-0135,133.156279739205,29.1196998833778,10.502,1.86,0.41,4.12,0.08670243,199.25832257821887,0.9037741381612935,5.855363039999999,10.958400275962113,2.6169384098271946
spec-1590-52974-0211,134.472757937143,30.3379951169724,10.385,0.92,0.61,2.3,0.08381563,288.96404311018017,0.8242425168127028,7.086188999999999,11.018383837268463,4.16435132876004
spec-1591-52976-0309,135.737897650224,30.7841156317352,10.177,1.04,0.6,3.32,0.01404414,163.9422511268202,0.8268941874213698,6.37671984,10.5349030586185,2.46893852396527
spec-1592-52990-0081,139.766900301965,31.8819821214972,10.196,0.91,0.43,3.7,0.06276888,196.2404947759796,0.8926404490652192,6.125228999999999,10.648858200335525,2.722509231534435
spec-1592-52990-0231,139.032475975378,32.8921822332059,10.569,1.81,0.64,4.25,0.04882964,242.8627641520817,0.8168856351754018,5.7735562499999995,11.068445757739305,3.3615034025867208
spec-1595-52999-0133,146.879912480481,34.6574351649093,10.871,2.36,0.23,7.92,0.0911518,248.0288700755835,1.059452598972988,3.8001862399999995,11.133243539435588,2.1417113954774756
spec-1597-52999-0516,154.180533387113,10.8586763849279,10.483,1.75,0.37,6.38,0.08727951,212.22773167946025,0.928983936520446,4.549196039999999,10.889025825260813,2.2054108479207835
spec-1599-53089-0467,157.712193889829,11.157794966403,10.634,2.24,0.63,5.54,0.06195308,223.31443902993635,0.8192422451676569,5.005927559999999,11.027419182281132,2.2780386666252337
spec-1600-53090-0021,160.889018612015,10.9550805927227,10.164,0.95,0.31,3.88,0.05300918,163.736925810376,0.9756052935221179,6.008531039999999,10.540499981879236,2.0864106868882457
spec-1600-53090-0051,160.17969760449,10.6611076516403,10.51,1.35,0.62,4.04,0.08951893,202.60900102362052,0.8216932330693044,5.906110559999999,10.796103177004978,1.8129070539470498
spec-1601-53115-0595,162.512956843316,11.8189764801844,10.89,3.11,0.57,5.14,0.0800779,333.7827667291133,0.8355072068666826,5.2353723599999995,11.547026640714598,3.566768768008489
spec-1602-53117-0439,163.27131784422,12.0156642587306,10.385,2.07,0.06,7.99,0.09465371,249.691978142746,1.3756720529905118,3.7688564099999997,11.191944686669649,3.3433387584383354
spec-1604-53078-0243,167.019636386355,10.8798970405811,10.341,1.39,0.4,3.33,0.08427239,185.44923928711012,0.9096926026564097,6.37001249,10.808940514778357,2.552394127617872
spec-1606-53055-0033,173.424370235881,11.9334344265543,10.358,1.83,0.21,6.12,0.09022954,190.1960231929178,1.0853616458827038,4.686931039999999,10.893757643146417,2.742103188247496
spec-1607-53083-0457,174.17680605477,13.2932474775459,10.558,1.99,0.7,3.23,0.08028496,202.98824260666916,0.8045283901955289,6.43730289,10.994480817020202,2.597703915206836
spec-1608-53138-0025,176.969464679872,11.7887548107477,10.688,2.38,0.27,4.14,0.08194054,218.0734543704764,1.013935990115002,5.84272436,11.19284915525491,3.3110661048803762
spec-1609-53142-0219,177.185568493083,11.4271553034145,10.327,1.61,0.35,6.03,0.08325247,225.4288803471549,0.9432436911467813,4.7353676899999995,10.929263254814275,3.020717015665974
spec-1609-53142-0549,178.466930004951,12.4886503003777,10.461,1.65,0.41,4.71,0.08110327,217.75370514760817,0.9037741381612935,5.49062681,10.955537542113406,2.698544231337634
spec-1609-53142-0586,178.718980248826,12.6624650502696,10.72,1.74,0.54,5.27,0.08097411,257.056574491856,0.8452074611443647,5.159956889999999,11.066656730538142,2.0546105211956953
spec-1612-53149-0570,183.612404821398,13.1850041020522,10.281,1.31,0.37,5.4,0.06596477,178.24572172374414,0.928983936520446,5.085355999999999,10.660079745614496,2.382146814600404
spec-1613-53115-0104,185.271247713113,11.9076630203152,10.515,1.47,0.11,6.58,0.0920908,193.7651897993013,1.2560326923580525,4.44546324,10.85522747284969,2.175555039702238
spec-1613-53115-0266,183.853092375103,12.260875862902,10.397,1.63,0.27,6.48,0.06256638,197.6224555121482,1.013935990115002,4.497088639999999,10.829242828559662,2.560245349460889
spec-1614-53120-0040,187.326783408469,12.0144335327251,10.753,3.23,0.41,7.97,0.08633284,278.2195369596575,0.9037741381612935,3.7777836899999997,11.297715421332079,2.8450605247028258
spec-1614-53120-0421,185.576919014796,13.1306753800878,10.687,1.74,0.69,4.33,0.08283263,224.03440311097415,0.8063922713597157,5.723618489999999,10.971836367039574,2.01390534141269
spec-1614-53120-0522,186.015725540959,13.676483334986,10.492,1.54,0.67,2.08,0.0817844,232.01326997610275,0.8103453250771835,7.245786239999999,11.053742674625331,2.9529300391157944
spec-1615-53166-0173,187.45932590329,11.7843852381501,10.421,0.65,0.2,3.93,0.08412121,234.60167364274156,1.0991960685470887,5.97639209,10.737530472468045,2.3705615870952212
spec-1615-53166-0179,187.426559896859,11.6527351578104,10.54,2.15,0.02,4.65,0.08236579,201.2223402459316,1.4940932269267082,5.526952249999999,11.223094915722921,3.4543969344414966
spec-1616-53169-0075,189.961353974954,12.1967677833017,10.485,1.45,0.56,2.04,0.07336873,188.5516925116679,0.8386131011557931,7.275054559999999,10.864067425175799,2.5362667475561143
spec-1617-53112-0207,169.142392109447,6.03644152370423,10.426,1.34,0.62,5.04,0.04763643,209.85661194630617,0.8216932330693044,5.29393856,10.775879374698942,2.617740729251471
spec-1618-53116-0174,172.093372872523,7.10000104975284,10.611,2.01,0.52,6.79,0.09170295,206.04315611548327,0.8523486307670756,4.33861881,10.865521862472473,1.8363069945092891
spec-1620-53137-0497,175.904470056878,7.48880495238788,10.506,0.89,0.57,2.94,0.09770213,239.8446127552185,0.8355072068666826,6.635170759999999,10.819492902357,2.065264937597407
spec-1620-53137-0503,176.069446640485,7.69825466705594,10.049,0.79,0.35,2.84,0.06587218,156.16741942263258,0.9432436911467813,6.70434096,10.45222861620006,2.1953749034033283
spec-1620-53137-0626,176.861846438777,7.84810250280867,10.368,3.98,0.05,7.93,0.08682886,208.86373249654463,1.4031797225227096,3.79569609,11.332454529271688,3.7975742188534913
spec-1621-53383-0008,177.875767639045,6.33218056109762,10.264,1.03,0.22,6.43,0.0740771,194.05786382733413,1.0721232014342572,4.523082089999999,10.640819536988834,2.3860692028256936
spec-1621-53383-0150,176.769997262297,7.01837269205333,10.569,2.27,0.46,7.99,0.08946213,240.38876057823188,0.8775527169786937,3.7688564099999997,11.003777635562567,2.4895408292819896
spec-1625-53140-0061,185.955080312745,7.29543841642855,10.358,1.36,0.34,7.98,0.07419162,250.93934083820287,0.9508320982325946,3.7733176399999993,10.853944269313397,2.721801088301345
spec-1625-53140-0493,185.019022031137,7.92625986604886,10.43,1.41,0.51,4.47,0.09117024,237.8819436615719,0.8561389940226636,5.636969689999999,10.951972702065628,2.7924459046920593
spec-1626-53472-0521,186.674185929901,8.92134469221402,10.326,1.29,0.38,7.18,0.08610664,192.12634981142023,0.9222860468299282,4.14583284,10.626681654466713,1.799252190164202
spec-1627-53473-0287,186.830590500175,6.56277141171808,10.539,1.57,0.4,3.0,0.08298872,229.64198665019663,0.9096926026564097,6.593899999999999,11.062479917873222,3.062410929047349
spec-1627-53473-0441,187.48695853321,8.6760589578599,10.506,1.65,0.49,5.81,0.08863467,233.20734274267195,0.8641911456966372,4.855412009999999,10.942244940750658,2.4059245100193802
spec-1628-53474-0257,188.824868853403,6.54334726509494,10.721,2.79,0.57,4.22,0.02416143,220.93403662153267,0.8355072068666826,5.79236244,11.185376042447647,3.156558502206483
spec-1642-53115-0042,211.396107553683,35.9599984658082,10.075,0.95,0.59,4.26,0.06494415,151.96838679458762,0.8296525174182051,5.76729716,10.387539331261511,1.6645543380958128
spec-1642-53115-0251,209.721682965532,36.3425863625071,10.166,1.78,0.46,8.0,0.06115135,164.20158856581077,0.8775527169786937,3.7643999999999993,10.56658434607174,2.311624975446745
spec-1642-53115-0539,211.165522462882,37.8282712185111,10.282,1.0,0.53,2.63,0.06571706,187.8339783962688,0.8487068161348575,6.851167289999999,10.678511231575175,2.2743932396242634
spec-1643-53143-0035,215.215571873995,36.0883608462187,10.525,1.32,0.37,2.52,0.06814831,201.8934025098897,0.928983936520446,6.928924639999999,10.905932883203905,2.7690011347372185
spec-1644-53144-0256,215.816854581774,34.6439916149369,10.317,1.08,0.67,3.04,0.07651916,176.1046409819457,0.8103453250771835,6.56648256,10.617408939359988,1.8056738289573606
spec-1645-53172-0607,219.325676450236,35.6896090007113,10.713,2.56,0.67,3.44,0.0863129,228.09806017306823,0.8103453250771835,6.2965497599999996,11.198696575017179,3.0041527737876357
spec-1646-53498-0048,221.858049127681,33.0019347096536,10.666,2.69,0.39,7.96,0.08742009,234.5343177458583,0.9158595133204178,3.7822545599999997,11.076185349041278,2.7145222609392525
spec-1646-53498-0141,221.787085387838,33.6981306016736,10.322,1.0,0.55,2.81,0.07075994,189.06745423635945,0.8418447448145492,6.725186009999999,10.672610514194789,2.4099092724546307
