aid,ra,dec,logage,logZ,alpha_fe,sigma_e_ppxf,lookbackTime,z
spec-1420-53146-0252,244.441672931172,30.3287236867553,10.152480363989264,0.347136606509239,0.173149421773345,227.5589445128061,0.8128682449717257,0.06079045
spec-1420-53146-0261,243.487260921961,30.8013296299961,10.154642619695858,0.3371656978455331,0.208268616771919,243.305200710932,1.2590888043292516,0.09656806
spec-1421-53149-0022,248.199782607207,28.5836751405629,10.16055267177123,0.2124238065228126,0.278376483214219,235.61845203073955,1.2762229168883346,0.097963
spec-1421-53149-0354,245.258432568825,29.848740204868,10.133529228948904,0.3286817182361629,-0.0997955837926651,253.70160019505548,1.2732797761724028,0.09772339
spec-1423-53167-0142,250.814550779254,25.3674042658759,10.146529702042708,0.3408529077234176,0.283796723501483,291.2442666278847,0.7350420984298504,0.05478143
spec-1424-52912-0073,253.857985432823,23.5453240111927,10.126409494496741,-0.010306555799245522,-0.0366465214332817,219.4153860161857,0.7912483787429895,0.05910516
spec-1424-52912-0447,252.822400409464,25.0995449144537,10.161232758858706,0.10447571254985606,0.205438902901459,258.1869580693627,1.0262091411609695,0.07767525
spec-1425-52913-0472,255.904503164563,20.8557921230347,10.115817431608377,0.19880971624929691,0.0775202159865894,220.40025378281803,1.0564524421386146,0.08007082
spec-1426-52993-0148,152.203668267553,37.1857526005554,10.118803076702205,0.20562562538631485,0.112957967606308,204.3138062927126,0.46277669736437826,0.03401096
spec-1426-52993-0279,150.895185380286,37.4464253429381,10.132631909569612,0.3377100677475197,0.12927594006814,225.76759552629514,0.30278513801064133,0.02205061
spec-1427-52996-0027,156.401283582864,37.975823781693,10.100459868615141,0.21470779705260917,0.206619922287069,204.7620371122402,1.011948298906284,0.07654658
spec-1427-52996-0341,153.414661111217,38.745393511493,10.11509331102687,0.30609722550861873,0.178717274606382,173.08911649890382,0.2923881312681883,0.02127337
spec-1427-52996-0591,155.546222994105,38.5304285401326,10.140959998737472,0.2930024049692746,0.202786225780768,238.86899492711007,0.7546620970916118,0.05629072
spec-1428-52998-0272,155.163525982531,38.511416289389,10.15219468711118,0.26060213304511615,0.24168515228658,188.88047172583404,0.7346011557650165,0.05474751
spec-1428-52998-0436,155.864859857847,39.2835257106141,10.152622795342857,0.19340778605970338,0.199933859309959,179.0032417854434,0.7421837576635287,0.05533081
spec-1429-52990-0450,158.059726702823,45.3613233670324,10.124961231969177,0.2788063227909367,0.232252086749109,225.24863400063705,0.947200939041724,0.07142217
spec-1431-52992-0585,160.135430247012,44.9467452856723,10.14213037006456,0.2830578828189726,0.129892061598514,292.7909473435746,1.1585981320609113,0.08838681
spec-1435-52996-0078,164.483272545371,39.4761608111993,10.147290170220026,0.14879568547157196,0.203088659096475,242.57660399516826,0.9443433880442494,0.07119601
spec-1435-52996-0212,163.455550304789,40.4198678595837,10.012204994920628,0.057121643365611714,0.220769705804578,224.20323865692035,1.2725074182231615,0.09766051
spec-1436-53054-0137,165.32407177625,44.8397390329571,10.153258464385296,0.23900272341841514,0.219964348965961,181.42603927936486,0.9793557161130594,0.07396705
spec-1437-53046-0075,167.896124823097,40.7649100558629,10.132472784868307,0.27945325623212774,0.450916241006817,251.94981854660193,0.9735602549726204,0.07350837
spec-1439-53003-0133,168.367819349361,40.2505804930109,10.159797312859093,0.28778745029189046,0.390138935736158,248.39810240524997,0.9909408262544837,0.07488395
spec-1439-53003-0192,167.968841799575,40.9757718812583,10.161395619797325,-0.07625488920616436,0.177213057302719,224.25611307390915,1.0652389964549394,0.08078616
spec-1439-53003-0210,168.244763530375,40.0320100450783,10.15987433428548,0.05275086767101655,0.129302137863553,191.62124338403478,1.00002924344799,0.07560325
spec-1439-53003-0237,167.891872310469,40.9290279170402,10.14699895421305,0.15326182350291856,0.128265814709721,184.3061648193951,0.9317638966528198,0.07020041
spec-1439-53003-0438,167.38267386707,41.5321553709545,10.15907956560237,0.3917418923950471,0.255316908941931,275.8165568269552,1.0184745734075908,0.0770631
spec-1442-53050-0234,172.717367188624,46.6286049534733,9.990444000372113,0.3317020133826572,0.205529461872865,224.22405776425697,0.8927409396592734,0.06711195
spec-1443-53055-0290,171.502958831909,40.904733535853,10.1218496123176,0.28078679231738657,0.142284470235884,259.9914898867335,0.6063240188367593,0.04487965
spec-1445-53062-0043,176.7135528363,41.0793729363705,10.126399518708379,0.3645864189627276,0.015877751674568,240.0262839514519,1.1325018176238917,0.08626223
spec-1445-53062-0542,176.518133801011,42.3828101895057,10.148061756722539,0.27006605717220267,0.289081814024519,237.9249295447785,0.8103081238932489,0.06058783
spec-1446-53080-0164,178.717876807331,47.218806607526,10.101602472431958,0.29215292476072685,0.240783181409294,251.81160385208221,0.9786880781810352,0.07391421
spec-1449-53116-0456,181.309107731132,48.4216269314124,10.156308546121876,0.3992959679040191,0.163343037911804,323.2309267695623,0.8550732219652898,0.06413075
spec-1449-53116-0525,181.702047359408,48.7570088158023,10.12056067211756,0.19157703744930868,0.166012518450499,226.51767619254,0.8864796229065384,0.0666164
spec-1450-53120-0037,184.96233290268,41.7546395356219,10.146878408927847,0.1530398626274742,0.0842656214190247,174.02061631344597,0.5341126522253653,0.03934376
spec-1450-53120-0302,182.233389954499,41.5668476994549,10.14763650385377,0.36360326639093943,0.191465094064581,232.42008805759045,1.0038005638482652,0.07590173
spec-1451-53117-0213,184.334373509076,46.6352727161394,10.12678728484665,0.11464138369779574,0.116025074547043,182.16993182005353,0.32476821784485616,0.02369398
spec-1452-53112-0187,185.834112605988,41.8623199686646,10.132618478564813,-0.015046732120817623,0.112044255239445,176.90834055893197,0.7059839508183275,0.0525461
spec-1453-53084-0040,189.530098328651,47.0680639786017,10.162722405024553,0.2256207483860848,0.0299369051745162,212.09745371016976,1.077738469996722,0.08180378
spec-1454-53090-0336,187.655001905973,42.964905499274,10.151561021794357,0.3969756305926102,0.237912310454402,259.57507067614944,0.8876575919527647,0.06670963
spec-1456-53115-0371,190.363450775136,42.2994527958623,10.152837687291038,0.30108772102466097,0.187378310488002,207.54644439254787,0.9451556977083264,0.0712603
spec-1456-53115-0372,190.490825941689,42.2926408525899,10.12916100719407,0.14523633080653264,0.204835533421148,183.48208365176,0.9579200404045536,0.07227053
spec-1456-53115-0623,193.449526605474,43.2071969958003,10.14053268172992,0.31269887963325105,0.159040958053875,223.55156489322644,0.9635827067935624,0.0727187
spec-1457-53116-0143,193.948293572521,46.5489380147178,10.154572680676177,0.25761185649648866,0.150320761001337,198.84506790545714,0.8133150216045109,0.06082581
spec-1457-53116-0277,193.149394709716,46.3472171577188,10.139760475836406,0.31024841790635854,0.250501857055039,202.53935505848875,0.3863595539244183,0.02829831
spec-1460-53138-0381,197.260554781645,42.7392724764972,10.14604792371669,0.06143764913281728,0.24813088873296,189.24173290615428,0.527795444626524,0.03887151
spec-1460-53138-0602,199.65388141392,41.7487116988363,10.152956764881235,0.3706504285331241,0.031554024686576,276.2254693483325,0.8380545195398456,0.06278381
spec-1461-53062-0352,197.558012347468,46.8014976045138,10.145081422231389,0.25683276179287506,0.248283934487007,240.02213410388015,1.238758028979295,0.09491287
spec-1461-53062-0541,199.932194664268,47.2590936846605,10.156737270066145,0.08978643372636318,-0.0704989534423695,194.7145967242063,0.8829112219837104,0.06633398
spec-1462-53112-0051,201.372279685513,40.4946824355849,10.13159130362346,0.22352810624834976,0.245082135875975,203.71315996028798,0.8241878919611471,0.06168634
spec-1464-53091-0336,202.611700074822,42.0742464809934,10.137592682491418,0.00568772779745835,0.0317405542900349,180.26072232311537,0.8165962270278139,0.0610855
spec-1465-53082-0064,206.615687572791,45.098368571198,10.103613379786545,0.16803856451806676,0.179589314664901,196.52998379254404,0.8327245349591298,0.06236197
spec-1465-53082-0512,206.599565257909,45.6853520380724,10.148149144718138,0.23175384852622688,0.186696646170156,199.9171567003341,0.8609679948798716,0.06459729
spec-1465-53082-0525,205.80459687697,46.4012710214795,10.155218665607634,0.39975095691477447,0.258406975097005,287.98332528131726,0.8345850513385874,0.06250922
spec-1466-53083-0043,208.993235248392,43.7494722468665,10.05403257217057,0.36051123690553344,0.238801056110321,239.72205040641774,1.2000526762277948,0.09176175
spec-1466-53083-0165,208.436490392466,44.7296690441074,10.166413975439559,0.33233572078083234,0.0324818965841791,239.02750454188728,1.1933843332401388,0.09121886
spec-1466-53083-0408,207.881454575179,46.1916573709382,10.155756025802102,0.2735941260874389,0.101932705353716,225.22174647005698,0.8477043135940607,0.06354754
spec-1567-53172-0250,253.879677580541,17.9929437690522,10.141824417222683,0.2321565997920599,-0.0434822961130995,225.93593373350117,1.0776454873364838,0.08179621
spec-1573-53226-0249,245.900873634922,23.4183558153964,10.154514467380102,0.2099038910437043,0.329709812202199,244.83379391891998,0.8150855761732947,0.06096594
spec-1574-53476-0268,244.858617166504,24.2508534626252,10.153155196280379,0.23439098878365075,0.167987274183546,203.0663681840802,0.8562040621415986,0.06422025
spec-1574-53476-0310,244.420927934902,24.7000455236038,10.161542928804668,0.07560366698194501,0.187770551712519,195.90846746182265,1.0932354981493972,0.08306544
spec-1575-53493-0061,245.2272775437,25.108747699131,10.161715130805431,0.26243248653742984,0.122537548575575,265.01744379897576,1.2489127918192526,0.0957396
spec-1575-53493-0082,244.887626614496,24.1888049881858,9.975602870181058,0.352472260718331,0.0953703164746519,228.79434983048108,0.8846445030494761,0.06647116
spec-1575-53493-0198,243.78312777286,24.9056895136592,10.15712438609696,0.06405229848667851,-0.0891012200357225,180.58076060800386,0.8952300515557295,0.06730895
spec-1575-53493-0521,244.837526961912,26.9042186827508,10.136099747276434,-0.026274599951700988,0.066560035780617,276.6561653303084,1.2595033571407483,0.09660181
spec-1577-53495-0102,243.555149364378,27.7124226679693,10.138267508703622,0.2732641338201971,0.415737470272422,265.0598306190487,0.9791349811646781,0.07394958
spec-1579-53473-0187,238.547990665908,30.1558610959287,10.129208822965625,0.3607999251423324,0.255022416456972,208.70658494329606,0.2786937361231638,0.02024963
spec-1582-52939-0016,117.094720480603,18.5028916111651,10.14442868732825,0.3362780665598471,0.100030703036417,222.38365094951484,0.628046034860066,0.04655064
spec-1582-52939-0151,117.021636288943,18.6155810173227,10.12603105801885,0.15134708678444947,0.0809091112068165,193.96859092661657,0.6177111811632461,0.04575562
spec-1582-52939-0225,116.591835927873,18.6228278777127,10.153730025273273,0.32471821534903206,0.451959716997631,250.84136663125076,0.9007482989144004,0.06774569
spec-1582-52939-0457,117.697373450798,19.6561977945478,10.155081751381612,0.219924775210662,0.185775729724482,249.4889406255993,0.81417584999794,0.06089394
spec-1583-52941-0633,120.788947777323,21.2664822885576,10.141105077545667,0.22230262031544357,0.259884217194567,233.8138335927392,0.6107798536606115,0.04522242
spec-1584-52943-0455,122.511119130068,23.2424328485749,10.15373412505219,0.1616641156407507,0.165847106212571,174.77633026569097,0.7972055245444847,0.05956342
spec-1587-52964-0236,129.009943794196,26.8338287340451,10.161799189891425,0.39895187163631585,0.246814158212482,229.78458898921144,1.0542869551072822,0.07989746
spec-1587-52964-0258,128.251407167115,27.2369753361703,10.15075827571409,-0.040285450799467146,0.0950090272790101,183.20324531595003,0.7102739121633094,0.05287611
spec-1588-52965-0227,131.115613819432,27.6231530745699,10.135446023336053,0.2724003969606944,0.25868239476259,213.49395613321954,1.1002051442619718,0.08363286
spec-1588-52965-0239,131.190264162197,27.7003432896839,10.128857331661637,0.23492024400830502,0.106358524039678,224.21195157530957,1.1429163668923874,0.08711011
spec-1588-52965-0398,131.280983389634,29.3127450164328,10.156784182858363,0.30681508461686974,0.207073152579726,262.29029815413537,1.2936924794409577,0.09938525
spec-1589-52972-0135,133.156279739205,29.1196998833778,10.15730109534588,0.3979922853463562,0.158653604085321,204.97928420233168,1.1379088145904337,0.08670243
spec-1590-52974-0211,134.472757937143,30.3379951169724,10.162549347922303,0.28693988488172134,0.855999662569313,297.9823732132016,1.102450116628112,0.08381563
spec-1591-52976-0309,135.737897650224,30.7841156317352,10.135351139743742,0.19413635371937857,0.20934338011976,171.17623401875338,0.193355842105082,0.01404414
spec-1592-52990-0081,139.766900301965,31.8819821214972,10.145596151387242,0.2338491323169282,0.245976007058439,203.78080471712076,0.8378658777093172,0.06276888
spec-1592-52990-0231,139.032475975378,32.8921822332059,10.149798539511234,0.3989730209678918,0.378729577468019,255.75705098160913,0.6576718701535846,0.04882964
spec-1595-52999-0133,146.879912480481,34.6574351649093,10.051747162603158,0.2908134746513593,0.0966975124205753,269.6062919681707,1.1925606321575029,0.0911518
spec-1597-52999-0516,154.180533387113,10.8586763849279,10.154231784454426,-0.014903103466723345,-0.130461881521821,223.10324371647826,1.1449971149299436,0.08727951
spec-1599-53089-0467,157.712193889829,11.157794966403,10.046055523926006,0.13142063903758525,0.110011418163501,231.6174782969897,0.8275581747391201,0.06195308
spec-1600-53090-0021,160.889018612015,10.9550805927227,10.07467859786933,0.2917843355495946,0.182359121686231,180.8690488223095,0.7120037541565122,0.05300918
spec-1600-53090-0051,160.17969760449,10.6611076516403,10.165832710779581,0.21967796263907277,-0.0520649418052641,222.6600048706869,1.172504014400216,0.08951893
spec-1601-53115-0595,162.512956843316,11.8189764801844,10.162189849354599,0.3991724289513217,0.349089550574618,340.6527610278831,1.0565394061061817,0.0800779
spec-1602-53117-0439,163.27131784422,12.0156642587306,10.167374712207108,0.06063286161718123,0.0360203091407123,263.4268515463321,1.2355747547088518,0.09465371
spec-1604-53078-0243,167.019636386355,10.8798970405811,10.139091071206817,0.1804452892282606,0.581072190938817,192.09585872401937,1.1080605208408287,0.08427239
spec-1606-53055-0033,173.424370235881,11.9334344265543,10.161666010726849,-0.05976308079652801,0.235176967743021,219.4134930318496,1.1812324699077001,0.09022954
spec-1607-53083-0457,174.17680605477,13.2932474775459,10.052158184579358,0.39920357359307773,-0.324711310117292,219.13866093178353,1.0590827336661368,0.08028496
spec-1608-53138-0025,176.969464679872,11.7887548107477,10.16033178539559,0.28823012792797964,-0.0398910390051925,240.68072586519665,1.0794182994041377,0.08194054
spec-1609-53142-0219,177.185568493083,11.4271553034145,10.163148861558028,0.09299263521027261,0.387775162163502,238.97047174291075,1.095532796292633,0.08325247
spec-1609-53142-0549,178.466930004951,12.4886503003777,10.085891760152943,0.2310047735818069,0.363141052369218,210.95422051942901,1.0691340732565302,0.08110327
spec-1609-53142-0586,178.718980248826,12.6624650502696,10.137034112871234,0.3170197050297998,0.408998111724169,259.55845228210114,1.0675475950007403,0.08097411
spec-1612-53149-0570,183.612404821398,13.1850041020522,10.128118273383352,0.27618103098947555,0.213039150814093,194.12883188306986,0.8782462219670072,0.06596477
spec-1613-53115-0104,185.271247713113,11.9076630203152,10.145177017785649,0.3008633124219751,0.24091086293855,229.92019257489886,1.204094412601808,0.0920908
spec-1613-53115-0266,183.853092375103,12.260875862902,10.14947597944947,0.26188431462673784,0.082736416458194,211.1110438042832,0.8353072728411328,0.06256638
spec-1614-53120-0040,187.326783408469,12.0144335327251,10.160028274322682,0.29348095653622824,0.132760052314952,298.7035297861133,1.133369123520774,0.08633284
spec-1614-53120-0421,185.576919014796,13.1306753800878,10.16355047870995,0.16767760535781112,0.143774105489813,232.8142829892442,1.090375882148078,0.08283263
spec-1614-53120-0522,186.015725540959,13.676483334986,10.163195841685749,0.23278630700104577,0.125374772543785,237.99925910013374,1.0775004245600757,0.0817844
spec-1615-53166-0173,187.45932590329,11.7843852381501,10.145568212495167,0.31714937298801044,0.417305124953827,250.00016187406837,1.1062035699062494,0.08412121
spec-1615-53166-0179,187.426559896859,11.6527351578104,10.151227325701132,0.1228267866686302,0.503188734416874,216.4987554675963,1.0846416648289943,0.08236579
spec-1616-53169-0075,189.961353974954,12.1967677833017,10.143066966320774,0.3309218395165085,0.193968410179059,204.72529815376234,0.9717958915958633,0.07336873
spec-1617-53112-0207,169.142392109447,6.03644152370423,10.149588835005746,0.2228073954067424,0.191001367462306,226.6993526823494,0.6421607499558755,0.04763643
spec-1618-53116-0174,172.093372872523,7.10000104975284,10.156462644213539,0.16880873927229692,0.291770705281388,223.71488767627082,1.1993304331073207,0.09170295
spec-1620-53137-0497,175.904470056878,7.48880495238788,10.145196124723912,0.2150334070598158,0.141424030578991,264.36488577219217,1.273018638608776,0.09770213
spec-1620-53137-0503,176.069446640485,7.69825466705594,10.157010901116763,-0.12025188557130302,0.322670206306969,152.1906976311281,0.8770763393756728,0.06587218
spec-1620-53137-0626,176.861846438777,7.84810250280867,10.155649856655382,-0.07586307360143393,-0.291946347353764,203.5640139357134,1.1394617601299155,0.08682886
spec-1621-53383-0008,177.875767639045,6.33218056109762,10.142421090137436,0.31330732336638567,-0.081752189914803,209.9212657710074,0.9807462073019172,0.0740771
spec-1621-53383-0150,176.769997262297,7.01837269205333,10.15575999080611,0.1777518920396927,0.343270901393279,259.08993213306945,1.171806337372275,0.08946213
spec-1625-53140-0061,185.955080312745,7.29543841642855,10.146438847503399,0.14874239165129202,0.0996501646256556,256.83064060972754,0.9821931773241614,0.07419162
spec-1625-53140-0493,185.019022031137,7.92625986604886,10.159811273967247,0.25126824804771786,0.153574201185059,244.14156649202295,1.1927871315306584,0.09117024
spec-1626-53472-0521,186.674185929901,8.92134469221402,10.122528377116076,-0.024489661241146713,0.203378341698997,244.8029698878248,1.1305906984552765,0.08610664
spec-1627-53473-0287,186.830590500175,6.56277141171808,10.127256319606698,0.36341019505263716,0.302736428222996,246.3125206800386,1.0922931428398261,0.08298872
spec-1627-53473-0441,187.48695853321,8.6760589578599,10.134324905362908,0.2650991824111454,0.290604838278811,241.39816828342728,1.1616426079085427,0.08863467
spec-1628-53474-0257,188.824868853403,6.54334726509494,10.130395895417942,0.38720454816303645,0.167955408212575,232.4025954587046,0.3310212166634446,0.02416143
spec-1642-53115-0042,211.396107553683,35.9599984658082,9.830471495490674,0.11394415312090897,-0.169523922293689,161.39233686463885,0.8653506007296419,0.06494415
spec-1642-53115-0251,209.721682965532,36.3425863625071,10.061693859167868,0.11230816781867939,0.00947084545152324,178.17056586253798,0.81742824742569,0.06115135
spec-1642-53115-0539,211.165522462882,37.8282712185111,10.14797605193228,0.1973212523844176,0.192216435328706,201.55833476063788,0.8751163848712145,0.06571706
spec-1643-53143-0035,215.215571873995,36.0883608462187,10.152361326095024,0.2751982697614945,0.241343013553383,239.7370845592764,0.9058354371466397,0.06814831
spec-1644-53144-0256,215.816854581774,34.6439916149369,10.160104748049042,0.18054085602075653,-0.130143568996241,186.31247099385865,1.011601844854503,0.07651916
spec-1645-53172-0607,219.325676450236,35.6896090007113,10.141735035203958,0.29856679947315695,0.189497621500515,242.43764583939625,1.1331241995782184,0.0863129
spec-1646-53498-0048,221.858049127681,33.0019347096536,10.143803445579325,0.31814685682061816,0.211544848233249,245.91409319282047,1.1467238655740974,0.08742009
spec-1646-53498-0141,221.787085387838,33.6981306016736,10.158247987013155,0.27340489753166564,0.213639041274197,207.95729137369176,0.9388336061930431,0.07075994
spec-1646-53498-0450,221.247310034331,34.9430080165488,10.153732397826344,0.24317494334214648,0.346394261114712,252.72661985846634,1.0200232558702742,0.07718567
spec-1646-53498-0573,221.929629459035,34.6657454423156,10.149340247048388,0.31264192975326055,-0.178174772156783,315.0185847174852,1.2633683404789857,0.09691647
spec-1647-53531-0196,223.209150412122,33.1602369566255,10.164370710308448,0.06337271752664028,-0.019333058747292,260.43406078269265,1.1205279356318554,0.0852874
spec-1647-53531-0208,223.597526529947,32.6274861173852,10.140825163173927,0.2940426580098429,0.369461278610419,210.99508632082433,1.1136339530842827,0.08472614
spec-1648-53171-0211,226.002660435299,31.7492749069687,10.14985889863909,0.34468035317656953,0.161192241636663,245.8516341778993,1.047470326335008,0.07935796
spec-1649-53149-0017,230.160980491673,30.5700580884663,10.138873748215888,0.29484941460265834,0.621370088474639,238.2036224807984,1.0319669497458175,0.07813095
spec-1649-53149-0078,229.973658549298,31.0270684302518,10.06369998871672,0.14018062487694502,0.376800714777726,199.0305248569506,1.033733461087155,0.07827076
spec-1649-53149-0181,228.22125988946,30.8951778938673,10.134315615886862,0.33210683611082,0.116419903342052,228.82365434985488,1.1550342061866676,0.08809666
spec-1649-53149-0605,229.420792594853,32.0293662065434,10.145628123301837,0.33895896277070314,-0.119011246596027,258.83473899004514,1.0546062437246602,0.07992273
spec-1650-53174-0268,229.719305914743,30.0650763555319,10.144365790247264,0.27696732845794175,-0.208174243255246,249.096080052046,1.0292433306574922,0.07791539
spec-1650-53174-0296,230.280793667637,29.6653907986033,9.984398981355293,-0.003382101894245384,0.252852385347273,225.12503998286707,1.064475359468547,0.08072399
spec-1652-53555-0596,234.311293366742,29.5435271706388,10.153385669384216,0.2815942130961372,0.277573732712211,248.95409424202134,1.0834529116113163,0.08226901
spec-1654-53498-0384,237.559273618212,27.2611336120456,10.137350083917008,0.2097057499311968,0.163244893965401,197.56176899287416,0.9850949511218271,0.07442128
spec-1654-53498-0526,237.937074051761,27.8061723021667,10.15040695475013,0.3199236006948782,0.209701066524364,263.8695684513703,1.0926967637401457,0.08302158
spec-1655-53523-0029,240.812210908219,25.4614940452996,10.15378881488129,0.3976605983548533,0.648296336879861,239.34899783431808,1.1817981041882755,0.09027559
spec-1655-53523-0195,239.170359956539,25.8764115497656,10.140624764625075,0.05701364068038732,0.0973833943605672,187.61773214138586,0.8520958903547269,0.06389511
spec-1655-53523-0494,239.940505628991,26.5000635562362,10.112203339516174,0.27563748301911434,0.292124315039261,206.67818737809824,1.1702938030550099,0.08933899
spec-1655-53523-0626,240.563284424442,26.3603058752031,10.148427689970122,0.15922901522855143,0.165299842850579,199.68920524113616,0.5990155761599849,0.04431744
spec-1656-53533-0165,241.322795671089,24.5103515591079,10.139610858987181,0.28594743915445764,0.306730705870127,252.99634521532985,1.1646521999047765,0.08887969
spec-1657-53520-0531,243.595141366367,24.0233415412314,10.164337767402339,0.20332158299872913,0.478769008771365,183.7329117015159,1.1175179751442335,0.08504235
spec-1657-53520-0545,243.982081121708,23.8137245226928,10.145572373349507,0.23422396320853053,0.229237052429047,213.6509769942356,0.7493362064730271,0.05588102
spec-1657-53520-0606,244.314915018546,24.2992744245198,10.162937452604709,0.3254693884287472,0.0156451109605228,223.4552094517307,1.1082876343662975,0.08429088
spec-1668-53433-0260,201.712484274175,50.3433024446733,10.152065399967096,0.25143622979033814,0.0333421057422941,232.98049506879548,0.8190529931047016,0.06127994
spec-1669-53433-0540,206.065253860082,51.4627811563759,10.137842970659852,0.22534321521323297,0.185575948120971,212.1957252330396,0.8377682084963244,0.06276115
spec-1671-53446-0458,212.088717820075,50.0812678543463,10.088779231721055,0.07610181927850287,0.112762766539592,185.06609683346943,0.9624924252425713,0.07263241
spec-1672-53460-0105,215.543492882378,48.5388798633518,10.15661952181459,0.35001738823742257,0.494241281008548,229.20893188530493,0.9644714587265406,0.07278904
spec-1672-53460-0441,214.599535081565,49.6151867008988,10.138045788663442,0.30708055442115967,0.0139669557926524,190.90679611020036,0.9969922742325984,0.07536289
spec-1672-53460-0535,215.346101147103,49.3821990805013,10.15733903310051,0.3990828619313427,0.280440502946749,238.04443758210292,0.9066644251239315,0.06821392
spec-1673-53462-0204,216.491841072447,47.1837256084192,10.160087348699136,-0.2017770294316547,0.0664454575620955,195.3353060268183,0.9731640186829105,0.07347701
spec-1673-53462-0340,215.218497477346,48.8159279481404,10.16007880969754,-0.04838157098023189,-0.216779506383019,192.9815319793219,0.9570209277012449,0.07219937
spec-1675-53466-0147,221.813875802659,45.6873154610819,10.095813035545143,0.3337617426829938,0.196332368387851,246.70470960114187,0.9654111300551673,0.07286341
spec-1675-53466-0332,220.278379490167,46.8617181543196,10.152865198418741,0.05644545322048329,-0.0098092411556524,242.25968196163785,1.11170219839794,0.08456887
spec-1675-53466-0546,222.90474066675,46.7080493276315,10.109541303121244,0.2781119791840758,0.174060665547555,244.20396621749452,0.9808792547550629,0.07408763
spec-1675-53466-0590,222.935179363477,46.8159785703633,10.148999340962618,0.3444697331115216,0.0729469117981005,242.9938024570198,0.9475515626718085,0.07144992
spec-1677-53148-0465,227.571552684866,43.8125126596023,10.143487027234903,0.35315307510955113,0.138122891832487,272.38322502129347,1.2912610504324913,0.0991873
spec-1678-53433-0246,229.989455432604,41.5548371735844,10.154514217506488,0.14575828841497063,0.529963766826065,209.31599828045228,1.1805097354653753,0.0901707
spec-1678-53433-0611,231.102235614192,43.0734449279783,10.14986300681703,0.2732275649341363,0.0934250638959087,222.760885875413,1.0131214666199182,0.07663943
spec-1680-53171-0065,236.958259878602,39.1445718994138,10.13807104252249,0.3210539213793758,0.264519200481508,240.56455461658575,0.8382761389442307,0.06280135
spec-1680-53171-0218,235.602504655467,38.8627934889316,10.066224151737156,0.14364270361697148,0.214853415452832,204.46308116771482,0.8505933259550995,0.06377619
spec-1681-53172-0115,239.422015252856,37.4248415677683,10.132263876690695,0.33475368355756185,0.144268164173539,245.6951634690272,1.2158206683811101,0.09304547
spec-1681-53172-0311,237.168138822395,37.4235483260719,10.126594764166661,0.003234006742405536,-0.563564783986031,222.81059615114162,0.9551951578076514,0.07205487
spec-1681-53172-0486,238.019815422404,38.0907747453599,10.095899806116124,0.30432951304465794,0.167610029686473,225.1886731371356,1.0073362398989518,0.07618156
spec-1682-53173-0111,241.742272767014,35.9497017721067,10.150966624747577,0.07072714428488264,0.123117093680138,165.84565120070638,0.9072602957687887,0.06826108
spec-1682-53173-0465,240.395627412681,36.3053434619339,10.130522240989999,0.28868159421629586,0.463116136204531,200.34614001393484,0.8965472592471282,0.0674132
spec-1682-53173-0528,240.690131334286,37.2036066323573,10.15466723290413,0.24148719302657767,0.316980415716959,241.4141364741557,1.1992862141407608,0.09169935
spec-1682-53173-0626,242.050770826139,36.428756953259,10.157756096783702,0.3248059619365531,0.223938412254542,231.3864805520265,0.901375251870249,0.06779531
spec-1683-53436-0212,243.319630426002,33.4743253562677,10.120553542599076,0.2978948678293025,0.224326402326068,218.09922872280245,0.4504270748607756,0.03308775
spec-1684-53239-0336,244.040473296143,32.9579792707145,10.111034595632278,0.24856948874195786,0.360524091827712,216.60747969641008,1.2453062437744638,0.09544598
spec-1687-53260-0522,256.030129575246,25.0505564058719,10.13753916221628,0.1586499305889438,0.265236128840657,208.04245699018398,0.5198041268508802,0.03827411
spec-1689-53177-0191,256.999672483504,21.9617863779022,10.14629721396832,0.22920891604294624,0.147833972013468,217.53906930256025,0.7752010296265187,0.0578707
spec-1690-53475-0300,251.036537759456,27.010393560167,10.14702110608468,0.14234936986907235,0.113278564096097,194.48312880272357,0.6003311244406799,0.04441864
spec-1691-53260-0621,254.428588499007,27.6592307638957,10.1278632702842,0.3492782777677376,0.305292545560224,224.52202600717453,0.45268588624275624,0.03325661
spec-1692-53473-0208,253.587806434565,25.1290619191159,10.155358256550146,-0.06858220163651091,0.141577084721792,194.35949945240407,0.8255502069087404,0.06179416
spec-1695-53473-0210,193.644436848554,11.2935492710584,10.142343878070323,0.2576080236662493,0.298986841549293,247.30657046680403,1.051738711009428,0.07969578
spec-1696-53116-0561,197.151230182445,13.0964313721609,10.114138257560338,0.3284499425092314,0.201422536204882,240.32438481797175,1.143719923779146,0.08717553
spec-1697-53142-0050,199.181655677877,11.0148019007549,10.125951592489466,0.22962074810623506,0.166554478074697,243.2363254422329,1.1335592650769803,0.08634832
spec-1697-53142-0425,198.417576949454,12.6892606347445,10.121537710567065,0.3365909518833861,0.214591798978037,188.09421349584136,0.33327093180155604,0.02432961
spec-1698-53146-0236,200.310597350418,11.5271676850339,10.08156481712176,0.23138755623805377,-0.481491864873492,214.3999618276955,0.9577120668927991,0.07225407
spec-1699-53148-0104,202.760858462138,11.366826030737,10.114859957832799,0.30260476289955696,0.138904123718178,202.4902487130348,0.30499860194156836,0.02221608
