plate,mjd,fiberid,fibermag_r,petromag_r,z
2284,53708,600,18.42153,17.09708,0.08199888
2297,53738,242,17.4255,15.92652,0.04374311
2002,53471,290,18.45444,17.23936,0.07421934
2246,53767,558,18.42634,17.59687,0.07434866
1978,53473,299,18.62273,17.70481,0.07287188
2246,53767,593,17.7105,16.33315,0.06507079
2017,53474,283,17.13037,15.93999,0.06388117
2118,53820,172,17.79321,16.14455,0.06138948
2120,53852,28,16.68722,15.00226,0.074847
2131,53819,249,17.34106,15.52177,0.06389517
2002,53471,233,16.73716,14.83371,0.03499179
2114,53848,78,17.55419,16.23153,0.07698473
2342,53742,429,18.32613,17.26168,0.09038755
2200,53875,261,17.09405,15.4276,0.04609995
2196,53534,548,16.32271,14.07252,0.03090035
2200,53875,205,16.39384,14.2222,0.04522442
2196,53534,592,17.22783,15.54049,0.04464702
2246,53767,454,17.8341,16.62191,0.07595102
2291,53714,352,16.46502,14.76388,0.02698553
2119,53792,610,17.84406,16.95243,0.06072124
2222,53799,1,16.83148,14.66369,0.04766006
2285,53700,504,17.78126,16.46208,0.08413512
2286,53700,474,17.52289,16.37129,0.06880987
2159,54328,363,17.15444,15.49544,0.03691046
2170,53875,38,16.80384,14.9266,0.03707394
2347,53757,243,18.34114,17.23134,0.07408082
2199,53556,47,17.22728,15.40801,0.03362124
2201,53904,231,18.11137,17.2316,0.0905172
2219,53816,284,18.36159,16.98944,0.0570953
2283,53729,244,18.12625,16.81963,0.08371881
2204,53877,372,17.50483,15.63547,0.05070375
2204,53877,503,18.35351,17.2253,0.08996382
2203,53915,596,17.67855,15.98133,0.07647347
2158,54209,639,18.93687,17.86283,0.08951826
2166,54232,509,16.7748,15.14542,0.03765407
2172,54230,544,18.14816,17.00325,0.06684416
2161,53878,616,18.23279,17.25309,0.08583777
2162,54207,444,18.3698,17.40754,0.09812175
2213,53792,61,16.80131,15.22621,0.03499309
2166,54232,576,16.75427,14.94219,0.04017172
2168,53886,363,16.99606,15.41144,0.04173239
2172,54230,523,18.11566,16.81019,0.09083791
2161,53878,524,17.51866,16.29519,0.08867851
2171,53557,296,17.22834,15.60848,0.06867699
2173,53874,13,17.6094,15.66712,0.08538964
2163,53823,121,18.86907,17.7738,0.08836313
2162,54207,158,17.29399,15.28931,0.08403882
2128,53800,309,18.24133,17.02267,0.06923868
2128,53800,49,17.78245,16.46153,0.0726897
2162,54207,108,16.82872,14.96132,0.04990306
2159,54328,281,17.68842,16.25136,0.09005838
2167,53889,305,18.12608,16.89516,0.08933926
2119,53792,512,18.7302,17.60275,0.06304342
2344,53740,551,16.61275,14.85629,0.03788269
2215,53793,237,16.74516,14.78786,0.04757157
2246,53767,72,16.67875,14.836,0.02826876
2166,54232,190,18.65957,17.53927,0.09642731
2201,53904,411,17.77686,16.25524,0.08234361
2198,53918,585,16.18447,14.17422,0.03444772
2196,53534,499,16.7344,14.62264,0.03832852
2225,53729,520,17.33331,15.55313,0.07999951
2159,54328,376,17.34694,15.57878,0.03930856
2170,53875,156,17.66659,16.72073,0.07227155
2246,53767,575,17.36882,14.71102,0.07527055
2264,53682,167,17.61095,16.31497,0.05094393
2213,53792,577,16.87338,14.69283,0.04680159
2528,54571,364,18.15619,17.18695,0.07323829
2236,53729,230,16.97295,15.11281,0.06184591
2221,53792,232,17.74085,16.22346,0.09656812
2236,53729,595,17.85641,16.56195,0.09263263
2789,54555,125,18.26442,17.03878,0.09713269
2524,54568,255,17.52546,16.06765,0.07368364
2530,53881,315,17.11757,15.44717,0.05132575
2530,53881,317,17.6273,16.08138,0.09418921
2533,54585,98,17.13653,15.47718,0.08381543
2788,54553,73,18.48811,17.29289,0.09018157
2527,54569,28,18.15735,16.8142,0.0830904
2215,53793,88,17.41564,15.45169,0.06842035
2217,53794,127,17.25963,15.6326,0.07338237
2794,54537,454,16.68704,15.3486,0.05497281
2227,53820,405,18.02334,15.72835,0.08036897
2794,54537,498,17.42822,15.93374,0.05439601
2794,54537,501,18.53482,17.49495,0.09022149
2238,54205,597,16.50328,14.43772,0.02308782
2196,53534,129,16.49482,15.02614,0.05822489
2269,53711,80,17.76911,16.09951,0.06884143
2276,53712,488,16.59246,14.42823,0.03156156
2213,53792,281,17.57598,16.09544,0.04652587
2233,53845,322,18.17834,16.87469,0.07447974
2215,53793,93,16.23698,14.30947,0.03318345
2236,53729,530,17.5889,16.24102,0.09115263
2236,53729,562,16.97769,15.24716,0.05317405
2217,53794,161,17.7129,16.40462,0.0871121
2241,54169,330,16.54621,14.9289,0.02433419
2241,54169,571,16.65212,14.80919,0.02536228
2662,54505,96,17.22477,15.80218,0.0731658
2159,54328,229,18.41916,17.40121,0.08896856
2159,54328,206,18.43884,17.69777,0.08815841
2164,53886,268,18.68435,17.80071,0.08995917
2164,53886,243,18.71065,17.21577,0.08911136
423,51821,245,17.8082,16.29554,0.05927153
423,51821,186,17.04063,15.73316,0.06894816
2279,53708,457,18.42558,17.08241,0.07432687
422,51811,151,16.9573,15.20248,0.06076495
2281,53711,350,17.72214,16.58288,0.06457058
2286,53700,332,17.78058,16.43077,0.08007795
2663,54234,58,18.33791,17.18427,0.08498591
423,51821,205,16.65303,14.51033,0.05966095
423,51821,176,18.14874,16.94411,0.05587884
2217,53794,278,17.69015,16.73826,0.07263362
2783,54524,187,17.97462,16.79713,0.07633422
423,51821,288,17.63132,15.74315,0.05905268
2660,54504,597,18.32789,17.52286,0.08759297
2220,53795,397,17.52916,16.06413,0.0796488
423,51821,231,17.42838,15.88083,0.05578331
423,51821,427,16.95798,15.06296,0.06073311
2661,54505,325,17.96438,16.79227,0.08541111
2211,53786,422,16.89198,15.2625,0.07191937
2213,53792,415,16.54337,14.82222,0.03341182
2222,53799,619,16.51334,14.61713,0.02132332
2228,53818,508,17.45032,16.14578,0.07396728
422,51811,52,18.3002,17.326,0.05941937
422,51811,173,18.97315,17.17593,0.06077132
2230,53799,452,17.70289,16.58341,0.07947517
422,51811,494,16.63866,14.94827,0.04167483
2271,53726,314,17.70941,16.36086,0.06629855
422,51811,258,17.58677,16.22923,0.07560244
717,52468,48,17.77227,16.56419,0.0770173
2348,53757,82,18.48353,16.92558,0.05359291
1690,53475,568,17.67382,16.50166,0.08081355
2350,53765,521,16.98053,16.00061,0.050865
412,52258,243,16.88589,15.56982,0.03744445
412,52258,244,16.88903,15.23953,0.03747215
412,52258,217,17.99794,16.90331,0.07837127
414,51869,74,17.73388,16.43997,0.08679955
2661,54505,602,17.82362,16.24536,0.07613857
2356,53786,442,17.61712,16.5033,0.05646563
2662,54505,520,17.55932,16.04513,0.07998396
415,51810,271,18.82575,17.57161,0.08717583
2215,53793,369,17.76824,16.47177,0.07145076
395,51783,391,16.71721,14.70962,0.04209036
2660,54504,623,18.31861,17.31416,0.08666541
395,51783,425,18.75844,17.61202,0.0667296
397,51794,465,16.69699,14.96247,0.04488289
399,51817,422,17.88679,16.61676,0.09410906
398,51789,374,18.47498,17.49364,0.09834391
404,51812,214,18.48064,17.40821,0.07712006
404,51812,15,17.53311,16.2722,0.06883288
400,51820,270,17.02993,15.40818,0.04460199
2278,53711,4,17.60172,16.35683,0.07244113
2288,53699,13,17.47234,16.20742,0.02978383
401,51788,167,17.38746,16.35437,0.07901426
403,51871,160,17.0781,15.34404,0.0222896
2278,53711,107,17.5755,16.11115,0.09573931
2278,53711,63,17.86864,16.27485,0.07480998
2283,53729,31,18.71752,17.75701,0.09550837
380,51792,311,18.05381,16.89464,0.0690252
2432,54052,211,16.8324,15.44345,0.07804842
678,52884,599,18.03452,17.10616,0.09116802
382,51816,301,16.12142,14.27106,0.0274158
401,51788,181,17.68744,16.43038,0.07958095
2346,53734,142,16.88469,15.61891,0.05271697
2349,53734,164,17.59984,15.87175,0.08446237
401,51788,160,17.87202,16.82542,0.08868066
402,51793,280,17.8357,15.90349,0.08311581
402,51793,115,18.46651,16.67049,0.08103263
405,51816,384,17.47168,15.50474,0.04180128
2295,53734,401,17.4102,16.06236,0.08393189
2295,53734,411,18.43172,17.69421,0.08626404
407,51820,197,17.3144,15.93905,0.071502
407,51820,199,17.68127,16.63551,0.07150855
2435,53828,625,17.6297,16.3278,0.08742272
385,51783,381,17.86101,16.39523,0.0895941
385,51783,517,17.4601,16.10345,0.07772808
404,51812,510,17.46901,16.21424,0.07690474
2271,53726,200,17.73504,16.23743,0.08302297
2243,53794,132,16.324,15.10419,0.07347642
2245,54208,139,17.59633,16.2397,0.06294801
2214,53794,595,16.99516,15.15685,0.07942785
2219,53816,510,17.32773,15.95282,0.05090024
2233,53845,391,17.41297,16.08526,0.05065843
2233,53845,433,17.33577,16.12943,0.08009259
2236,53729,387,17.02006,16.05076,0.04983661
2080,53350,44,18.06219,16.40858,0.05036434
2082,53358,111,17.86965,16.54367,0.05911921
2243,53794,400,17.49953,15.75212,0.05942703
2083,53359,256,18.30231,17.1524,0.08906519
2344,53740,372,17.488,15.80553,0.08151112
2344,53740,447,17.57768,16.29164,0.08211081
2344,53740,450,17.48069,15.93018,0.08178852
2212,53789,615,17.69436,16.00705,0.03499913
2515,54180,195,16.43347,14.36007,0.04009914
2229,53823,352,16.19901,14.39251,0.02866124
2244,53795,489,17.8396,16.74355,0.08757149
2351,53786,253,17.06375,15.98922,0.05017331
2363,53763,331,17.32673,16.12211,0.05533017
2346,53734,452,16.45293,14.62505,0.02051387
2362,53759,598,18.32889,17.18906,0.09444015
2358,53797,99,17.76501,16.2679,0.09544123
2216,53795,452,16.84749,15.32482,0.05688641
2364,53737,519,18.02314,16.50166,0.06826164
2610,54476,344,17.36869,15.43407,0.06409254
2287,53705,464,17.28334,16.08453,0.07397623
2342,53742,262,18.23812,16.912,0.0850231
2345,53757,264,17.7282,16.62988,0.0879505
2291,53714,472,17.5776,16.47681,0.07207031
2486,53876,541,16.99637,15.50081,0.06937546
2294,54524,430,17.89697,16.56866,0.07483145
2363,53763,447,17.34077,15.93447,0.06489574
2294,54524,426,17.60469,15.75042,0.07363395
2226,53819,286,17.83344,16.67703,0.08736947
2085,53379,70,17.67213,15.79668,0.08318461
2269,53711,413,17.62978,16.23936,0.08819525
2291,53714,287,17.02154,14.64947,0.04374143
2216,53795,282,17.89406,16.40987,0.04655363
2267,53713,428,17.87239,16.32099,0.06582399
2267,53713,507,17.22476,14.91107,0.04460233
2282,53683,478,18.45851,17.49218,0.08124623
2271,53726,326,18.07786,16.79907,0.08809948
2273,53709,396,18.18866,16.95084,0.09946881
2273,53709,440,17.36994,15.9099,0.09915187
2083,53359,298,18.42258,17.47924,0.09940636
391,51782,260,17.3825,16.28527,0.07096525
2288,53699,585,17.09998,15.70483,0.05422489
2513,54141,291,17.09001,15.60759,0.06773333
2293,53730,135,18.26632,17.18643,0.07955229
2230,53799,293,17.96818,16.89984,0.06089524
2289,53708,407,16.36528,14.57755,0.0257714
2296,53735,257,17.65301,16.66899,0.08122212
2295,53734,446,17.68538,16.26142,0.05486275
2281,53711,291,17.39285,15.84139,0.07508836
2765,54535,91,17.32159,15.79539,0.04409891
2766,54242,99,17.93026,15.51716,0.0736803
2513,54141,185,18.49809,17.07167,0.09048763
2283,53729,34,17.32055,15.55867,0.08147454
2513,54141,186,17.1267,15.48997,0.03823568
2213,53792,30,17.26988,15.83469,0.06533607
2285,53700,73,17.34405,15.96838,0.08447978
2651,54507,105,18.24806,17.30237,0.08837351
2286,53700,388,17.3844,15.63775,0.06898119
2293,53730,233,18.34419,17.43695,0.07989892
2215,53793,72,16.52546,15.0813,0.04713187
2288,53699,214,18.85711,17.65018,0.07761583
2295,53734,237,17.66383,16.55821,0.08183742
2268,53682,447,17.84843,16.83389,0.08496318
2212,53789,307,17.28176,15.5511,0.07965608
2273,53709,188,18.17229,16.67594,0.08995147
2216,53795,595,18.11164,16.73113,0.09111653
2216,53795,635,17.29112,15.57387,0.05683581
2350,53765,600,17.86229,16.5221,0.0800909
2775,54535,333,17.11828,15.34389,0.05280373
2226,53819,388,17.2863,15.88676,0.05017365
2226,53819,500,18.65614,17.42625,0.08069825
2644,54210,411,16.89719,15.37867,0.05359332
2227,53820,396,16.81216,14.96523,0.02795579
2271,53726,38,17.33216,16.0229,0.0541626
2353,53794,392,16.48088,14.65642,0.04944785
2226,53819,583,17.9851,16.86535,0.07959363
2266,53679,470,17.06418,15.16215,0.04441774
2214,53794,567,17.76518,16.44195,0.06559346
2273,53709,242,18.41026,17.57744,0.08863534
2213,53792,89,16.67431,15.08699,0.03326153
2273,53709,155,16.64405,14.83945,0.05790331
2356,53786,527,17.93038,16.66484,0.08325451
2213,53792,86,16.80867,15.05145,0.0326149
2359,53826,605,17.88219,16.56054,0.07205451
2243,53794,427,17.03,16.00026,0.05994648
2243,53794,467,17.03475,15.80738,0.0594226
2272,53713,520,17.03797,15.6517,0.04407233
2227,53820,481,17.13665,15.65114,0.08086289
2274,53726,545,17.48872,16.20504,0.09114567
2350,53765,10,17.1249,15.87417,0.06452045
2226,53819,615,17.20215,15.57842,0.02708628
2513,54141,90,17.6314,16.44291,0.06939637
2228,53818,299,17.52499,16.37448,0.07977539
2233,53845,484,16.91518,15.00507,0.0639587
2232,53827,135,18.51455,17.55811,0.09610725
2240,53823,432,16.59809,14.49802,0.0252572
2241,54169,469,16.32554,14.27546,0.02557481
2240,53823,640,16.65158,14.78307,0.02809328
2651,54507,256,18.36366,17.16512,0.09232378
2220,53795,268,16.80741,14.58741,0.03288176
2777,54554,303,16.72775,15.08152,0.0653314
2239,53726,144,17.26359,15.62685,0.08498509
2274,53726,374,18.05017,17.0616,0.05519756
2438,54056,524,17.67428,16.49805,0.07269701
2650,54505,177,18.75659,17.77235,0.06805632
2485,54176,452,17.09336,15.84177,0.05854052
1691,53260,407,17.77729,16.52523,0.06156513
1178,52825,570,17.32424,15.87165,0.09116939
2350,53765,639,17.57199,15.87317,0.06767067
644,52173,416,17.53494,15.7778,0.08484805
644,52173,454,18.19176,17.11528,0.09061902
717,52468,303,16.43873,14.70125,0.05674268
2777,54554,320,17.3303,15.7889,0.06459966
716,52203,511,18.33137,17.0414,0.06143747
716,52203,402,17.67896,16.42697,0.08458528
716,52203,611,18.13998,16.94613,0.08541109
717,52468,503,17.8077,16.50292,0.08615456
2239,53726,115,18.06057,16.73023,0.08461497
2370,53764,496,17.37056,15.77451,0.08926692
2597,54231,450,17.17019,15.96257,0.0683818
2239,53726,33,18.20631,17.11085,0.04651605
2264,53682,182,16.93959,15.26293,0.04634096
2610,54476,233,18.28242,17.12431,0.07801244
2614,54481,63,17.47616,15.87981,0.07166004
2616,54499,226,18.15816,17.05514,0.08535473
2270,53714,350,17.10149,15.15482,0.04473992
2649,54212,165,17.51868,16.47492,0.07186733
2232,53827,423,17.75698,16.75191,0.06020072
2264,53682,169,17.39534,16.29611,0.04985861
2435,53828,48,17.92934,16.77837,0.0712343
2371,53762,434,17.75847,16.00514,0.0903881
2284,53708,118,16.83695,14.93299,0.03576285
2297,53738,126,18.36191,17.19497,0.07107016
2341,53738,526,17.76511,16.41913,0.08754574
2344,53740,329,16.95477,15.16411,0.08267932
2504,54179,330,16.59663,14.6588,0.03104293
412,52258,359,18.434,17.38506,0.0668437
1990,53472,270,16.89663,15.03994,0.05340569
2359,53826,606,17.61411,16.33242,0.07126751
414,51869,465,17.56795,16.39732,0.05124711
416,51811,416,16.57788,14.69179,0.02393052
416,51811,404,18.31502,17.33423,0.09615587
394,51913,63,17.14937,15.56559,0.04407459
395,51783,193,16.87278,15.53326,0.04600977
397,51794,22,17.90702,16.55341,0.09214922
399,51817,227,16.1605,14.32875,0.02558614
2228,53818,330,16.60397,15.26879,0.02499731
394,51913,33,16.82387,14.79736,0.04327934
2230,53799,374,17.42795,15.5752,0.07743619
2002,53471,442,18.04469,17.04836,0.06113575
2094,53851,290,17.82185,16.71634,0.09306166
2666,54230,345,16.90913,15.36193,0.02818461
397,51794,172,17.71246,16.55278,0.09352044
2354,53799,481,17.76057,16.2022,0.07363091
2514,53882,330,17.73382,16.42907,0.07139123
2420,54086,401,18.12282,16.51462,0.08259616
2664,54524,602,16.64658,15.28351,0.06398369
2425,54139,333,17.33871,15.7615,0.06633542
2665,54232,580,17.07442,15.47566,0.07550814
2439,53795,391,16.60816,14.79856,0.0317337
2437,53848,589,16.70351,14.95065,0.0306419
2432,54052,479,17.65377,16.04174,0.09083037
2435,53828,464,16.92269,15.09464,0.02822464
2272,53713,48,18.11056,16.89633,0.06601255
2274,53726,116,18.05083,16.9838,0.06601315
2363,53763,50,18.03453,16.42727,0.07859261
2292,53713,290,17.34181,15.8273,0.08888073
2437,53848,261,18.60455,17.60601,0.07037315
2363,53763,59,18.28573,17.30372,0.08252501
2289,53708,495,17.54921,16.04222,0.08294354
2298,53737,559,18.21241,17.16931,0.09782204
2366,53741,119,16.68686,15.04138,0.04171295
2243,53794,255,16.88056,15.42739,0.06410009
2244,53795,137,17.175,15.63453,0.06389472
2246,53767,250,16.35771,14.13566,0.02734249
2276,53712,365,16.7839,15.22112,0.06728075
2275,53709,206,18.11001,16.52728,0.06723092
2439,53795,388,16.54264,14.44085,0.02805045
2264,53682,158,17.30984,15.78714,0.08528636
2355,53792,255,17.84914,16.47905,0.09095587
2214,53794,251,17.02706,15.45216,0.04882445
2245,54208,203,17.83998,16.3023,0.0736852
2245,54208,96,17.20724,15.09897,0.06308145
2245,54208,82,17.51736,16.30463,0.0633295
2357,53793,268,17.63616,16.45254,0.06531809
2437,53848,580,16.81902,15.17546,0.02996086
2240,53823,308,17.93265,16.9306,0.07269211
2244,53795,312,18.82343,17.81624,0.07316329
2245,54208,110,17.57025,16.28181,0.07488294
2357,53793,484,18.31484,17.17546,0.069185
2269,53711,412,17.92895,16.17976,0.0882393
2746,54232,510,17.37927,15.4538,0.08540809
2747,54233,532,18.43789,16.8984,0.05509312
2269,53711,470,17.19362,15.58956,0.04463909
2266,53679,354,18.26287,17.24359,0.08673012
2271,53726,526,18.32434,17.09867,0.09028447
2244,53795,438,18.13281,16.89242,0.07211804
2509,54180,227,16.79371,14.99473,0.02155174
2439,53795,531,18.07605,17.08816,0.07569815
2360,53728,372,18.20073,17.07408,0.05840964
2362,53759,397,18.03414,16.87001,0.08905381
2509,54180,440,17.78606,16.73496,0.06720284
2506,54179,541,18.42488,17.24813,0.0961561
2609,54476,381,17.03642,15.33259,0.02466363
2509,54180,612,16.92866,14.81575,0.02300624
2241,54169,372,17.37181,15.43047,0.02227376
2363,53763,582,17.22247,14.37651,0.06654797
2240,53823,574,17.02848,14.18616,0.0260466
2363,53763,332,17.90171,16.83031,0.07391385
2650,54505,206,17.92892,16.7736,0.0649241
2792,54556,94,17.30492,15.95426,0.06821367
2241,54169,420,16.24632,14.13125,0.02718822
2241,54169,556,16.12327,14.14687,0.02125258
2243,53794,523,17.68023,16.6368,0.07472865
2245,54208,563,16.1546,13.98698,0.03577416
2375,53770,455,16.95411,15.52596,0.05491724
2481,54086,510,17.50628,16.51069,0.09834493
2439,53795,417,16.99009,15.50174,0.04850534
2298,53737,252,18.21653,17.0233,0.07654841
2606,54154,522,16.50995,14.49849,0.02274716
2418,53794,326,17.50503,16.35364,0.07032509
2276,53712,210,18.43189,17.55937,0.07616065
2274,53726,30,18.2732,16.65693,0.07852814
2212,53789,80,16.27674,14.40894,0.04071997
2616,54499,182,17.90845,16.44895,0.06443156
2755,54507,309,17.45023,15.50453,0.09602338
2511,53882,32,18.22762,16.86916,0.06784467
2232,53827,247,16.94798,15.23089,0.08116637
2356,53786,259,16.85945,15.19998,0.05533133
2484,54144,152,17.85119,15.83027,0.05804276
2274,53726,259,17.4003,15.75066,0.0881957
2358,53797,167,18.2697,17.02142,0.08748471
2487,53852,127,17.294,15.87093,0.08846679
2763,54507,493,16.68103,14.46591,0.0390864
2654,54231,12,16.86531,15.10516,0.02758908
2344,53740,105,17.58579,16.24087,0.0949458
2766,54242,616,18.01721,16.80549,0.09645337
2298,53737,180,18.20611,17.281,0.08298942
2357,53793,483,18.66851,17.7767,0.09357478
2643,54208,582,18.54487,17.71828,0.07590079
2643,54208,595,17.33671,15.57971,0.07573561
2645,54477,631,17.6514,16.1598,0.07560971
2352,53770,518,18.19334,16.62736,0.08014754
2376,53770,571,17.33043,15.39873,0.04389775
2755,54507,630,17.56277,15.70165,0.07258317
2763,54507,559,17.35999,16.24646,0.04610362
2512,53877,509,17.15006,15.90992,0.0677468
2596,54207,349,17.94566,16.52979,0.06144684
2652,54508,635,17.41146,16.10234,0.07159913
2769,54527,488,17.78794,17.73652,0.08181816
2764,54535,376,17.59143,15.26335,0.0424441
2766,54242,427,17.30993,15.73603,0.07009713
2776,54554,449,16.83233,15.47022,0.05952802
2292,53713,570,18.73556,17.7915,0.08837655
2296,53735,49,16.47233,14.28127,0.06893008
2238,54205,137,18.42919,17.35356,0.08675333
2238,54205,122,17.77779,16.1164,0.08567217
2238,54205,42,18.22773,17.03707,0.08655013
2791,54556,202,17.25025,15.96348,0.07212357
2501,54084,210,17.80449,15.82021,0.06909312
2643,54208,567,17.75799,15.9533,0.09974538
2440,53818,587,18.08749,16.97715,0.07676494
2585,54097,414,17.64038,16.50918,0.06784441
2587,54138,367,18.03882,16.8152,0.07718866
2227,53820,526,17.47276,15.98487,0.08710908
2504,54179,4,16.97277,14.9621,0.03657683
2433,53820,445,17.64239,16.14695,0.08382928
2240,53823,596,17.29057,15.31994,0.02527304
2650,54505,213,18.21334,17.18899,0.08744817
2652,54508,260,18.04134,16.52039,0.09169956
2651,54507,522,16.78268,15.18125,0.06413277
2781,54266,297,18.00428,15.89326,0.08252172
2433,53820,391,17.88707,16.37613,0.09845141
2484,54144,199,18.06034,16.63931,0.07342701
2601,54144,186,17.50603,16.02128,0.06528277
2511,53882,167,18.22661,17.27383,0.09127621
2490,54179,357,17.67223,15.87442,0.08707804
2769,54527,30,17.37475,15.90224,0.07004274
2495,54175,481,17.76165,16.48822,0.0953014
2775,54535,181,17.83413,16.97824,0.09938289
2651,54507,540,18.13884,16.98189,0.08534141
2479,54174,602,18.22132,17.24894,0.07096554
2495,54175,539,18.64865,17.62203,0.08831053
2506,54179,617,17.79259,16.87239,0.08198381
2484,54144,202,16.851,15.43538,0.03732789
2655,54184,36,17.1581,15.15658,0.05160945
2777,54554,12,18.37445,17.35387,0.09602987
2660,54504,143,18.15455,16.66048,0.0752183
2748,54234,445,16.0614,14.20275,0.0183228
2615,54483,466,17.78223,15.93445,0.06665713
2617,54502,276,17.01502,15.62013,0.06324392
2617,54502,184,17.87019,16.22452,0.07032826
2619,54506,263,18.12439,16.94028,0.07318843
2776,54554,524,18.46908,17.44597,0.09856378
2785,54537,204,17.51469,16.32738,0.05676472
2616,54499,547,17.7285,16.29795,0.06559703
2616,54499,588,18.40355,17.49683,0.08497807
2611,54477,625,17.26331,15.54817,0.06489701
2773,54533,403,18.07633,16.73291,0.08379601
2656,54484,613,17.12753,15.16092,0.07654345
2787,54552,190,17.42026,16.17241,0.07666435
2597,54231,73,18.27296,17.23042,0.08498598
2656,54484,230,18.43434,17.43602,0.0875921
2656,54484,60,18.48697,17.37404,0.07790759
2744,54272,136,17.82379,16.37372,0.09855463
2744,54272,194,17.45109,16.37085,0.09497273
2595,54207,632,17.93927,16.70141,0.06836297
2607,54184,152,17.02696,15.26497,0.07524501
2666,54230,106,16.45754,14.62115,0.03049858
2607,54184,141,17.86705,16.77697,0.07644839
2497,54154,312,16.30206,14.05209,0.02819335
2514,53882,359,18.08521,17.04328,0.08804043
2607,54184,552,17.95017,16.64929,0.09431109
2425,54139,182,18.15358,17.07678,0.06683604
2429,53799,253,17.70879,16.17494,0.06968114
2789,54555,349,16.38071,14.33783,0.02981242
2656,54484,547,18.51969,17.38958,0.08609667
2660,54504,632,18.10706,16.90711,0.08507851
2660,54504,637,17.51708,16.10856,0.07307749
2366,53741,280,16.99219,14.74449,0.04047522
2663,54234,462,17.25768,15.76534,0.07169004
2788,54553,420,18.05877,16.75121,0.08666427
2477,54058,38,17.51885,16.19766,0.04647931
2427,53815,556,16.98386,15.14383,0.06891204
2481,54086,476,16.74821,15.23728,0.06308901
2432,54052,378,18.71442,17.68355,0.09202887
2523,54572,395,17.41844,15.63227,0.07254996
2762,54533,208,17.68352,16.33287,0.09175852
2498,54169,83,18.40695,16.81515,0.07928952
2435,53828,603,17.4978,15.68453,0.02747524
2506,54179,475,18.01676,16.71214,0.09357541
2746,54232,95,18.71574,17.59019,0.09991455
2366,53741,489,17.02762,14.76213,0.05328785
2490,54179,509,17.12435,15.23863,0.0710952
2490,54179,554,16.43088,14.72439,0.0257792
2747,54233,218,17.18108,15.67321,0.05254544
2747,54233,219,17.79725,16.58065,0.07724476
2486,53876,495,17.39834,16.0563,0.04420772
2611,54477,473,16.7411,15.15919,0.06529417
2370,53764,336,17.67254,16.09215,0.08921877
2611,54477,516,16.99443,15.32932,0.06533637
2509,54180,393,16.59628,14.76208,0.01894981
2613,54481,332,17.28265,16.06923,0.07403193
2496,54178,95,17.47941,15.93973,0.09188816
2366,53741,61,16.35091,14.75456,0.04177711
2493,54115,62,16.53338,14.61883,0.02227334
2790,54555,508,18.07686,17.10069,0.07500967
2790,54555,547,17.47297,16.20914,0.09955914
2434,53826,503,16.96894,14.3508,0.03021984
2419,54139,425,18.60943,17.68176,0.0658358
2423,54149,408,17.22208,15.59451,0.06489839
2616,54499,25,17.59613,16.21095,0.0842752
2607,54184,585,17.77699,16.63832,0.07469956
2641,54230,125,16.57937,14.24294,0.02269552
2757,54509,98,18.06014,17.13147,0.08033812
2747,54233,366,16.45098,14.27152,0.05280551
2749,54241,562,17.12142,15.14761,0.06666499
2431,53818,172,17.95973,16.38775,0.07109153
2371,53762,210,18.29767,17.01021,0.07978714
2616,54499,113,17.46766,16.2042,0.06436343
2504,54179,132,17.97888,16.29597,0.06236092
2771,54527,300,17.19128,15.85229,0.07489055
2771,54527,52,16.939,15.046,0.05582784
2761,54534,17,17.30466,15.58288,0.03676476
2777,54554,251,16.55182,14.76729,0.03859136
2777,54554,47,16.56167,14.47639,0.0442235
2438,54056,557,17.71896,16.44263,0.09396625
2371,53762,241,18.68873,17.86622,0.07761018
2511,53882,255,18.16546,17.12106,0.06701867
2511,53882,246,17.43089,16.00041,0.06693885
2615,54483,623,18.09898,17.00318,0.0636811
2641,54230,180,17.39999,16.35312,0.08842205
2499,54176,91,18.43089,17.44623,0.09880038
2763,54507,223,17.55241,15.95027,0.05380013
2767,54243,169,17.54108,16.11983,0.08081462
2775,54535,302,18.35405,17.42388,0.07716873
2438,54056,334,18.18152,16.57799,0.09022685
2440,53818,575,17.90461,16.63609,0.07325477
2373,53768,233,17.23848,15.70131,0.06078919
2484,54144,223,18.56689,17.41477,0.05477913
2504,54179,633,16.94493,15.2561,0.06269588
2643,54208,117,17.66265,16.53657,0.07456101
2644,54210,276,18.02657,16.56716,0.06673873
2645,54477,31,17.94234,16.55241,0.07473038
2649,54212,188,17.43291,15.99996,0.07202939
2781,54266,351,18.0436,16.72204,0.05520314
2756,54508,393,17.26623,16.07927,0.07159951
2368,53758,271,17.51859,16.07982,0.07331596
2499,54176,597,18.19449,17.23893,0.07585394
2757,54509,393,17.79041,16.46336,0.0599191
2371,53762,432,18.7746,17.85771,0.0911687
2372,53768,394,18.42617,17.05692,0.09027459
2372,53768,625,18.16448,16.88926,0.08110677
2763,54507,436,16.40446,14.85998,0.03450878
2764,54535,438,18.24491,16.99222,0.08959441
2272,53713,594,18.13846,16.99834,0.09261995
2278,53711,152,18.07819,17.19155,0.07109483
2650,54505,428,18.68936,17.70885,0.08905075
2288,53699,512,16.44763,14.29963,0.02888842
2764,54535,556,17.48229,16.38455,0.07368338
2355,53792,397,17.69967,16.63276,0.07595094
2756,54508,371,18.19511,17.09254,0.07121335
2761,54534,539,17.71366,15.90069,0.0949129
