aid,ra,dec,log_M,Rhlr,e,ng,z,sigma_e
spec-1801-54156-0013,204.839664236111,6.32938694843299,10.782,2.22,0.33,4.11,0.05911827,225.76181956382484
spec-1801-54156-0197,203.396581961283,7.13511897107385,10.579,2.16,0.44,4.64,0.02391769,199.52801061215686
spec-1801-54156-0635,205.13802515621,7.24207695074888,10.372,1.47,0.49,6.84,0.07898906,201.53663367136673
spec-1802-53885-0382,203.400724683451,9.96212754163255,10.247,1.39,0.41,3.76,0.06926485,184.61221864160248
spec-1803-54152-0454,206.08080392211,7.80742060234789,10.665,1.77,0.66,3.62,0.08293298,230.77595512905205
spec-1804-53886-0348,205.298374527238,10.0697327266532,10.335,1.16,0.34,5.66,0.08207102,189.58587002736382
spec-1806-53559-0473,207.941695196221,9.75900770324284,10.648,1.81,0.35,4.58,0.06665455,209.8687668426445
spec-1806-53559-0481,208.035666113271,9.57953241941666,10.298,1.8,0.59,3.76,0.06155036,185.39799014878
spec-1808-54176-0629,211.437590954605,6.8782611591315,10.741,1.75,0.67,4.29,0.08589772,222.69834521220199
spec-1810-53794-0031,214.355661678577,8.11133736086344,10.415,1.19,0.51,4.65,0.05700132,209.255742418631
spec-1810-53794-0048,214.392136147986,8.22397053812691,10.845,1.85,0.32,5.03,0.05684091,277.4574890558663
spec-1810-53794-0210,213.227453886164,8.36017352987839,10.462,1.22,0.62,3.42,0.08329377,223.06895235591858
spec-1810-53794-0234,213.355432219837,7.91766307356521,10.302,0.93,0.42,5.63,0.05840779,208.9984313139245
spec-1811-53533-0270,214.400481416386,8.17914089474911,10.403,1.32,0.33,7.99,0.06005179,180.43335976808223
spec-1812-53795-0528,218.328033011096,9.6731555757743,10.405,1.02,0.26,7.95,0.08540629,233.41467609092513
spec-1812-53795-0608,218.893762413344,9.15066159482329,10.539,1.26,0.06,4.27,0.09500404,211.43870908917822
spec-1812-53795-0613,219.041210564598,9.07540850953052,10.51,1.61,0.22,4.29,0.02996421,189.85992431711557
spec-1813-53903-0451,219.883605174651,8.93818886616656,10.708,2.51,0.58,3.81,0.08628877,230.60863525394143
spec-1815-53884-0501,225.810810383637,8.0890299383994,10.645,2.25,0.55,6.26,0.08818871,210.69820403168757
spec-1816-53919-0017,227.77330603587,6.84568095169245,10.473,2.14,0.72,3.54,0.09345975,220.76147150632664
spec-1816-53919-0178,227.365937809409,7.53785203581595,10.701,1.94,0.26,4.37,0.07809551,213.18471914833827
spec-1816-53919-0334,226.357986355491,8.3778900905117,10.564,2.04,0.57,5.25,0.03063115,202.20366861579134
spec-1817-53851-0051,228.533340191529,6.40668432363593,10.222,1.12,0.69,3.38,0.03458289,165.67825126140428
spec-1817-53851-0068,229.155014198577,6.96534543317297,10.608,1.84,0.2,4.81,0.03670355,202.80364321108618
spec-1817-53851-0092,228.039641621707,6.2921078673056,10.532,1.56,0.39,2.85,0.08007754,210.32066794821853
spec-1817-53851-0126,227.858341839272,6.29895029693635,10.549,1.26,0.55,3.58,0.08252176,221.51726118673253
spec-1817-53851-0183,228.157202190521,6.60175998533486,10.695,1.86,0.6,3.34,0.07751305,218.79109983631568
spec-1817-53851-0440,227.554897768382,7.43492656310706,10.39,1.29,0.44,2.88,0.07483174,193.16244058378305
spec-1818-54539-0251,229.190001605406,6.26863798611734,10.31,1.05,0.44,3.09,0.0329323,177.25763601358972
spec-1818-54539-0411,229.836702038805,7.67648058289093,10.276,0.68,0.46,5.33,0.0752018,196.68986805117402
spec-1818-54539-0536,230.415654292545,7.73103829787518,10.146,0.56,0.04,3.1,0.04778313,159.5796244112172
spec-1818-54539-0578,230.485173584734,7.67353902379777,10.802,2.58,0.2,3.16,0.0461045,225.59562209928384
spec-1819-54540-0237,231.272591485299,6.953678870036,10.539,1.71,0.46,4.29,0.0750289,231.77780071882347
spec-1819-54540-0309,230.743283885924,6.72093073050342,10.409,1.7,0.4,3.3,0.07784712,205.50254759712962
spec-1819-54540-0533,232.301546797948,7.50966461763232,10.436,2.05,0.48,4.98,0.04328051,200.9369930240679
spec-1819-54540-0541,232.366259248112,7.19815229664068,10.412,2.02,0.22,6.99,0.0446385,197.48528167142783
spec-1820-54208-0466,233.472139928622,6.84333879718833,10.767,2.03,0.35,4.08,0.0660154,254.6803184024987
spec-1821-53167-0468,235.721120397739,6.70364751599912,10.774,2.62,0.2,5.06,0.07109428,261.58789580096436
spec-1822-53172-0559,239.443324930784,6.76141688992688,10.257,2.19,0.26,8.0,0.05090439,190.2718280962153
spec-1822-53172-0612,240.422497153429,5.7946619804587,10.876,2.85,0.29,6.62,0.0457953,250.03153547043124
spec-1823-53886-0085,242.481233068668,4.02373401673564,10.454,1.59,0.41,5.12,0.0650751,193.1953490194086
spec-1823-53886-0090,242.589715750088,3.94399185224309,10.812,2.53,0.44,4.6,0.06400914,263.27363693682673
spec-1824-53491-0453,211.819051253146,7.53508567865396,10.275,2.37,0.15,7.95,0.08712313,180.69786293936468
spec-1824-53491-0478,211.541012457517,6.92286931335257,10.431,0.99,0.39,7.88,0.09335458,220.1245420598104
spec-1825-53504-0277,212.347058759464,5.97377724430696,10.55,1.23,0.49,5.88,0.0853771,235.94736797353525
spec-1825-53504-0556,213.482911542561,7.20974598119096,10.555,1.2,0.44,4.71,0.09687831,233.86093731630115
spec-1826-53499-0055,215.736360658368,5.63410014489224,10.789,2.47,0.56,4.64,0.05575201,228.99167398347856
spec-1826-53499-0324,214.242428597606,7.47330132281286,10.2,0.88,0.29,6.19,0.05726726,232.2461435965132
spec-1828-53504-0087,219.137228051874,5.50532346500258,10.315,0.84,0.2,8.0,0.06000944,224.4950837157341
spec-1830-54560-0078,224.269278626432,5.57902530790821,10.221,0.85,0.42,7.95,0.04558988,235.32358754857572
spec-1830-54560-0218,223.011881648083,5.23352602621292,10.895,2.25,0.54,2.51,0.06326567,290.1648067301877
spec-1830-54560-0255,222.781042362537,5.32537670941948,10.825,2.3,0.6,3.12,0.08417636,228.51134787815354
spec-1830-54560-0364,223.053020787691,6.85272366834879,10.789,2.37,0.45,3.71,0.09558155,225.105555185035
spec-1830-54560-0466,223.599760509781,5.7356417162372,10.41,1.38,0.53,4.14,0.08170159,212.49893169827234
spec-1832-54259-0166,227.652481488046,5.51160625248913,10.438,1.32,0.6,3.87,0.07909383,199.4176024237421
spec-1832-54259-0485,227.770121691364,5.82932643664036,10.497,1.47,0.72,3.71,0.08408552,208.55927902156628
spec-1832-54259-0486,227.670576614179,5.82075344682768,10.267,1.03,0.36,2.83,0.07291773,166.28873476326117
spec-1832-54259-0520,227.707439962084,5.81571131157508,10.6,1.28,0.59,4.99,0.07955156,232.9368839023416
spec-1833-54561-0023,229.550579661494,4.52199270294967,10.25,0.68,0.32,7.97,0.03577138,239.39489978024747
spec-1833-54561-0256,227.621064135868,4.9970266388289,10.357,1.01,0.27,3.59,0.08324032,188.1955665127827
spec-1833-54561-0407,227.748590140247,5.71448603779094,10.475,1.89,0.48,5.02,0.0826529,190.41050165573074
spec-1833-54561-0418,227.699794803642,5.75756192598844,10.432,1.09,0.51,2.64,0.07579989,217.9957542628506
spec-1834-54562-0093,230.359804333129,4.34443465245643,10.364,0.86,0.31,3.32,0.05196884,198.60658811377445
spec-1834-54562-0195,229.953241164106,5.03011623404004,10.317,1.15,0.64,5.46,0.07824139,200.9599222962009
spec-1834-54562-0410,229.927090457137,6.82245489167295,10.428,1.29,0.68,3.09,0.07593486,209.23188162043553
spec-1835-54563-0055,233.22798973426,4.72657238734637,10.231,2.71,0.3,7.69,0.03866035,176.58865630427206
spec-1835-54563-0164,231.98902386924,4.84448581968349,10.514,1.82,0.62,3.19,0.08723716,192.0075972921206
spec-1835-54563-0452,231.995820332075,5.06385533644242,10.803,1.47,0.16,3.64,0.08666269,236.64000043916346
spec-1837-53494-0282,239.704120307521,3.95763549037465,10.439,1.87,0.49,7.69,0.05578162,239.37622227440926
spec-1839-53471-0162,212.918264350546,33.6200867974435,10.216,0.93,0.19,7.59,0.0661476,193.21522737782735
spec-1839-53471-0540,213.285043902254,34.9133299950262,10.367,1.68,0.4,7.32,0.07585359,221.3256176308252
spec-1840-53472-0365,214.777108321764,34.7500393745279,10.716,2.54,0.36,5.3,0.06939735,241.47156513444585
spec-1841-53491-0556,218.953238754134,33.0680558883704,10.45,1.94,0.68,4.2,0.08483516,197.5444515171353
spec-1842-53501-0224,220.398142969811,30.8825433988566,10.261,0.98,0.6,3.01,0.06988412,182.05161251799152
spec-1842-53501-0281,219.154480076007,31.3943048757925,11.074,2.25,0.68,3.96,0.08445264,332.2385103676721
spec-1842-53501-0337,219.195426649164,31.9456701973835,10.335,1.03,0.42,4.71,0.05928337,195.15410009893063
spec-1843-53816-0514,223.328310299047,31.1354597633834,10.399,1.36,0.55,3.01,0.08146215,187.5757572805912
spec-1844-54138-0032,227.296827809511,30.0283258994591,10.66,1.96,0.51,4.07,0.08883173,245.84899862892203
spec-1844-54138-0428,225.347308945034,30.683055399651,10.717,1.73,0.61,3.84,0.09131608,245.54603188027127
spec-1845-54144-0547,229.030157901807,29.2806131154973,10.28,1.03,0.3,7.97,0.07947188,177.89964394999842
spec-1846-54173-0058,230.758333938257,27.691280918411,10.511,2.02,0.3,7.41,0.06529328,197.03127585235111
spec-1846-54173-0181,229.955067424433,28.0718729029031,10.217,1.64,0.39,7.99,0.04599311,162.57570357807742
spec-1846-54173-0243,229.869963769757,27.5996348952651,10.423,2.31,0.58,7.94,0.08503793,197.93467976999068
spec-1846-54173-0435,229.948826058365,28.494641963203,10.317,1.01,0.53,3.88,0.07471757,173.3153150811784
spec-1847-54176-0051,231.323985953972,27.3253434260642,10.536,1.73,0.57,4.26,0.03243313,199.23632105863706
spec-1847-54176-0493,230.806228639717,28.4386056587676,10.2,0.95,0.07,6.39,0.04572701,168.19572738138368
spec-1850-53786-0401,237.312663862846,25.5209296283207,10.511,1.58,0.4,6.72,0.0708003,211.79400160645065
spec-1851-53524-0027,241.3796013271,23.7017876023267,10.374,1.59,0.65,2.88,0.06902889,179.16081002329025
spec-1852-53534-0012,243.277222591035,22.0661022569338,10.564,1.71,0.31,4.07,0.06937488,223.03016089974605
spec-1853-53566-0396,243.334488978884,21.5066229812839,10.709,2.02,0.52,3.3,0.08961917,229.64643502693457
spec-1854-53566-0227,245.91934366691,20.0981103128832,10.305,1.14,0.34,7.92,0.08538859,203.1856260913457
spec-1854-53566-0446,246.344469916918,20.6753083380444,10.45,1.48,0.61,3.07,0.07093387,188.02284379934966
spec-1865-53312-0316,110.474740235286,42.2302941130462,10.374,1.5,0.49,4.38,0.0703029,203.58612002202776
spec-1866-53314-0100,113.950169600237,44.5432638027459,10.375,1.19,0.74,3.44,0.07756652,177.0363058378913
spec-1866-53314-0372,112.448617046935,45.159053441406,10.549,1.73,0.67,4.31,0.09156933,210.2253074726359
spec-1866-53314-0413,112.639771871899,45.1489989510122,10.146,0.83,0.41,3.11,0.07456052,153.65482488766997
spec-1867-53317-0366,113.871954290916,47.096554988392,10.806,2.45,0.71,7.39,0.08976494,229.9580375809724
spec-1867-53317-0569,115.913837197837,47.6845207222166,10.473,1.79,0.05,7.98,0.09602371,203.09350559239644
spec-1868-53318-0430,117.113635925277,50.6435512663243,10.733,2.06,0.44,5.49,0.08794928,222.07018514365626
spec-1869-53327-0356,117.252330334611,52.1012634139544,10.184,1.6,0.41,5.82,0.06885792,157.51943019698192
spec-1869-53327-0362,117.318117215473,52.0519776795854,10.814,1.86,0.25,2.76,0.06913607,227.09312582475815
spec-1869-53327-0534,118.945192342085,51.2985840536293,10.656,2.02,0.35,5.97,0.05612176,251.04449154139843
spec-1870-53383-0133,120.134554040157,52.1108092986502,10.325,1.12,0.41,4.16,0.05275617,192.7679103209122
spec-1870-53383-0609,121.87079438312,53.4972331964416,10.323,1.58,0.42,5.24,0.08142021,188.4504758642459
spec-1871-53384-0322,120.516497719759,55.8508963565123,10.627,2.12,0.39,4.01,0.03369835,217.07168013729878
spec-1872-53386-0202,123.607738490194,55.141170143499,10.265,1.61,0.46,4.06,0.03450923,167.0655540799472
spec-1875-54453-0439,130.200215328791,62.5627532093823,10.726,1.93,0.35,7.27,0.09385498,258.0215160423778
spec-1877-54464-0309,137.422123025913,64.7489752914345,10.249,1.72,0.26,6.14,0.03778162,175.6420651131151
spec-1877-54464-0447,138.353206308457,66.3027632890647,10.51,1.89,0.66,4.03,0.08895601,207.7810651176465
spec-1921-53317-0387,117.177452642954,17.5807342373103,10.584,1.91,0.24,5.55,0.05283606,212.58357824321806
spec-1922-53315-0525,121.105597616096,20.5253834860761,10.233,1.49,0.36,3.37,0.06430557,187.78628013698346
spec-1926-53317-0211,124.444294157778,21.8333374459812,10.396,1.27,0.64,4.8,0.05943859,187.86013163493402
spec-1926-53317-0265,123.877355467695,22.7444948508586,10.77,2.25,0.6,2.88,0.09667436,267.46183423961907
spec-1926-53317-0508,125.36879573164,23.2163433763095,10.414,2.29,0.34,7.98,0.0930817,189.00736128881275
spec-1928-53327-0067,128.654778920602,24.3250303030716,10.789,2.48,0.33,7.17,0.06972727,296.427684072379
spec-1928-53327-0188,127.216206544692,24.1224826683196,10.407,1.26,0.68,3.53,0.06559747,220.1110983134318
spec-1928-53327-0313,126.259447651159,24.2139468590471,10.439,1.08,0.27,3.77,0.09137774,226.25823754270195
spec-1928-53327-0596,128.328666350541,24.4600250140842,10.596,1.59,0.4,3.94,0.08632083,207.85448591978732
spec-1930-53347-0096,130.101528352353,24.9054438863522,10.76,2.55,0.34,3.03,0.0721614,221.77826396943115
spec-1930-53347-0182,129.57907063394,25.0423645282188,10.737,2.0,0.43,5.32,0.05174446,260.997664535344
spec-1931-53358-0369,130.777001886526,25.5465154365927,10.315,0.87,0.62,2.52,0.07793998,198.8489063455796
spec-1931-53358-0504,131.944441002568,24.9411550914164,10.548,1.8,0.3,6.33,0.08626237,230.36443661984023
spec-1931-53358-0516,131.952970182266,24.8970835303526,10.722,2.43,0.41,5.51,0.08498661,233.6944432018546
spec-1931-53358-0583,132.262377578662,24.5284760754336,10.724,2.14,0.68,3.98,0.08496261,252.39707620323546
spec-1931-53358-0638,132.600442099611,24.6913953977448,10.583,2.73,0.41,7.31,0.06388089,213.483691769773
spec-1932-53350-0068,133.500812688177,26.5982483443315,10.681,2.0,0.2,7.98,0.08461414,216.44382427730233
spec-1935-53387-0235,136.021752209895,26.823928884,10.641,1.81,0.58,3.24,0.08379558,210.79807932966904
spec-1936-53330-0319,136.666083200075,29.5982027243106,10.587,1.86,0.71,2.75,0.09954724,235.60538493092636
spec-1936-53330-0474,137.792912662332,29.7744923196597,10.219,0.73,0.37,7.99,0.04791612,237.85572980603646
spec-1937-53388-0061,139.959599407497,27.9153309530573,10.467,1.54,0.43,3.61,0.02806213,193.42028197964268
spec-1941-53386-0088,142.615280484071,30.8290285795042,10.373,1.14,0.61,2.64,0.07618572,198.1703721514159
spec-1941-53386-0340,141.116433954131,32.2469700662073,10.518,2.15,0.1,6.07,0.07383309,209.49274069385447
spec-1942-53415-0430,144.091244258494,30.7346556315739,10.179,0.99,0.34,3.54,0.07595266,159.49354712446706
spec-1942-53415-0569,145.257541491742,31.291224194831,10.422,2.21,0.35,6.74,0.05674212,207.75740023906525
spec-1946-53432-0354,145.983530557263,31.4519461238871,10.777,2.31,0.66,3.72,0.06794047,230.9112698443567
spec-1948-53388-0198,148.793484887211,33.7680588962216,10.411,1.89,0.36,6.01,0.09714339,183.46489710632977
spec-1949-53433-0280,149.007436142946,32.0665165690631,10.473,1.75,0.67,4.49,0.0802964,188.54911265740833
spec-1949-53433-0425,148.831329030885,32.6095345042435,10.329,1.07,0.55,7.83,0.08427038,243.18200091525733
spec-1949-53433-0546,150.527360350204,32.6182522225636,10.53,1.62,0.58,3.84,0.05054593,200.4552374022917
spec-1951-53389-0131,151.89823438427,34.1213800955121,10.441,2.79,0.45,7.87,0.09201007,183.62701376253457
spec-1955-53442-0440,154.278686721588,34.1735422061553,10.097,0.88,0.48,4.41,0.03733402,172.48689892474087
spec-1976-53401-0152,180.76624423906,40.2247823102576,10.564,1.97,0.34,3.76,0.09636572,204.21413454077472
spec-1976-53401-0494,180.669315366873,40.6032228487242,10.377,1.69,0.57,3.87,0.07010676,178.76204389708397
spec-1976-53401-0636,181.969465909522,40.3508066255682,10.933,2.5,0.18,3.36,0.07573625,260.4046129462251
spec-1978-53473-0082,203.240437706708,27.7178408429962,10.559,1.83,0.47,4.81,0.02907987,222.39653877455103
spec-1978-53473-0503,203.860433241118,29.0234795079956,10.303,1.05,0.49,7.3,0.04766075,243.954562242617
spec-1980-53433-0208,168.242131298185,38.8729322590955,10.277,2.11,0.07,7.92,0.0752885,217.4193803605644
spec-1980-53433-0509,168.890014056908,40.9259335345916,10.44,1.4,0.29,2.87,0.07873519,184.06240371693153
spec-1980-53433-0551,169.1924893037,40.7742571791321,10.414,1.12,0.54,4.21,0.07484712,221.00443015868234
spec-1981-53463-0300,160.937806453907,29.7018027050872,10.686,3.57,0.1,6.47,0.05086109,228.9598825209499
spec-1983-53442-0567,164.932810880976,35.7764698805215,10.256,0.9,0.56,3.67,0.07619879,250.91839192106545
spec-1984-53433-0339,187.399432772511,41.0984376318186,10.275,1.27,0.65,4.92,0.05546301,178.83423727427854
spec-1986-53475-0107,186.996738596023,40.1402356309976,10.37,1.07,0.48,2.9,0.06572302,197.91175584254503
spec-1988-53469-0184,165.918468443852,38.1321458669707,10.295,1.38,0.51,3.0,0.07400429,172.86051847987628
spec-1990-53472-0105,164.990739319267,30.0786010988762,10.613,2.03,0.74,3.98,0.05340967,223.04526169864943
spec-1990-53472-0410,164.781319519474,31.0100654064864,10.401,1.17,0.52,3.87,0.07194808,207.61895796318717
spec-1991-53446-0179,178.430430706958,31.4666155708572,10.225,0.93,0.64,4.93,0.07690562,193.67896280931635
spec-1993-53762-0597,204.319956076759,34.8294144782777,10.416,1.72,0.49,3.56,0.05983457,183.22936219079233
spec-1994-53845-0269,193.668354873493,30.3986278598415,10.359,1.6,0.43,7.96,0.06272991,181.15977374303745
spec-1995-53415-0290,181.785468984498,39.9840854224267,10.507,1.71,0.41,3.96,0.07684127,196.11104541298894
spec-1996-53436-0515,171.890307089454,40.0259872539912,10.169,1.1,0.34,7.62,0.03397427,198.51419756823807
spec-1997-53442-0063,177.305191719101,37.5852006096168,10.489,1.96,0.28,5.23,0.04167509,194.3342977134552
spec-1997-53442-0123,176.24033833923,37.1800207951144,10.067,1.14,0.52,2.8,0.05536785,155.22106445508965
spec-1998-53433-0574,161.583725938332,38.7809663660765,10.344,1.2,0.49,3.93,0.05676044,205.2382629514955
spec-1999-53503-0473,183.916549106596,34.7824343241692,10.495,1.54,0.64,4.96,0.08673144,230.80349913491227
spec-2002-53471-0249,199.437576339086,28.0857771285508,10.784,2.12,0.37,4.17,0.09357614,236.45029577749085
spec-2004-53737-0139,183.036553958264,31.5290642722209,10.468,1.73,0.65,4.13,0.07864232,210.53252427716723
spec-2006-53476-0135,195.453778849424,32.934975390686,10.229,1.35,0.4,3.37,0.06346469,162.98296968639397
spec-2007-53474-0051,164.2680943105,37.4699047173744,10.495,1.92,0.74,3.98,0.08148803,200.93392071479892
spec-2007-53474-0070,164.081586174717,36.6565340006245,10.674,1.87,0.52,3.49,0.08230908,232.2375490800274
spec-2007-53474-0443,162.861371478651,38.2631144409267,10.599,1.74,0.59,4.29,0.08921757,233.64357197912946
spec-2009-53904-0185,196.991210919407,28.7106231308345,10.615,2.67,0.25,6.16,0.02523531,207.42939719110637
spec-2009-53904-0313,195.981254261592,29.153038717555,10.133,1.52,0.22,7.9,0.06077189,176.12325969048
spec-2009-53904-0325,196.384987769997,30.2158704808861,10.49,1.71,0.46,2.74,0.09033642,189.43014454157117
spec-2010-53495-0570,189.50271450474,36.8019130555604,10.649,1.57,0.65,3.33,0.08284421,231.30475346626602
spec-2011-53499-0024,195.803659641156,28.5684982783188,10.45,1.47,0.77,5.11,0.08724827,199.4262226724732
spec-2011-53499-0205,194.272164805136,28.9813840754331,11.141,3.41,0.44,5.42,0.06774522,327.957214702058
spec-2012-53493-0327,173.772123488434,36.3507465869865,10.169,0.64,0.4,6.24,0.07616091,232.3836299125756
spec-2013-53818-0044,186.543901406035,31.5378789448067,10.222,1.02,0.07,7.96,0.0597476,184.71773071995833
spec-2013-53818-0088,186.380912611666,31.4040483599068,10.462,1.64,0.5,4.98,0.06023747,199.8723326582146
