Amostra,Mcor,M_Salim,Erro_Salim
spec-1003-52641-0126.fits.cxt_1comp.out,10.658837967811513,10.164,-0.4948379678115131
spec-1004-52723-0064.fits.cxt_1comp.out,10.726624213549842,10.569,-0.15762421354984113
spec-1004-52723-0288.fits.cxt_1comp.out,10.78811650313613,10.441,-0.34711650313612985
spec-1004-52723-0373.fits.cxt_1comp.out,10.667881605838302,10.556,-0.11188160583830253
spec-1004-52723-0620.fits.cxt_1comp.out,10.549166163940392,10.385,-0.16416616394039174
spec-1006-52708-0582.fits.cxt_1comp.out,10.80240587136057,10.391,-0.4114058713605697
spec-1008-52707-0428.fits.cxt_1comp.out,10.856664699787942,10.551,-0.30566469978794153
spec-1008-52707-0470.fits.cxt_1comp.out,10.717838898609084,10.69,-0.02783889860908495
spec-1009-52644-0413.fits.cxt_1comp.out,10.457993037757808,10.467,0.009006962242192884
spec-1011-52652-0495.fits.cxt_1comp.out,10.864963531192464,10.238,-0.6269635311924642
spec-1013-52707-0390.fits.cxt_1comp.out,10.728580263104735,10.688,-0.040580263104734726
spec-1014-52707-0249.fits.cxt_1comp.out,10.735446743323145,10.5,-0.23544674332314486
spec-1014-52707-0459.fits.cxt_1comp.out,10.839773196858806,10.538,-0.30177319685880555
spec-1014-52707-0515.fits.cxt_1comp.out,10.485387877348142,10.707,0.2216121226518588
spec-1015-52734-0329.fits.cxt_1comp.out,10.47615611293957,10.235,-0.24115611293957073
spec-1015-52734-0530.fits.cxt_1comp.out,10.59516777315463,10.187,-0.4081677731546307
spec-1016-52759-0444.fits.cxt_1comp.out,10.625606263118184,10.349,-0.27660626311818426
spec-1016-52759-0456.fits.cxt_1comp.out,10.524243757492222,10.397,-0.12724375749222183
spec-1016-52759-0542.fits.cxt_1comp.out,10.731674679058296,10.225,-0.5066746790582961
spec-1016-52759-0565.fits.cxt_1comp.out,10.298961053826236,10.508,0.20903894617376295
spec-1017-52706-0335.fits.cxt_1comp.out,10.31370366773865,10.008,-0.3057036677386513
spec-1018-52672-0088.fits.cxt_1comp.out,10.82627511611681,10.042,-0.7842751161168096
spec-1018-52672-0524.fits.cxt_1comp.out,11.00167146064678,10.534,-0.46767146064677867
spec-1019-52707-0545.fits.cxt_1comp.out,10.605621064011414,10.821,0.2153789359885856
spec-1040-52722-0017.fits.cxt_1comp.out,10.222749872169292,10.479,0.25625012783070744
spec-1041-52724-0626.fits.cxt_1comp.out,10.631467911266991,10.058,-0.5734679112669916
spec-1044-52468-0518.fits.cxt_1comp.out,10.688913690898474,10.492,-0.196913690898473
spec-1045-52725-0206.fits.cxt_1comp.out,10.736943679383929,10.407,-0.32994367938392877
spec-1046-52460-0148.fits.cxt_1comp.out,10.765288704340849,10.574,-0.19128870434084888
spec-1046-52460-0293.fits.cxt_1comp.out,10.523990177779794,10.523,-0.0009901777797942657
spec-1047-52733-0274.fits.cxt_1comp.out,10.520145086530793,10.439,-0.08114508653079255
spec-1048-52736-0063.fits.cxt_1comp.out,10.93858527417656,10.278,-0.6605852741765599
spec-1048-52736-0567.fits.cxt_1comp.out,10.71968467030212,10.71,-0.009684670302119613
spec-1050-52721-0098.fits.cxt_1comp.out,10.558210862031007,10.522,-0.036210862031007096
spec-1051-52468-0339.fits.cxt_1comp.out,10.56765284442967,10.321,-0.24665284442967028
spec-1051-52468-0498.fits.cxt_1comp.out,10.552204102797992,10.332,-0.2202041027979913
spec-1052-52466-0005.fits.cxt_1comp.out,10.681262845164468,10.335,-0.3462628451644676
spec-1052-52466-0036.fits.cxt_1comp.out,10.981581920924928,10.465,-0.5165819209249278
spec-1052-52466-0259.fits.cxt_1comp.out,10.592049662103408,10.77,0.17795033789659165
spec-1054-52516-0264.fits.cxt_1comp.out,10.73974948920252,10.371,-0.3687494892025196
spec-1055-52761-0398.fits.cxt_1comp.out,10.89590472492699,10.406,-0.4899047249269888
spec-1056-52764-0112.fits.cxt_1comp.out,10.3644036373319,10.583,0.2185963626680998
spec-1056-52764-0209.fits.cxt_1comp.out,10.248529881559266,10.291,0.04247011844073434
spec-1056-52764-0278.fits.cxt_1comp.out,10.70784582609157,10.001,-0.7068458260915698
spec-1056-52764-0457.fits.cxt_1comp.out,10.302117461831363,10.443,0.14088253816863627
spec-1056-52764-0467.fits.cxt_1comp.out,10.693778122520012,10.046,-0.6477781225200125
spec-1057-52522-0314.fits.cxt_1comp.out,10.620620983436073,10.438,-0.18262098343607214
spec-1061-52641-0323.fits.cxt_1comp.out,10.5612211678543,10.496,-0.06522116785430043
spec-1061-52641-0325.fits.cxt_1comp.out,10.992775352991698,10.393,-0.5997753529916974
spec-1158-52668-0351.fits.cxt_1comp.out,10.833876418128984,10.782,-0.051876418128983914
spec-1159-52669-0131.fits.cxt_1comp.out,10.989822738111735,10.668,-0.32182273811173623
spec-1159-52669-0136.fits.cxt_1comp.out,10.680944817722132,10.875,0.194055182277868
spec-1159-52669-0575.fits.cxt_1comp.out,10.757269408841076,10.551,-0.20626940884107547
spec-1161-52703-0345.fits.cxt_1comp.out,10.586515764207732,10.565,-0.0215157642077326
spec-1162-52668-0563.fits.cxt_1comp.out,10.61765204033086,10.332,-0.28565204033085934
spec-1164-52674-0009.fits.cxt_1comp.out,10.6207987955468,10.432,-0.18879879554680024
spec-1164-52674-0432.fits.cxt_1comp.out,10.531868616429836,10.405,-0.12686861642983693
spec-1168-52731-0190.fits.cxt_1comp.out,10.510084990212944,10.284,-0.22608499021294293
spec-1170-52756-0345.fits.cxt_1comp.out,10.370838438927176,10.321,-0.049838438927176654
spec-1170-52756-0517.fits.cxt_1comp.out,10.682942853289966,10.031,-0.6519428532899649
spec-1172-52759-0040.fits.cxt_1comp.out,10.510040367969202,10.435,-0.07504036796920133
spec-1172-52759-0093.fits.cxt_1comp.out,10.579216103843658,10.346,-0.23321610384365776
spec-1172-52759-0105.fits.cxt_1comp.out,10.561521598127976,10.407,-0.1545215981279764
spec-1172-52759-0158.fits.cxt_1comp.out,10.437515895202706,10.393,-0.04451589520270538
spec-1172-52759-0285.fits.cxt_1comp.out,10.589852194541582,10.343,-0.24685219454158158
spec-1172-52759-0592.fits.cxt_1comp.out,10.7643266129986,10.282,-0.4823266129985999
spec-1174-52782-0048.fits.cxt_1comp.out,10.75436164581141,10.571,-0.18336164581141112
spec-1175-52791-0184.fits.cxt_1comp.out,10.719408503846305,10.592,-0.1274085038463042
spec-1178-52825-0245.fits.cxt_1comp.out,10.338484248948316,10.448,0.10951575105168487
spec-1184-52641-0337.fits.cxt_1comp.out,10.832538012361589,10.044,-0.7885380123615882
spec-1185-52642-0335.fits.cxt_1comp.out,10.858316768855468,10.59,-0.2683167688554686
spec-1185-52642-0338.fits.cxt_1comp.out,10.515842676666658,10.618,0.10215732333334238
spec-1185-52642-0374.fits.cxt_1comp.out,10.691548041979416,10.592,-0.09954804197941591
spec-1185-52642-0438.fits.cxt_1comp.out,10.92303716563016,10.519,-0.4040371656301591
spec-1189-52668-0067.fits.cxt_1comp.out,10.77672280286065,10.69,-0.08672280286065082
spec-1190-52670-0569.fits.cxt_1comp.out,10.702380973733572,10.528,-0.1743809737335713
spec-1192-52649-0118.fits.cxt_1comp.out,10.82766512535878,10.537,-0.29066512535878
spec-1194-52703-0110.fits.cxt_1comp.out,10.859050654950869,10.747,-0.11205065495086863
spec-1194-52703-0211.fits.cxt_1comp.out,10.746813168555418,10.632,-0.11481316855541834
spec-1198-52669-0176.fits.cxt_1comp.out,10.818155083358226,10.448,-0.37015508335822567
spec-1198-52669-0340.fits.cxt_1comp.out,10.743868641670955,10.596,-0.14786864167095537
spec-1199-52703-0360.fits.cxt_1comp.out,10.726587292710944,10.467,-0.2595872927109433
spec-1199-52703-0553.fits.cxt_1comp.out,10.826072655316134,10.511,-0.3150726553161345
spec-1200-52668-0616.fits.cxt_1comp.out,10.787644323256528,10.581,-0.20664432325652804
spec-1201-52674-0544.fits.cxt_1comp.out,10.556667729963676,10.587,0.03033227003632355
spec-1203-52669-0619.fits.cxt_1comp.out,10.546398949732168,10.451,-0.09539894973216789
spec-1206-52670-0126.fits.cxt_1comp.out,10.66155904767517,10.211,-0.45055904767516886
spec-1207-52672-0568.fits.cxt_1comp.out,10.718168400225393,10.407,-0.3111684002253927
spec-1207-52672-0615.fits.cxt_1comp.out,10.260830875865354,10.458,0.19716912413464627
spec-1208-52672-0284.fits.cxt_1comp.out,10.769626196766584,10.012,-0.7576261967665836
spec-1208-52672-0545.fits.cxt_1comp.out,10.5059530080844,10.54,0.03404699191559857
spec-1210-52701-0371.fits.cxt_1comp.out,10.745061093625983,10.165,-0.580061093625984
spec-1210-52701-0499.fits.cxt_1comp.out,10.660153910782366,10.584,-0.07615391078236655
spec-1211-52964-0510.fits.cxt_1comp.out,10.504099446719682,10.363,-0.14109944671968222
spec-1214-52731-0312.fits.cxt_1comp.out,10.557213726393885,10.159,-0.39821372639388386
spec-1215-52725-0053.fits.cxt_1comp.out,10.934456888161506,10.283,-0.6514568881615066
spec-1216-52709-0014.fits.cxt_1comp.out,10.92243926329141,10.861,-0.06143926329141003
spec-1216-52709-0577.fits.cxt_1comp.out,10.651062360184808,10.595,-0.05606236018480715
spec-1217-52672-0563.fits.cxt_1comp.out,10.65658555386431,10.398,-0.2585855538643109
spec-1220-52723-0157.fits.cxt_1comp.out,10.688719104169865,10.534,-0.1547191041698639
spec-1220-52723-0210.fits.cxt_1comp.out,10.650787102481472,10.564,-0.08678710248147148
spec-1220-52723-0354.fits.cxt_1comp.out,10.587559095988231,10.333,-0.2545590959882311
spec-1220-52723-0426.fits.cxt_1comp.out,10.765925653463034,10.276,-0.4899256534630343
spec-1222-52763-0170.fits.cxt_1comp.out,10.534606432078048,10.578,0.04339356792195126
spec-1222-52763-0542.fits.cxt_1comp.out,10.77043022422568,10.307,-0.4634302242256805
spec-1223-52781-0040.fits.cxt_1comp.out,10.262358202694644,10.521,0.25864179730535675
spec-1223-52781-0172.fits.cxt_1comp.out,10.8780902149336,10.049,-0.8290902149336006
spec-1224-52765-0063.fits.cxt_1comp.out,10.60912348624036,10.683,0.07387651375963955
spec-1225-52760-0029.fits.cxt_1comp.out,10.780113022955318,10.255,-0.5251130229553169
spec-1225-52760-0183.fits.cxt_1comp.out,10.725418773015685,10.522,-0.20341877301568445
spec-1226-52734-0448.fits.cxt_1comp.out,10.633541612613914,10.539,-0.0945416126139147
spec-1226-52734-0551.fits.cxt_1comp.out,10.705241537833098,10.29,-0.4152415378330989
spec-1228-52728-0483.fits.cxt_1comp.out,10.690487824875868,10.342,-0.3484878248758676
spec-1229-52723-0208.fits.cxt_1comp.out,10.456666079048894,10.519,0.062333920951106236
spec-1229-52723-0442.fits.cxt_1comp.out,10.652180382619086,10.162,-0.49018038261908536
spec-1231-52725-0049.fits.cxt_1comp.out,10.893389742037106,10.339,-0.554389742037106
spec-1231-52725-0174.fits.cxt_1comp.out,10.834523994231676,10.706,-0.12852399423167604
spec-1231-52725-0390.fits.cxt_1comp.out,10.75543100680375,10.715,-0.040431006803750336
spec-1231-52725-0460.fits.cxt_1comp.out,10.388656238905275,10.54,0.15134376109472392
spec-1231-52725-0507.fits.cxt_1comp.out,10.97451799111132,10.094,-0.8805179911113203
spec-1234-52724-0393.fits.cxt_1comp.out,10.504251527040925,10.758,0.25374847295907443
spec-1234-52724-0440.fits.cxt_1comp.out,10.845916622620424,10.26,-0.5859166226204238
spec-1234-52724-0471.fits.cxt_1comp.out,10.878890325542578,10.72,-0.15889032554257732
spec-1234-52724-0519.fits.cxt_1comp.out,10.744930022662851,10.657,-0.08793002266285121
spec-1234-52724-0629.fits.cxt_1comp.out,10.65255131479955,10.526,-0.12655131479955095
spec-1236-52751-0043.fits.cxt_1comp.out,10.827283954670564,10.385,-0.4422839546705646
spec-1237-52762-0178.fits.cxt_1comp.out,10.88015185907608,10.708,-0.1721518590760791
spec-1237-52762-0397.fits.cxt_1comp.out,10.835160061695184,10.727,-0.10816006169518388
spec-1237-52762-0481.fits.cxt_1comp.out,10.855429969253352,10.592,-0.2634299692533517
spec-1239-52760-0339.fits.cxt_1comp.out,10.386546933271967,10.524,0.13745306672803181
spec-1242-52901-0331.fits.cxt_1comp.out,10.8965654334547,10.077,-0.8195654334547005
spec-1263-52708-0275.fits.cxt_1comp.out,10.775956498052368,10.782,0.006043501947631924
spec-1264-52707-0390.fits.cxt_1comp.out,10.6854906334591,10.621,-0.06449063345909956
spec-1268-52933-0029.fits.cxt_1comp.out,10.85790158125448,10.486,-0.3719015812544786
spec-1268-52933-0062.fits.cxt_1comp.out,10.720545189018294,10.636,-0.08454518901829466
spec-1269-52937-0009.fits.cxt_1comp.out,10.834943502696682,10.53,-0.30494350269668224
spec-1270-52991-0059.fits.cxt_1comp.out,10.80808620077183,10.474,-0.3340862007718304
spec-1271-52974-0335.fits.cxt_1comp.out,10.766554784173769,10.511,-0.25555478417376953
spec-1272-52989-0142.fits.cxt_1comp.out,10.882602781069274,10.662,-0.22060278106927278
spec-1272-52989-0400.fits.cxt_1comp.out,10.412761115818707,10.669,0.25623888418129326
spec-1272-52989-0480.fits.cxt_1comp.out,10.843161306391268,10.088,-0.755161306391269
spec-1275-52996-0087.fits.cxt_1comp.out,10.930779659439928,10.565,-0.3657796594399283
spec-1275-52996-0270.fits.cxt_1comp.out,10.998339362334836,10.754,-0.244339362334836
spec-1275-52996-0483.fits.cxt_1comp.out,11.054400699845589,10.691,-0.3634006998455881
spec-1275-52996-0553.fits.cxt_1comp.out,10.580606923607125,10.902,0.32139307639287473
spec-1276-53035-0001.fits.cxt_1comp.out,10.628197383966208,10.452,-0.17619738396620832
spec-1276-53035-0180.fits.cxt_1comp.out,10.557609655963905,10.398,-0.15960965596390508
spec-1277-52765-0210.fits.cxt_1comp.out,10.624836405527631,10.307,-0.3178364055276308
spec-1278-52735-0485.fits.cxt_1comp.out,10.75552557228188,10.317,-0.43852557228187905
spec-1278-52735-0631.fits.cxt_1comp.out,10.74931629129253,10.464,-0.28531629129252956
spec-1282-52759-0136.fits.cxt_1comp.out,10.81404452732534,10.445,-0.36904452732533954
spec-1283-52762-0069.fits.cxt_1comp.out,10.894411955009694,10.583,-0.3114119550096941
spec-1283-52762-0128.fits.cxt_1comp.out,10.336681475558812,10.668,0.3313185244411869
spec-1284-52736-0150.fits.cxt_1comp.out,10.645167108984827,10.027,-0.618167108984828
spec-1287-52728-0125.fits.cxt_1comp.out,10.779279519726437,10.328,-0.45127951972643743
spec-1291-52738-0304.fits.cxt_1comp.out,10.585354593694277,10.559,-0.026354593694277284
spec-1291-52738-0501.fits.cxt_1comp.out,10.761715170403129,10.3,-0.46171517040312793
spec-1295-52934-0057.fits.cxt_1comp.out,10.771026813631195,10.51,-0.2610268136311955
spec-1296-52962-0054.fits.cxt_1comp.out,10.98774169903465,10.785,-0.20274169903465022
spec-1296-52962-0055.fits.cxt_1comp.out,10.355098796093351,10.895,0.5399012039066484
spec-1299-52972-0634.fits.cxt_1comp.out,10.55636136726387,10.12,-0.43636136726387065
spec-1300-52973-0304.fits.cxt_1comp.out,10.855333290268922,10.204,-0.6513332902689211
spec-1301-52976-0204.fits.cxt_1comp.out,11.11387418497126,10.618,-0.49587418497126023
spec-1302-52763-0026.fits.cxt_1comp.out,10.743954767765176,10.917,0.1730452322348235
spec-1309-52762-0126.fits.cxt_1comp.out,10.63166105971531,10.647,0.01533894028469085
spec-1309-52762-0199.fits.cxt_1comp.out,10.169675679583674,10.449,0.2793243204163254
spec-1310-53033-0138.fits.cxt_1comp.out,10.661012064784698,10.134,-0.5270120647846976
spec-1310-53033-0323.fits.cxt_1comp.out,10.777992795792173,10.378,-0.39999279579217273
spec-1311-52765-0114.fits.cxt_1comp.out,10.65992533048398,10.481,-0.1789253304839793
spec-1311-52765-0249.fits.cxt_1comp.out,10.817959454912264,10.359,-0.4589594549122644
spec-1312-52781-0556.fits.cxt_1comp.out,10.71797786262524,10.527,-0.19097786262524075
spec-1313-52790-0048.fits.cxt_1comp.out,10.727634860671694,10.605,-0.1226348606716936
spec-1313-52790-0085.fits.cxt_1comp.out,10.550166885567595,10.513,-0.03716688556759529
spec-1313-52790-0525.fits.cxt_1comp.out,10.803593680719104,10.228,-0.5755936807191038
spec-1314-53050-0289.fits.cxt_1comp.out,10.743520166699916,10.412,-0.33152016669991546
spec-1319-52791-0444.fits.cxt_1comp.out,10.58607756234096,10.493,-0.09307756234096054
spec-1322-52791-0166.fits.cxt_1comp.out,10.902273817054947,10.352,-0.550273817054947
spec-1322-52791-0511.fits.cxt_1comp.out,10.759802217192986,10.893,0.13319778280701478
spec-1323-52797-0021.fits.cxt_1comp.out,10.619538118606815,10.511,-0.10853811860681617
spec-1323-52797-0372.fits.cxt_1comp.out,10.489458849479744,10.227,-0.26245884947974396
spec-1323-52797-0623.fits.cxt_1comp.out,10.456608209447651,10.195,-0.26160820944765106
spec-1324-53088-0162.fits.cxt_1comp.out,10.835005961556057,10.208,-0.6270059615560566
spec-1324-53088-0510.fits.cxt_1comp.out,10.358107138587064,10.577,0.21889286141293596
spec-1324-53088-0639.fits.cxt_1comp.out,10.767046699014864,10.184,-0.583046699014865
spec-1325-52762-0278.fits.cxt_1comp.out,10.913495505899078,10.46,-0.4534955058990775
spec-1325-52762-0416.fits.cxt_1comp.out,10.534762449896736,10.612,0.0772375501032645
spec-1327-52781-0345.fits.cxt_1comp.out,10.640269702850516,10.351,-0.2892697028505147
spec-1329-52767-0273.fits.cxt_1comp.out,10.664873039249152,10.394,-0.2708730392491514
spec-1331-52766-0003.fits.cxt_1comp.out,10.771215157527994,10.35,-0.4212151575279943
spec-1331-52766-0416.fits.cxt_1comp.out,10.598561174919386,10.494,-0.10456117491938599
spec-1333-52782-0469.fits.cxt_1comp.out,10.665422792468704,10.248,-0.4174227924687042
spec-1337-52767-0499.fits.cxt_1comp.out,10.656617257474952,10.623,-0.03361725747495292
spec-1337-52767-0592.fits.cxt_1comp.out,10.25041932538574,10.48,0.2295806746142599
spec-1339-52767-0634.fits.cxt_1comp.out,10.790024415331589,10.075,-0.7150244153315892
spec-1340-52781-0108.fits.cxt_1comp.out,10.74615060202597,10.554,-0.19215060202597023
spec-1340-52781-0314.fits.cxt_1comp.out,10.855203737769411,10.49,-0.36520373776941106
spec-1341-52786-0114.fits.cxt_1comp.out,10.863285603982115,10.58,-0.2832856039821152
spec-1341-52786-0129.fits.cxt_1comp.out,10.344060715654388,10.732,0.3879392843456113
spec-1342-52793-0266.fits.cxt_1comp.out,10.554569524532251,10.02,-0.5345695245322517
spec-1343-52790-0097.fits.cxt_1comp.out,10.587177572802696,10.221,-0.36617757280269636
spec-1343-52790-0387.fits.cxt_1comp.out,10.528577495511872,10.392,-0.13657749551187237
spec-1344-52792-0049.fits.cxt_1comp.out,10.821978367250075,10.298,-0.5239783672500753
spec-1344-52792-0135.fits.cxt_1comp.out,10.876767122804312,10.592,-0.28476712280431116
spec-1347-52823-0236.fits.cxt_1comp.out,10.84181215669478,10.693,-0.1488121566947811
spec-1347-52823-0374.fits.cxt_1comp.out,10.67801571602804,10.592,-0.08601571602804015
spec-1347-52823-0385.fits.cxt_1comp.out,11.003350500550818,10.32,-0.6833505005508176
spec-1347-52823-0400.fits.cxt_1comp.out,10.745567513254016,10.746,0.000432486745983951
spec-1347-52823-0465.fits.cxt_1comp.out,10.823986239162316,10.469,-0.35498623916231686
spec-1348-53084-0095.fits.cxt_1comp.out,10.67687216761955,10.663,-0.013872167619549458
spec-1348-53084-0106.fits.cxt_1comp.out,10.654857209814695,10.397,-0.25785720981469495
spec-1349-52797-0624.fits.cxt_1comp.out,10.626257742913026,10.397,-0.2292577429130258
spec-1352-52819-0479.fits.cxt_1comp.out,10.785283160173256,10.374,-0.41128316017325517
spec-1356-53033-0112.fits.cxt_1comp.out,10.8595036442385,10.499,-0.36050364423849857
spec-1356-53033-0525.fits.cxt_1comp.out,10.80462477677118,10.639,-0.16562477677118004
spec-1357-53034-0612.fits.cxt_1comp.out,10.749795361698464,10.526,-0.22379536169846403
spec-1359-53002-0112.fits.cxt_1comp.out,10.779696213309371,10.51,-0.26969621330937166
spec-1359-53002-0317.fits.cxt_1comp.out,10.753748708547834,10.506,-0.24774870854783337
spec-1362-53050-0358.fits.cxt_1comp.out,10.688599254162373,10.511,-0.17759925416237365
spec-1364-53061-0249.fits.cxt_1comp.out,10.580276020820117,10.291,-0.2892760208201164
spec-1364-53061-0530.fits.cxt_1comp.out,10.676546599384556,10.235,-0.44154659938455687
spec-1369-53089-0605.fits.cxt_1comp.out,10.415323442625482,10.413,-0.0023234426254816753
spec-1371-52821-0009.fits.cxt_1comp.out,10.38974334509034,10.25,-0.1397433450903396
spec-1372-53062-0104.fits.cxt_1comp.out,10.379964420261912,10.154,-0.22596442026191177
spec-1372-53062-0388.fits.cxt_1comp.out,10.641191541841067,10.089,-0.5521915418410668
spec-1374-53083-0240.fits.cxt_1comp.out,10.8277449813553,10.368,-0.45974498135529984
spec-1375-53084-0100.fits.cxt_1comp.out,10.609394056695496,10.652,0.04260594330450296
spec-1375-53084-0153.fits.cxt_1comp.out,10.974804100185194,10.316,-0.6588041001851934
spec-1375-53084-0373.fits.cxt_1comp.out,10.484026686473513,10.776,0.29197331352648703
spec-1376-53089-0250.fits.cxt_1comp.out,10.656996561049256,10.312,-0.3449965610492569
spec-1377-53050-0502.fits.cxt_1comp.out,10.306790448464229,10.442,0.1352095515357714
spec-1378-53061-0356.fits.cxt_1comp.out,10.94079586295729,10.02,-0.9207958629572897
spec-1379-53084-0084.fits.cxt_1comp.out,10.791657469110852,10.593,-0.19865746911085225
spec-1379-53084-0400.fits.cxt_1comp.out,10.670477409511944,10.541,-0.12947740951194397
spec-1380-53084-0553.fits.cxt_1comp.out,10.686911918032072,10.518,-0.16891191803207128
spec-1382-53115-0543.fits.cxt_1comp.out,10.213410111476708,10.517,0.30358988852329105
spec-1384-53121-0159.fits.cxt_1comp.out,10.439784031545308,10.06,-0.3797840315453076
spec-1384-53121-0167.fits.cxt_1comp.out,10.633677491448978,10.237,-0.3966774914489779
spec-1385-53108-0209.fits.cxt_1comp.out,10.696458753808956,10.401,-0.2954587538089566
spec-1385-53108-0337.fits.cxt_1comp.out,10.75228594416424,10.49,-0.26228594416424045
spec-1386-53116-0519.fits.cxt_1comp.out,10.623066874872055,10.437,-0.18606687487205598
spec-1390-53142-0084.fits.cxt_1comp.out,10.51827346051651,10.358,-0.1602734605165086
spec-1390-53142-0494.fits.cxt_1comp.out,10.621861467810836,10.363,-0.25886146781083674
spec-1391-52817-0054.fits.cxt_1comp.out,10.936528623510483,10.45,-0.486528623510484
spec-1391-52817-0113.fits.cxt_1comp.out,10.72689775994897,10.765,0.03810224005103002
spec-1391-52817-0132.fits.cxt_1comp.out,10.97410161972318,10.618,-0.3561016197231801
spec-1391-52817-0134.fits.cxt_1comp.out,11.116082461334631,10.872,-0.24408246133463152
spec-1391-52817-0442.fits.cxt_1comp.out,10.655554064027283,10.973,0.3174459359727173
spec-1391-52817-0593.fits.cxt_1comp.out,10.98255764256735,10.435,-0.5475576425673498
spec-1392-52822-0189.fits.cxt_1comp.out,10.76863210348391,10.979,0.21036789651608956
spec-1392-52822-0229.fits.cxt_1comp.out,11.002967465079925,10.591,-0.41196746507992543
spec-1392-52822-0231.fits.cxt_1comp.out,10.787774442294667,10.865,0.0772255577053329
spec-1392-52822-0234.fits.cxt_1comp.out,10.8900521053255,10.572,-0.318052105325501
spec-1392-52822-0271.fits.cxt_1comp.out,10.695021146449385,10.644,-0.0510211464493846
spec-1392-52822-0318.fits.cxt_1comp.out,10.937985697405905,10.518,-0.4199856974059042
spec-1392-52822-0330.fits.cxt_1comp.out,10.587629237756367,10.685,0.09737076224363328
spec-1392-52822-0435.fits.cxt_1comp.out,10.87647827052751,10.44,-0.43647827052751076
spec-1393-52824-0057.fits.cxt_1comp.out,10.53497133787995,10.637,0.10202866212005013
spec-1393-52824-0062.fits.cxt_1comp.out,10.844184974939456,10.247,-0.5971849749394558
spec-1393-52824-0232.fits.cxt_1comp.out,10.558956994887106,10.747,0.18804300511289362
spec-1393-52824-0598.fits.cxt_1comp.out,10.988286349171172,10.451,-0.5372863491711719
spec-1394-53108-0439.fits.cxt_1comp.out,10.86993521324584,10.817,-0.052935213245840274
spec-1395-52825-0433.fits.cxt_1comp.out,10.925844324928851,10.775,-0.15084432492885114
spec-1395-52825-0540.fits.cxt_1comp.out,10.401486219042134,10.811,0.40951378095786595
spec-1396-53112-0366.fits.cxt_1comp.out,10.811075215703218,10.174,-0.6370752157032182
spec-1401-53144-0035.fits.cxt_1comp.out,10.497493544311116,10.531,0.033506455688884884
spec-1402-52872-0133.fits.cxt_1comp.out,10.815970853377287,10.169,-0.6469708533772867
spec-1404-52825-0245.fits.cxt_1comp.out,10.72011959327617,10.638,-0.08211959327617002
spec-1404-52825-0323.fits.cxt_1comp.out,10.501147889113131,10.497,-0.004147889113131242
spec-1406-52876-0322.fits.cxt_1comp.out,10.483856268264894,10.221,-0.26285626826489406
spec-1406-52876-0427.fits.cxt_1comp.out,10.64024459118535,10.297,-0.3432445911853499
spec-1409-52824-0155.fits.cxt_1comp.out,10.212717281446862,10.562,0.34928271855313753
spec-1409-52824-0441.fits.cxt_1comp.out,10.595381003863132,10.018,-0.5773810038631311
spec-1409-52824-0477.fits.cxt_1comp.out,10.674803600003951,10.409,-0.26580360000395054
spec-1409-52824-0539.fits.cxt_1comp.out,10.931207471818986,10.436,-0.4952074718189863
spec-1415-52885-0449.fits.cxt_1comp.out,10.756187541382136,10.759,0.0028124586178641664
spec-1416-52875-0051.fits.cxt_1comp.out,10.641231230767776,10.625,-0.016231230767775884
spec-1416-52875-0225.fits.cxt_1comp.out,10.560413987364432,10.381,-0.17941398736443226
spec-1416-52875-0436.fits.cxt_1comp.out,10.659035886598009,10.396,-0.2630358865980078
spec-1416-52875-0527.fits.cxt_1comp.out,10.585581475595964,10.338,-0.24758147559596466
spec-1417-53141-0351.fits.cxt_1comp.out,10.616470681569131,10.342,-0.2744706815691309
spec-1417-53141-0394.fits.cxt_1comp.out,10.78750731356026,10.32,-0.4675073135602599
spec-1417-53141-0448.fits.cxt_1comp.out,10.604046445436492,10.495,-0.10904644543649233
spec-1418-53142-0070.fits.cxt_1comp.out,10.843182262678768,10.363,-0.4801822626787686
spec-1418-53142-0189.fits.cxt_1comp.out,10.787919717784048,10.669,-0.11891971778404731
spec-1419-53144-0030.fits.cxt_1comp.out,10.732533298945588,10.517,-0.21553329894558892
spec-1420-53146-0125.fits.cxt_1comp.out,10.81715378943929,10.502,-0.3151537894392895
spec-1420-53146-0252.fits.cxt_1comp.out,10.86204030662541,10.505,-0.3570403066254091
spec-1420-53146-0261.fits.cxt_1comp.out,10.992876862888048,10.701,-0.2918768628880475
spec-1421-53149-0022.fits.cxt_1comp.out,10.85218145738444,10.813,-0.0391814573844389
spec-1421-53149-0354.fits.cxt_1comp.out,10.734842656898886,10.55,-0.18484265689888524
spec-1423-53167-0142.fits.cxt_1comp.out,10.97004969337061,10.455,-0.5150496933706101
spec-1424-52912-0073.fits.cxt_1comp.out,10.311159220959125,10.807,0.49584077904087565
spec-1424-52912-0447.fits.cxt_1comp.out,10.572034624184472,10.25,-0.3220346241844716
spec-1425-52913-0472.fits.cxt_1comp.out,10.877290442199596,10.355,-0.522290442199596
spec-1426-52993-0148.fits.cxt_1comp.out,10.422722828519325,10.63,0.20727717148067626
spec-1426-52993-0279.fits.cxt_1comp.out,10.646340394398273,10.289,-0.3573403943982729
spec-1427-52996-0027.fits.cxt_1comp.out,10.549614830709904,10.594,0.04438516929009495
spec-1427-52996-0341.fits.cxt_1comp.out,10.40686765912499,10.273,-0.13386765912498966
