Amostra,Mcor
1443-53055-290,10.45882821782322
1445-53062-43,10.745698936385732
1445-53062-542,10.74910803379774
1446-53080-164,10.84554667516873
1449-53116-456,11.004856576935554
1449-53116-525,10.831162110953263
1450-53120-37,10.396343110373111
1450-53120-302,10.850265124301808
1451-53117-213,10.485998018570513
1452-53112-187,10.303109939169625
1453-53084-40,10.655229315761684
1454-53090-336,10.843815491775354
1456-53115-371,10.680603542066725
1456-53115-372,10.594274309685513
1456-53115-623,10.765815838528592
1457-53116-143,10.741299860133282
1457-53116-277,10.423657633450121
1460-53138-381,10.356246105939391
1460-53138-602,11.014091931983998
1461-53062-352,10.734759061921425
1461-53062-541,10.566787171997891
1462-53112-51,10.546076810354306
1464-53091-336,10.324120705092394
1465-53082-64,10.706041942166518
1465-53082-512,10.581392134676381
1465-53082-525,11.011477152510306
1466-53083-43,10.937617874151002
1466-53083-165,10.811935053642097
1466-53083-408,10.687599914180181
1567-53172-250,10.670076048835673
1573-53226-249,10.510349491668835
1574-53476-268,10.676027631344203
1574-53476-310,10.62071953538472
1575-53493-61,10.851167789055696
1575-53493-82,10.880536936621997
1575-53493-198,10.4098977944444
1575-53493-521,10.75527017444357
1577-53495-102,10.699559974306654
1579-53473-187,10.51028574623054
1582-52939-16,10.641362730928778
1582-52939-151,10.553194741541963
1582-52939-225,10.6970650989478
1582-52939-457,10.601931229836838
1583-52941-633,10.49743492037714
1584-52943-455,10.324378065724979
1587-52964-236,10.565117399385638
1587-52964-258,10.465110197576994
1588-52965-227,10.811794850894968
1588-52965-239,10.717489574228741
1588-52965-398,11.055504989812185
1589-52972-135,10.733790634017536
1590-52974-211,10.260763035813179
1591-52976-309,10.34841657397083
1592-52990-81,10.420187378583506
1592-52990-231,10.614226116422381
1595-52999-133,11.059053573810033
1597-52999-516,10.796472145874382
1599-53089-467,10.908391690050673
1600-53090-21,10.463799333767351
1600-53090-51,10.77611216691372
1601-53115-595,11.01576409000585
1602-53117-439,10.74702301846099
1604-53078-243,10.621281320342643
1606-53055-33,10.654585894612156
1607-53083-457,10.789926257743254
1608-53138-25,10.746676403624646
1609-53142-219,10.595917883997963
1609-53142-549,10.733400427919541
1609-53142-586,11.008761460658738
1612-53149-570,10.519633193546527
1613-53115-104,10.768288512499579
1613-53115-266,10.638779315588097
1614-53120-40,11.013593298416282
1614-53120-421,10.906627875531033
1614-53120-522,10.7421244426315
1615-53166-173,10.600287454688674
1615-53166-179,10.743474077612664
1616-53169-75,10.664980461670241
1617-53112-207,10.55077346792489
1618-53116-174,10.845356630894075
1620-53137-497,10.75575058283099
1620-53137-503,10.344485400009454
1620-53137-626,10.707241975131744
1621-53383-8,10.50805427569271
1621-53383-150,10.831998455891297
1625-53140-61,10.615856437078444
1625-53140-493,10.696521656224334
1626-53472-521,10.618959566886053
1627-53473-287,10.716137821881128
1627-53473-441,10.796138963200947
1628-53474-257,10.780154128093377
1642-53115-42,10.398261446004193
1642-53115-251,10.438726960877105
1642-53115-539,10.56554718767576
1643-53143-35,10.652454206469631
1644-53144-256,10.603203329789354
1645-53172-607,10.864285410164095
1646-53498-48,10.830343044013956
1646-53498-141,10.512317294212531
1646-53498-450,10.473969845707833
1646-53498-573,10.84887207671849
1647-53531-196,10.734847446929955
1647-53531-208,10.769025454123748
1648-53171-211,10.738264706829737
1649-53149-17,10.539082239315956
1649-53149-78,10.547668061244892
1649-53149-181,10.849953533225444
1649-53149-605,10.823953708654638
1650-53174-268,10.591715466343338
1650-53174-296,10.730133218669945
1652-53555-596,10.848550198755174
1654-53498-384,10.663289513749637
1654-53498-526,10.793319314095093
1655-53523-29,10.661257772385742
1655-53523-195,10.49105775163942
1655-53523-494,10.646508565501986
1655-53523-626,10.609344087918082
1656-53533-165,10.860380298910183
1657-53520-531,10.712521296061984
1657-53520-545,10.829689217239558
1657-53520-606,10.66025077102661
1668-53433-260,10.580768104286035
1669-53433-540,10.507685838768074
1671-53446-458,10.530435936449953
1672-53460-105,10.664865465182348
1672-53460-441,10.503861518558452
1672-53460-535,10.807979671224826
1673-53462-204,10.426433485562114
1673-53462-340,10.575289265361777
1675-53466-147,10.386758450172918
1675-53466-332,10.805353701083233
1675-53466-546,10.936167805019691
1675-53466-590,10.90131685835014
1677-53148-465,11.119034416142261
1678-53433-246,10.66992193910208
1678-53433-611,10.78937613374844
1680-53171-65,10.842348393921649
1680-53171-218,10.461142423193401
1681-53172-115,10.781503250522631
1681-53172-311,10.584807586658664
1681-53172-486,10.811589676478203
1682-53173-111,10.492149620832912
1682-53173-465,10.615016591877465
1682-53173-528,10.698363350590006
1682-53173-626,10.665340352031007
1683-53436-212,10.728183973811287
1684-53239-336,11.039080355859067
1687-53260-522,10.40235312654366
1689-53177-191,10.700032635241762
1690-53475-300,10.295820485460425
1691-53260-621,10.748589949443625
1692-53473-208,10.522594070533433
1695-53473-210,10.898175842754458
1696-53116-561,11.01412813920188
1697-53142-50,10.652694262530444
1697-53142-425,10.618338935108186
1698-53146-236,10.434645763943564
1699-53148-104,10.622680669014885
1699-53148-246,10.338602013911023
1699-53148-388,10.80111543774147
1699-53148-489,10.196852739227413
1700-53502-511,10.752400977223978
1701-53142-239,10.730709109906847
1701-53142-271,10.751294410816056
1703-53799-166,10.792899097301753
1704-53178-217,10.67966336607915
1705-53848-321,10.293346836657832
1707-53885-300,10.422730901444917
1707-53885-469,10.596207818387894
1709-53533-52,10.695060493499236
1711-53535-158,10.840563748141257
1711-53535-214,10.490628723046079
1711-53535-609,10.807650334569512
1712-53531-225,10.73105647641116
1713-53827-49,10.676443666060145
1713-53827-180,10.625956286101456
1713-53827-287,10.459617374537656
1714-53521-133,10.634147454839487
1714-53521-255,10.515301193445957
1714-53521-273,10.174895862499843
1714-53521-508,10.823083619541222
1715-54212-42,11.063321836310509
1715-54212-157,10.66746596210611
1715-54212-235,10.798858346105677
1717-53883-27,10.646285214058576
1717-53883-167,10.975625018010188
1717-53883-351,10.89112637567501
1717-53883-451,10.800274162453299
1717-53883-488,10.59325675270486
1718-53850-112,10.597661602847673
1718-53850-159,10.667451600754935
1719-53876-195,10.697983616317892
1719-53876-261,10.638314754095147
1719-53876-262,10.684129774029579
1720-53854-121,10.596817008333186
1720-53854-397,10.959528108323575
1720-53854-432,10.870174246970953
1721-53857-479,10.747981668358689
1721-53857-494,10.647639173343498
1721-53857-500,10.406751467263689
1722-53852-302,10.325328398346668
1723-53905-275,10.682287773582438
1724-53859-25,10.358932634250358
1726-53137-227,10.504022402286184
1726-53137-239,10.470371991534913
1726-53137-356,10.939975132636688
1727-53859-337,10.593917409204844
1727-53859-340,10.711164557235383
1729-53858-268,10.902483556177273
1729-53858-577,10.804749748448893
1730-53498-236,10.620348938544938
1730-53498-311,10.49356664477352
1732-53501-612,11.070694785518107
1733-53047-88,10.661333262673969
1733-53047-178,10.78046864033279
1734-53034-295,10.585650854521303
1734-53034-315,10.912304200243609
1736-53052-457,10.92567688828183
1738-53051-85,10.796965956106822
1739-53050-60,10.809879653915988
1740-53050-250,10.307556581758005
1740-53050-617,11.034145869520104
1743-53054-287,10.981169595850318
1743-53054-559,10.944912127142862
1744-53055-283,10.623827663989067
1750-53358-574,10.91654956970802
1752-53379-25,10.624230345130693
1752-53379-135,10.661396831968554
1753-53383-441,10.844506859263674
1753-53383-617,10.67819502450392
1754-53385-154,10.867418495985328
1755-53386-245,10.678396840815802
1756-53080-547,10.898144622161647
1757-53083-571,10.853069730995033
1760-53086-493,10.518170189590123
1761-53376-249,10.62238585933223
1764-53467-318,11.117035271299898
1765-53466-259,10.573577439679633
1767-53436-90,10.626586915267096
1769-53502-438,10.7911662317133
1769-53502-497,10.528781373582646
1770-53171-481,10.62309073447253
1771-53498-43,10.870195669364627
1772-53089-579,10.735271912505864
1772-53089-615,10.759430025162477
1777-53857-523,10.401183540412802
1778-53883-224,10.79908739255439
1778-53883-480,10.941963218119614
1779-53089-120,10.782416372800919
1780-53090-394,10.712375284169042
1781-53297-443,10.647286164578212
1790-53876-69,10.739777645618977
1790-53876-150,10.58521499878971
1790-53876-426,10.919821951008313
1790-53876-438,10.540341830356457
1791-54266-41,10.896330675769644
1792-54270-48,10.705731581311758
1792-54270-391,10.958066561333496
1792-54270-612,10.717182028925093
1794-54504-184,10.80863987291596
1795-54507-12,10.750864586654652
1796-53884-393,10.670799530449274
1796-53884-451,10.624468459728096
1797-54507-64,10.434872756465948
1797-54507-153,10.384698368234671
1797-54507-484,10.490740159874646
1797-54507-495,10.712900883345464
1797-54507-566,10.831624251523092
1799-53556-408,10.888238061649448
1800-53884-273,10.685020803748184
1800-53884-493,10.883508709939685
1801-54156-13,10.90715689722296
1801-54156-197,10.686896803158254
1801-54156-635,10.656485454415794
1802-53885-382,10.531628572731542
1803-54152-454,10.896135850137785
1804-53886-348,10.582156509376226
1806-53559-473,10.782288470682111
1806-53559-481,10.570870572403997
1808-54176-629,10.921134268979344
1810-53794-31,10.610667882303108
1810-53794-48,10.666827736698297
1810-53794-210,10.678266337584972
1810-53794-234,10.542623877975892
1811-53533-270,11.172878866681177
1812-53795-528,10.694045104946749
1812-53795-608,10.78521587083927
1812-53795-613,10.622149721960568
1813-53903-451,10.867835343183899
1815-53884-501,10.873557870701895
1816-53919-17,10.722702537632546
1816-53919-178,10.82233777091687
1816-53919-334,10.639847324749955
1817-53851-51,10.362242924804299
1817-53851-68,10.744612580728742
1817-53851-92,10.663492354012783
1817-53851-126,10.710942935185644
1817-53851-183,10.82977677573621
1817-53851-440,10.562096141596719
1818-54539-251,10.427423576180459
1818-54539-411,10.531662833143558
1818-54539-536,10.351207318625647
1818-54539-578,10.908617301755665
1819-54540-237,10.753257297406067
1819-54540-309,10.590034430136628
1819-54540-533,10.627737814284094
1819-54540-541,10.570603762889663
1820-54208-466,10.884394021293907
1821-53167-468,11.073951592324402
1822-53172-559,10.510191059779977
1822-53172-612,10.987239560364996
1823-53886-85,10.685979661705309
1823-53886-90,10.88101592516537
1824-53491-453,10.608829960843188
1824-53491-478,10.71965165774155
1825-53504-277,10.796806540743253
1825-53504-556,10.803372813395256
1826-53499-55,10.941446894662223
1826-53499-324,10.394972068028277
1828-53504-87,10.56051230150086
1830-54560-78,10.360820497482777
1830-54560-218,10.942670929077336
1830-54560-255,10.908035970527735
1830-54560-364,10.972476423060726
1830-54560-466,10.598569836495727
1832-54259-166,10.647421184607223
1832-54259-485,10.71971212911866
1832-54259-486,10.437081105790913
1832-54259-520,10.746652008120321
1833-54561-23,10.382969939710462
1833-54561-256,10.606210987193789
1833-54561-407,10.746680444887597
1833-54561-418,10.62468894522677
1834-54562-93,10.506557519664222
1834-54562-195,10.60514933746289
1834-54562-410,10.666046542680487
1835-54563-55,10.44921335825065
1835-54563-164,10.790895859702045
1835-54563-452,10.94139255037993
1837-53494-282,10.621190648854313
1839-53471-162,10.463120419099951
1839-53471-540,10.614558269073253
1840-53472-365,10.83593601355359
1841-53491-556,10.757558677117634
1842-53501-224,10.515147693506334
1842-53501-281,11.154879673624205
1842-53501-337,10.587673374836012
1843-53816-514,10.685456604326136
1844-54138-32,10.84332779005685
1844-54138-428,10.897123319028932
1845-54144-547,10.558935932828838
1846-54173-58,10.669542233644206
1846-54173-181,10.39350925433035
1846-54173-243,10.673502494753231
1846-54173-435,10.557088613011599
1847-54176-51,10.627573914663518
1847-54176-493,10.393289958319539
1850-53786-401,10.687337497675914
1851-53524-27,10.528799339612705
1852-53534-12,10.680802241909385
1853-53566-396,10.916481867232974
1854-53566-227,10.582674153252201
1854-53566-446,10.685825000320314
1865-53312-316,10.60690840311877
1866-53314-100,10.56071709333679
1866-53314-372,10.791831575822776
1866-53314-413,10.47311262701154
1867-53317-366,10.899270969924773
1867-53317-569,10.729443038883645
1868-53318-430,10.956655174177044
1869-53327-356,10.421905784638197
1869-53327-362,10.893582541812423
1869-53327-534,10.817446309925256
1870-53383-133,10.470889343252137
1870-53383-609,10.51540432995536
1871-53384-322,10.705228065021934
1872-53386-202,10.401440480594227
1875-54453-439,10.841412986472145
1877-54464-309,10.340387065786889
1877-54464-447,10.771282791151668
1921-53317-387,10.681010813101475
1922-53315-525,10.48507589411256
1926-53317-211,10.635449946734925
1926-53317-265,10.926201629684257
1926-53317-508,10.735011301258455
1928-53327-67,10.915272689092161
1928-53327-188,10.609988320579163
1928-53327-313,10.67263187701647
1928-53327-596,10.86000689524536
1930-53347-96,10.834776976980354
1930-53347-182,10.871359633741505
1931-53358-369,10.493618473988757
1931-53358-504,10.772002735655827
1931-53358-516,10.88780761017814
1931-53358-583,10.881208410788295
1931-53358-638,10.704350978809229
1932-53350-68,10.78597276196518
1935-53387-235,10.803083419039703
1936-53330-319,10.776600696737155
1936-53330-474,10.520040104575934
1937-53388-61,10.592465729919107
1941-53386-88,10.644642191967677
1941-53386-340,10.76048615439728
1942-53415-430,10.469976043720843
1942-53415-569,10.678826692305375
1946-53432-354,10.942497586742432
1948-53388-198,10.708860123482083
1949-53433-280,10.677990144308168
1949-53433-425,10.583597456058438
1949-53433-546,10.670192812834383
1951-53389-131,10.727856525616277
1955-53442-440,10.324231100492026
1976-53401-152,10.70876096318921
1976-53401-494,10.649170637956086
1976-53401-636,11.033921351607454
1978-53473-82,10.653236801423054
1978-53473-503,10.517037303524257
1980-53433-208,10.574826377878848
1980-53433-509,10.636669047461822
1980-53433-551,10.656520503169737
1981-53463-300,10.812030005735375
1983-53442-567,10.534274543652387
1984-53433-339,10.469766934130979
1986-53475-107,10.647155118874915
1988-53469-184,10.54831934100647
1990-53472-105,10.747120731649906
1990-53472-410,10.741269612780469
1991-53446-179,10.528890241551185
1993-53762-597,10.636614939826515
1994-53845-269,10.714422877482454
1995-53415-290,10.786581121356926
1996-53436-515,10.346805838603192
1997-53442-63,10.631326600766847
1997-53442-123,10.363844845398154
1998-53433-574,10.590861294877339
1999-53503-473,10.743888817570172
2002-53471-249,10.960481189196695
2004-53737-139,10.67886943530743
2006-53476-135,10.490816803633583
2007-53474-51,10.730040245127965
2007-53474-70,10.810088633407526
2007-53474-443,10.760273675903928
2009-53904-185,10.75798240052372
2009-53904-313,10.406324429695475
2009-53904-325,10.70142609209288
2010-53495-570,10.883781426810147
2011-53499-24,10.629727164532936
2011-53499-205,11.216536398342427
2012-53493-327,10.499477667177725
2013-53818-44,10.502577911689293
2013-53818-88,10.648578089256397
2013-53818-546,10.7507846913881
2015-53819-578,10.648134368465739
2017-53474-339,10.687190183795293
2019-53430-292,10.806882710821093
2019-53430-427,11.031408383802576
2021-53475-72,10.804980824371142
2021-53475-616,10.570187555821803
2022-53827-472,10.658157670100692
2022-53827-546,10.709423048556534
2023-53851-415,10.461451896070827
2024-53503-51,10.886169820331709
2025-53431-62,10.738300763207683
2025-53431-407,10.532247781344795
2025-53431-462,10.568063021324429
2030-53499-42,10.780582642851702
2030-53499-286,10.906150663505741
2030-53499-444,10.710237321464076
2033-53476-133,10.680339798494728
2033-53476-295,10.513256256454115
2033-53476-419,10.902388650163536
2033-53476-441,10.639713621004846
2033-53476-447,10.700162580220463
2034-53466-95,10.663680977671183
2036-53446-245,10.313045385578643
2080-53350-16,10.77581180218237
2087-53415-47,10.646438423207949
2087-53415-52,10.583254767531173
2087-53415-396,10.503133531751168
2088-53493-152,10.64912755523002
2088-53493-460,10.543540369922956
2089-53498-90,10.391479388043805
2089-53498-138,10.669359492829463
2092-53460-362,10.759334980179442
2092-53460-469,10.626993485904451
2092-53460-599,10.379120371351966
2093-53818-249,10.55092098358949
2093-53818-427,10.790145678460142
2094-53851-18,10.601413917830653
2094-53851-166,10.48190129000663
2094-53851-366,10.447837591718168
2095-53474-325,10.725539103454409
2095-53474-365,10.78772303894416
2097-53491-446,10.503915946205902
2100-53713-221,10.87030027336146
2100-53713-400,10.710278415759706
2100-53713-473,10.711001953681409
2102-54115-489,10.644453304762305
2103-53467-307,10.648110485888566
2103-53467-311,10.457705793608978
2103-53467-313,10.450613083113748
2103-53467-407,10.921844801562147
2104-53852-309,10.265964751866667
2105-53472-6,10.76113365520934
2105-53472-392,10.55539767408781
2106-53714-45,10.690441807595853
2108-53473-608,10.335222185557027
2108-53473-639,10.864664459284983
2109-53468-233,10.525500460995694
2110-53467-412,10.4771788649091
2111-53467-92,10.596085643691927
2114-53848-202,10.701010924230776
2114-53848-204,10.796382215189132
2114-53848-205,10.44808891014924
2114-53848-211,10.520611132387506
2114-53848-214,10.43854312131036
2114-53848-260,10.40321537145569
2114-53848-291,10.919156147000491
2114-53848-481,10.704050492265404
2114-53848-526,10.681296268830318
2115-53535-11,10.266761816344456
2115-53535-141,10.243943084658213
2115-53535-462,10.64573968047324
2116-53854-180,10.552056137794889
2118-53820-542,10.956877467643846
2118-53820-545,10.681117273930269
2119-53792-3,10.830131771590638
2119-53792-561,10.599615348623756
2120-53852-337,10.459119864558241
2120-53852-431,10.792535286250551
2120-53852-516,10.655785648713241
2124-53770-41,10.634486369459665
2124-53770-148,10.754898276614579
2124-53770-282,10.776967240396845
2126-53794-141,10.763153679872298
2126-53794-158,10.57332769380984
2126-53794-348,11.097834624294547
2127-53859-265,10.660175184082298
2127-53859-368,10.675647985468578
2127-53859-376,10.734521432205977
2131-53819-354,10.563117014390327
2131-53819-474,10.534610409376409
2131-53819-515,10.27624495053346
2132-53493-24,10.821106586580386
2132-53493-537,10.534814202899877
2132-53493-583,10.967483117860947
2132-53493-633,10.585540717158995
2133-53917-171,10.622295998322345
2134-53876-639,10.459988492482735
2135-53827-19,10.747448617405011
2135-53827-467,10.749210406322229
2137-54206-171,10.710956686041449
2137-54206-585,10.632147521679833
2139-53878-392,10.656557912831717
2139-53878-605,10.531701368896128
2142-54208-227,10.931695960507467
2142-54208-376,10.78530372836271
2142-54208-573,10.469879356512038
2143-54184-359,10.656624573077787
2143-54184-469,10.743370608103062
2143-54184-504,10.736913452970656
2144-53770-320,10.49024553718096
2145-54212-149,10.569179855236229
2145-54212-625,10.618661901443314
2147-53491-576,10.972944256764551
2148-54526-111,10.69291756825952
2150-54510-457,10.982400033256507
2151-54523-57,10.59984534037237
2151-54523-107,10.625361421866337
2151-54523-213,10.605310042317857
2151-54523-346,11.066559252634777
2153-54212-179,10.414288567183174
2156-54525-40,10.210468632944433
2156-54525-121,10.422496383367289
2156-54525-232,10.323859053036621
2156-54525-239,11.229598943027186
2157-54242-340,10.627378858425292
2157-54242-452,10.809793197872057
2157-54242-540,10.875258756786355
2157-54242-557,10.590642382681123
2157-54242-567,10.418202867529887
2159-54328-426,10.35458224461024
2159-54328-538,10.66441388884707
2161-53878-25,10.809421984337428
2161-53878-166,10.692307628302249
2161-53878-534,10.669123640862253
2162-54207-538,10.812669178260672
2165-53917-174,10.947132739793833
2166-54232-251,10.911410815356223
2166-54232-258,10.319010431313112
2166-54232-461,10.584792410995613
2166-54232-507,10.580103674650601
2168-53886-31,10.712794129979965
2168-53886-599,10.585755916075108
2169-53556-617,10.779812804883154
2172-54230-604,10.509154192077116
2173-53874-349,10.692122934903988
2173-53874-598,10.607882526342843
2196-53534-144,10.460977575022268
2196-53534-214,10.3852916742542
2196-53534-521,10.508956976464969
2197-53555-240,10.546855271052204
2197-53555-269,10.555999152624558
2197-53555-429,10.415679662468873
2199-53556-211,10.570718400153744
2200-53875-209,10.352190554668102
2202-53566-428,10.581113035072716
2203-53915-199,10.830395687113953
2203-53915-495,10.298482903284464
2204-53877-138,10.61973858091491
2205-53793-544,10.779064673728625
2211-53786-103,10.568827184827914
2211-53786-386,10.738084909269933
2211-53786-390,10.473376914311448
2213-53792-37,10.772570753634854
2213-53792-140,10.25606903164272
2213-53792-226,10.358372770403179
2213-53792-433,10.569701695227462
2215-53793-67,10.55832490076846
2215-53793-216,10.606054092408197
2216-53795-131,10.58061368082551
2216-53795-403,10.497485786608578
2216-53795-446,10.668321841323728
2218-53816-248,10.747565789511054
2219-53816-87,10.66822776927314
2219-53816-290,10.628526780595314
2219-53816-488,10.92075886782215
2220-53795-440,10.708086621394719
2221-53792-145,10.297821860180186
2224-53815-193,10.561215683749797
2224-53815-575,10.731607294409251
2225-53729-165,10.67222162884722
2227-53820-10,10.79786480734293
2227-53820-516,10.335589023591735
2229-53823-338,10.758070582938677
2230-53799-22,11.121925653714426
2230-53799-443,10.750115507480746
2230-53799-621,10.669850522879452
2233-53845-373,10.65711268929461
2233-53845-453,10.646458455358106
2237-53828-623,10.821797601296934
2239-53726-270,10.882905690887664
2239-53726-523,10.714240713581669
2240-53823-68,10.475671984987969
2240-53823-476,10.307574226978307
2240-53823-491,10.332880930646809
2240-53823-541,10.332801472151663
2241-54169-168,10.792597157326407
2241-54169-391,10.223641427467692
2241-54169-491,10.550797577933086
2241-54169-500,10.281571392995351
2241-54169-510,10.268800387514695
2241-54169-576,10.268440369606761
2242-54153-440,10.16175235931696
2242-54153-457,10.231719283227571
2242-54153-509,10.903953397949456
2244-53795-266,10.623410475309546
2244-53795-389,10.484639382410226
2246-53767-68,10.78705437982786
2246-53767-385,10.755712068053356
2246-53767-409,10.687880125397133
2246-53767-465,10.9206839377668
2246-53767-480,10.423811777227009
2266-53679-176,10.60963185293988
2269-53711-251,10.692397631812353
2270-53714-195,10.828277662589564
2271-53726-307,10.554186594490751
2272-53713-60,10.526774594563022
2273-53709-172,10.70678199782753
2274-53726-496,10.82488401195051
2276-53712-258,10.507682990291698
2278-53711-359,10.372725816360091
2279-53708-191,10.714417709282298
2282-53683-557,10.596249617524506
2283-53729-538,10.713524890790334
2283-53729-567,10.795436367836544
2284-53708-138,10.716323028386546
2288-53699-166,10.579165635937342
2290-53727-173,10.289152254839802
2292-53713-561,10.636211824245594
2292-53713-578,10.943173487026593
2293-53730-629,10.573989347955017
2294-54524-593,10.358835009859632
2295-53734-417,10.980435698139601
2296-53735-106,10.975038957525342
2296-53735-114,10.814544927660432
2297-53738-392,10.817153297810519
2298-53737-567,10.929374075096842
2342-53742-5,10.737523101391396
2342-53742-48,10.77393836766251
2342-53742-109,10.760113488025949
2342-53742-214,10.439438034990369
2343-53735-140,10.347311446096116
2343-53735-454,10.658278264732388
2344-53740-343,10.926492359580566
2346-53734-22,10.540398150050564
2346-53734-77,10.881148260742597
2349-53734-301,10.362293371475813
2349-53734-319,10.426184913755096
2351-53786-525,10.368469486460185
2352-53770-100,10.393909367781546
2352-53770-264,10.675935881829783
2354-53799-621,10.912078139344441
2356-53786-409,10.663765959771977
2358-53797-382,10.786227005540168
2359-53826-467,10.810425796554867
2359-53826-562,10.262151216769102
2363-53763-198,10.567594603821485
2364-53737-147,10.847124341507687
2366-53741-603,10.532322924548634
2367-53763-614,10.702499030413781
2370-53764-307,10.468750452254566
2371-53762-283,10.450829351395727
2371-53762-397,10.4771268644114
2371-53762-430,11.011098133158633
2419-54139-509,10.292947708704453
2421-54153-152,10.408750360604117
2423-54149-178,10.536195213681237
2423-54149-471,10.91009472323725
2424-54448-523,10.323908931610859
2424-54448-628,10.826709928346096
2426-53795-586,10.971518229995837
2427-53815-138,10.435845091496445
2427-53815-405,10.784516590127966
2428-53801-6,10.907154295124965
2429-53799-25,10.812298981195374
2432-54052-27,10.662034589568277
2432-54052-300,10.823603832066418
2433-53820-331,10.840794375868509
2434-53826-475,10.866185573083023
2435-53828-39,11.063557421179741
2435-53828-177,10.559328995659218
2435-53828-355,10.93365859293146
2435-53828-504,10.501857731528697
2438-54056-340,10.81773233917092
2438-54056-369,10.73289120120093
2439-53795-247,10.661851072773791
2439-53795-422,10.675190381969829
2477-54058-277,10.499362657758255
2478-54097-235,10.634650684994567
2479-54174-76,10.896979320126222
2479-54174-346,10.831148606269297
2479-54174-415,10.481370432812698
2479-54174-438,10.504780150142269
2480-53851-1,10.785159569024255
2480-53851-347,10.6836871409403
2482-54175-97,10.805245183222048
2482-54175-139,10.712253091685929
2482-54175-191,10.60115558371173
2484-54144-210,10.79532486564013
2484-54144-328,10.361708904097792
2485-54176-131,10.860126494684362
2487-53852-26,10.712576179848233
2487-53852-287,10.816160482378397
2487-53852-422,10.636797429088482
2487-53852-493,10.740298605904858
2490-54179-484,10.833709824017598
2491-53855-243,10.641733299573668
2492-54178-608,10.689011611962547
2495-54175-588,11.074357960244685
2495-54175-627,10.693178010031806
2499-54176-114,10.69010930976756
2500-54178-508,10.756921211932081
2500-54178-520,10.619928545974119
2501-54084-572,10.68711531145844
2502-54180-88,10.676979436949694
2502-54180-329,10.362595222717504
2502-54180-527,10.604271913559263
2502-54180-583,10.56400757224774
2508-53875-598,11.037480513247038
2509-54180-229,10.141567264264083
2509-54180-239,10.368625911033725
2509-54180-425,10.734200972644361
2509-54180-462,10.615285132686376
2514-53882-299,10.933215939813463
2522-54570-213,10.879247061432158
2522-54570-479,10.471878948315114
2524-54568-109,10.455484541132078
2524-54568-487,11.026306921628516
2525-54569-267,10.300586310779531
2525-54569-501,10.597772524171829
2528-54571-611,10.86109832819853
2531-54572-241,10.767680375946298
2533-54585-73,10.77540425207308
2533-54585-183,10.747300201099176
2533-54585-422,10.82990291065791
2533-54585-521,10.713065977291777
2572-54056-273,10.58783362642311
2574-54084-180,10.997079108503579
2574-54084-322,10.78197711903132
2575-54085-85,10.517728387643894
2576-54086-465,10.908222394539662
2577-54086-403,10.720302537884836
2577-54086-543,10.599240364314674
2578-54093-82,10.887777230746348
2578-54093-330,10.653361319256456
2579-54068-221,10.844518634634326
2580-54092-364,10.987415812411374
2582-54139-586,10.781478665856172
2583-54095-40,10.732783711944487
2583-54095-366,10.743465207337536
2584-54153-52,10.457880243704547
2584-54153-165,10.744881050593202
2584-54153-471,10.540345489013902
2585-54097-281,10.714699835027007
2585-54097-289,10.701632774370346
2585-54097-402,10.609250800162245
2586-54169-148,10.955922174911136
2588-54174-477,10.355052636794886
2589-54174-290,10.720121399684494
2596-54207-42,10.850857862367976
2598-54232-330,10.627781230654609
2599-54234-2,10.502831785529624
2599-54234-17,10.651124963059107
2599-54234-56,10.404530751888908
2599-54234-152,10.780114185206738
2599-54234-619,10.979183111107092
2599-54234-637,10.504744569096998
2600-54243-187,10.783311414632129
2600-54243-291,10.981945407336397
2600-54243-346,10.585789712615457
2600-54243-351,10.730568560046295
2600-54243-414,10.484207675560508
2600-54243-555,10.722037217625749
2601-54144-210,10.98949622512332
2603-54479-181,10.796626683330027
2603-54479-355,10.458323389707012
2603-54479-447,10.78160769114819
2604-54484-628,10.796165981927368
2605-54484-11,10.496372342980617
2605-54484-497,10.639982901876854
2605-54484-622,10.976018254397617
2606-54154-257,11.094045693087526
2606-54154-296,10.851329997579853
2607-54184-45,10.881529143775976
2607-54184-127,10.57670080060633
2607-54184-403,10.487670161303475
2608-54474-462,10.565683203283047
2608-54474-528,10.445519937783695
2609-54476-105,10.519487445148572
2609-54476-171,10.482397841088668
2609-54476-387,10.623142110307285
2609-54476-520,10.311625404386945
2610-54476-9,10.87874793602863
2610-54476-548,10.541091722980816
2611-54477-224,10.855013828392494
2611-54477-520,10.549329185321218
2613-54481-81,10.647344145776914
2615-54483-254,10.446248268347338
2616-54499-76,10.551892715253272
2616-54499-295,10.473648799486968
2616-54499-326,10.980141125723343
2616-54499-348,10.62864854656427
2617-54502-128,10.920044636256469
2617-54502-245,10.767586193910374
2617-54502-265,10.642480799984662
2618-54506-207,10.372707436863678
2619-54506-120,10.587402301383563
2619-54506-600,10.811966698595834
2641-54230-440,10.639926290920457
2643-54208-558,10.546596686599424
2646-54479-463,10.744158362263542
2646-54479-518,10.691993646574723
2649-54212-14,10.760084376949672
2649-54212-36,10.748687631328671
2649-54212-258,10.461649111500956
2650-54505-152,10.728629032394537
2650-54505-185,10.768852105678997
2651-54507-430,10.45426527815306
2651-54507-467,10.933324940231854
2656-54484-118,10.66644546747907
2656-54484-128,10.982304950336564
2656-54484-211,10.914435969915449
2658-54502-15,10.542208613375045
