aid,ra,dec,log_M,Rhlr,e,ng,z,sigma_e,Kq,Kn,Mdyn,lim_sup
spec-1796-53884-0451,197.572191701726,10.6693220527679,10.321,1.32,0.37,7.1,0.08519407,190.68549363377224,0.928983936520446,4.184781,10.637330836831868,0.0
spec-1797-54507-0484,199.188069109855,7.72718353902754,10.258,1.51,0.59,4.16,0.04648052,165.9440717542688,0.8296525174182051,5.830104959999999,10.66991369542631,0.0
spec-1801-54156-0635,205.13802515621,7.24207695074888,10.372,1.47,0.49,6.84,0.07898906,201.53663367136676,0.8641911456966372,4.31349296,10.71390489598144,0.0
spec-1804-53886-0348,205.298374527238,10.0697327266532,10.335,1.16,0.34,5.66,0.08207102,189.58587002736385,0.9508320982325946,4.938597959999999,10.658218083076651,0.0
spec-1808-54176-0629,211.437590954605,6.8782611591315,10.741,1.75,0.67,4.29,0.08589772,222.698345212202,0.8103453250771835,5.748548809999999,10.973141037940385,0.0
spec-1810-53794-0031,214.355661678577,8.11133736086344,10.415,1.19,0.51,4.65,0.05700132,209.255742418631,0.8561389940226636,5.526952249999999,10.758372376605617,0.0
spec-1810-53794-0234,213.355432219837,7.91766307356521,10.302,0.93,0.42,5.63,0.05840779,208.9984313139245,0.898093470327658,4.95536529,10.623606869792923,0.0
spec-1811-53533-0270,214.400481416386,8.17914089474911,10.403,1.32,0.33,7.99,0.06005179,180.43335976808223,0.9587450189793348,3.7688564099999997,10.557560970478832,0.0
spec-1812-53795-0528,218.328033011096,9.6731555757743,10.405,1.02,0.26,7.95,0.08540629,233.41467609092516,1.024588205031141,3.7867302499999997,10.70011086605243,0.0
spec-1815-53884-0501,225.810810383637,8.0890299383994,10.645,2.25,0.55,6.26,0.08818871,210.6982040316876,0.8418447448145492,4.61236116,10.95510015221496,0.0
spec-1817-53851-0183,228.157202190521,6.60175998533486,10.695,1.86,0.6,3.34,0.07751305,218.79109983631568,0.8268941874213698,6.36330996,11.037145919730655,0.0
spec-1818-54539-0411,229.836702038805,7.67648058289093,10.276,0.68,0.46,5.33,0.0752018,196.689868051174,0.8775527169786937,5.1254244899999994,10.439516600620074,0.0
spec-1823-53886-0085,242.481233068668,4.02373401673564,10.454,1.59,0.41,5.12,0.0650751,193.1953490194086,0.9037741381612935,5.247047039999999,10.815805980782626,0.0
spec-1824-53491-0478,211.541012457517,6.92286931335257,10.431,0.99,0.39,7.88,0.09335458,220.1245420598104,0.9158595133204178,3.81819504,10.591099750717229,0.0
spec-1825-53504-0277,212.347058759464,5.97377724430696,10.55,1.23,0.49,5.88,0.0853771,235.94736797353525,0.8641911456966372,4.81696304,10.821359167057315,0.0
spec-1825-53504-0556,213.482911542561,7.20974598119096,10.555,1.2,0.44,4.71,0.09687831,233.86093731630115,0.8874053975750458,5.49062681,10.871281265436165,0.0
spec-1828-53504-0087,219.137228051874,5.50532346500258,10.315,0.84,0.2,8.0,0.06000944,224.4950837157341,1.0991960685470887,3.7643999999999993,10.609904541687827,0.0
spec-1832-54259-0166,227.652481488046,5.51160625248913,10.438,1.32,0.6,3.87,0.07909383,199.4176024237421,0.8268941874213698,6.014973289999999,10.783225209508622,0.0
spec-1832-54259-0520,227.707439962084,5.81571131157508,10.6,1.28,0.59,4.99,0.07955156,232.9368839023416,0.8296525174182051,5.32340241,10.853212679776815,0.0
spec-1833-54561-0256,227.621064135868,4.9970266388289,10.357,1.01,0.27,3.59,0.08324032,188.1955665127827,1.013935990115002,6.197313209999999,10.718194789783816,0.0
spec-1834-54562-0195,229.953241164106,5.03011623404004,10.317,1.15,0.64,5.46,0.07824139,200.9599222962009,0.8168856351754018,5.05119956,10.648913189537259,0.0
spec-1835-54563-0164,231.98902386924,4.84448581968349,10.514,1.82,0.62,3.19,0.08723716,192.0075972921206,0.8216932330693044,6.464354009999999,10.918383711476784,0.0
spec-1842-53501-0337,219.195426649164,31.9456701973835,10.335,1.03,0.42,4.71,0.05928337,195.15410009893063,0.898093470327658,5.49062681,10.652976705041295,0.0
spec-1843-53816-0514,223.328310299047,31.1354597633834,10.399,1.36,0.55,3.01,0.08146215,187.5757572805912,0.8418447448145492,6.587038409999999,10.790255181431695,0.0
spec-1845-54144-0547,229.030157901807,29.2806131154973,10.28,1.03,0.3,7.97,0.07947188,177.89964394999842,0.984585082448575,3.7777836899999997,10.450118376278228,0.0
spec-1846-54173-0435,229.948826058365,28.494641963203,10.317,1.01,0.53,3.88,0.07471757,173.3153150811784,0.8487068161348575,6.008531039999999,10.555961910091153,0.0
spec-1850-53786-0401,237.312663862846,25.5209296283207,10.511,1.58,0.4,6.72,0.0708003,211.79400160645065,0.9096926026564097,4.373997439999999,10.816698241597706,0.0
spec-1854-53566-0227,245.91934366691,20.0981103128832,10.305,1.14,0.34,7.92,0.08538859,203.1856260913457,0.9508320982325946,3.8001862399999995,10.597040184786469,0.0
spec-1866-53314-0372,112.448617046935,45.159053441406,10.549,1.73,0.67,4.31,0.09156933,210.2253074726359,0.8103453250771835,5.736074009999999,10.917141628107144,0.0
spec-1866-53314-0413,112.639771871899,45.1489989510122,10.146,0.83,0.41,3.11,0.07456052,153.65482488766995,0.9037741381612935,6.518687609999999,10.428831230336584,0.0
spec-1867-53317-0366,113.871954290916,47.096554988392,10.806,2.45,0.71,7.39,0.08976494,229.9580375809724,0.8027356868192035,4.045061609999999,10.990401638375221,0.0
spec-1868-53318-0430,117.113635925277,50.6435512663243,10.733,2.06,0.44,5.49,0.08794928,222.07018514365623,0.8874053975750458,5.034186409999999,11.02333974362273,0.0
spec-1926-53317-0211,124.444294157778,21.8333374459812,10.396,1.27,0.64,4.8,0.05943859,187.860131634934,0.8168856351754018,5.436464,10.665391396287351,0.0
spec-1926-53317-0508,125.36879573164,23.2163433763095,10.414,2.29,0.34,7.98,0.0930817,189.00736128881277,0.9508320982325946,3.7733176399999993,10.834060775583756,0.0
spec-1928-53327-0596,128.328666350541,24.4600250140842,10.596,1.59,0.4,3.94,0.08632083,207.8544859197873,0.9096926026564097,5.96997876,10.93822403237178,0.0
spec-1932-53350-0068,133.500812688177,26.5982483443315,10.681,2.0,0.2,7.98,0.08461414,216.44382427730235,1.0991960685470887,3.7733176399999993,10.955959580517474,0.0
spec-1936-53330-0474,137.792912662332,29.7744923196597,10.219,0.73,0.37,7.99,0.04791612,237.8557298060365,0.928983936520446,3.7688564099999997,10.526608546790735,0.0
spec-1941-53386-0088,142.615280484071,30.8290285795042,10.373,1.14,0.61,2.64,0.07618572,198.1703721514159,0.8242425168127028,6.84412736,10.76879605185038,0.0
spec-1942-53415-0430,144.091244258494,30.7346556315739,10.179,0.99,0.34,3.54,0.07595266,159.49354712446706,0.9508320982325946,6.23027156,10.54017289432496,0.0
spec-1949-53433-0280,149.007436142946,32.0665165690631,10.473,1.75,0.67,4.49,0.0802964,188.54911265740836,0.8103453250771835,5.624668409999999,10.819094745201433,0.0
spec-1949-53433-0425,148.831329030885,32.6095345042435,10.329,1.07,0.55,7.83,0.08427038,243.18200091525733,0.8418447448145492,3.840814489999999,10.67734262442341,0.0
spec-1976-53401-0494,180.669315366873,40.6032228487242,10.377,1.69,0.57,3.87,0.07010676,178.76204389708397,0.8355072068666826,6.014973289999999,10.800061886363787,0.0
spec-1980-53433-0551,169.1924893037,40.7742571791321,10.414,1.12,0.54,4.21,0.07484712,221.00443015868237,0.8452074611443647,5.798640809999999,10.7947501665481,0.0
spec-1984-53433-0339,187.399432772511,41.0984376318186,10.275,1.27,0.65,4.92,0.05546301,178.83423727427854,0.8146196502770222,5.36485424,10.615658518485185,0.0
spec-1986-53475-0107,186.996738596023,40.1402356309976,10.37,1.07,0.48,2.9,0.06572302,197.91175584254503,0.8684665799778243,6.662780999999999,10.751176265741224,0.0
spec-1990-53472-0410,164.781319519474,31.0100654064864,10.401,1.17,0.52,3.87,0.07194808,207.6189579631872,0.8523486307670756,6.014973289999999,10.779011501808375,0.0
spec-1991-53446-0179,178.430430706958,31.4666155708572,10.225,0.93,0.64,4.93,0.07690562,193.67896280931637,0.8168856351754018,5.3589180899999995,10.55032688315364,0.0
spec-1994-53845-0269,193.668354873493,30.3986278598415,10.359,1.6,0.43,7.96,0.06272991,181.15977374303745,0.8926404490652192,3.7822545599999997,10.615111494651886,0.0
spec-2002-53471-0249,199.437576339086,28.0857771285508,10.784,2.12,0.37,4.17,0.09357614,236.45029577749085,0.928983936520446,5.8238024899999985,11.173471081495922,0.0
spec-2011-53499-0024,195.803659641156,28.5684982783188,10.45,1.47,0.77,5.11,0.08724827,199.4262226724732,0.7933257557248411,5.252891609999999,10.753172510192666,0.0
spec-2012-53493-0327,173.772123488434,36.3507465869865,10.169,0.64,0.4,6.24,0.07616091,232.3836299125756,0.9096926026564097,4.622956159999999,10.528846129745594,0.0
spec-2022-53827-0472,191.228357256871,36.1838374890582,10.451,0.52,0.53,7.03,0.08690152,318.63393175600766,0.8487068161348575,4.2191136899999995,10.643006962101245,0.0
spec-2023-53851-0415,199.928792191677,36.0477524450006,10.221,0.45,0.38,7.92,0.0721821,274.73833481646216,0.9222860468299282,3.8001862399999995,10.442162211588006,0.0
spec-2025-53431-0407,161.434752422337,34.6288259881819,10.273,0.99,0.39,6.45,0.06528077,188.95465582571623,0.9158595133204178,4.512670249999999,10.531053505234555,0.0
spec-2025-53431-0462,160.945197654514,34.1385187154109,10.282,1.21,0.32,3.86,0.07157567,175.7785527569304,0.9669974820474221,6.02142036,10.70428208425303,0.0
spec-2034-53466-0095,167.483053264033,34.3612771944821,10.474,1.92,0.4,7.43,0.07905282,188.0359392829729,0.9096926026564097,4.026108089999999,10.762003704976433,0.0
spec-2036-53446-0245,172.787547205824,36.7213335665593,10.01,1.03,0.11,7.91,0.06367987,147.92091787387736,1.2560326923580525,3.8046812099999996,10.398656282912217,0.0
spec-2080-53350-0016,119.12538445953,15.3288084811758,10.568,1.71,0.6,3.22,0.07553823,200.17368199190472,0.8268941874213698,6.444058439999999,10.928860130195517,0.0
spec-2088-53493-0460,197.541698806176,40.1979573822431,10.321,1.26,0.46,7.94,0.07890788,209.2312723437672,0.8775527169786937,3.7912107599999993,10.630115535707247,0.0
spec-2089-53498-0090,182.22718348682,32.9520742520832,10.126,0.64,0.17,4.85,0.05698425,152.5055594400813,1.1445808046337596,5.406542249999999,10.330758039981175,0.0
spec-2089-53498-0138,182.004224705276,33.1914095657985,10.376,1.36,0.22,5.28,0.07790685,183.95973846277437,1.0721232014342572,5.15418944,10.77183020172008,0.0
spec-2093-53818-0427,197.980155382378,33.852345666826,10.512,1.57,0.28,6.96,0.08880097,213.16592881411012,1.0037315179050041,4.25368256,10.850158527323714,0.0
spec-2097-53491-0446,176.835210583921,35.0773718872108,10.263,1.02,0.37,7.47,0.05776933,198.00229067492972,0.928983936520446,4.007231689999999,10.539233913736908,0.0
spec-2102-54115-0489,202.318076682328,37.5965809209748,10.467,1.36,0.61,3.45,0.05632659,187.45424646705675,0.8242425168127028,6.289900249999999,10.76046890070752,0.0
spec-2103-53467-0307,178.98321766659,36.1159497026155,10.372,1.25,0.6,3.33,0.06327902,181.5861992863087,0.8268941874213698,6.37001249,10.703106568419738,0.0
spec-2104-53852-0309,198.094606844215,31.075009148655,10.081,0.88,0.49,6.89,0.06144787,169.57071570694046,0.8641911456966372,4.28848761,10.338539005631434,0.0
spec-2108-53473-0608,182.569196316905,39.304714786902,10.248,0.84,0.5,4.23,0.02205594,184.4142712886305,0.8600842766443919,5.786088889999999,10.519235104405878,0.0
spec-2114-53848-0526,207.530046165922,29.2532310549594,10.355,1.29,0.35,5.89,0.07724174,196.85577536895963,0.9432436911467813,4.81148961,10.722230148166357,0.0
spec-2120-53852-0337,209.617813171637,28.1536502690328,10.177,1.24,0.57,5.02,0.07029798,169.86939972496452,0.8355072068666826,5.305709639999999,10.566786323930204,0.0
spec-2127-53859-0368,213.40203482953,27.4922937964707,10.502,1.19,0.53,3.99,0.05465127,211.5522496778665,0.8487068161348575,5.937984409999999,10.79521965569753,-0.06650140386186959
spec-2131-53819-0354,215.030763978657,26.122086980493,10.327,0.76,0.43,4.33,0.07266413,199.8864034367285,0.8926404490652192,5.723618489999999,10.557167995466349,0.0
spec-2131-53819-0515,216.215135487674,26.1294722007184,10.043,0.58,0.41,3.85,0.03831652,167.39815389728756,0.9037741381612935,6.02787225,10.313593926347158,0.0
spec-2137-54206-0171,219.707257553382,27.2545517319029,10.39,1.44,0.5,4.67,0.09263,181.3982271138892,0.8600842766443919,5.514824489999999,10.718141927404009,0.0
spec-2139-53878-0392,219.51519768385,24.8513732164335,10.401,1.23,0.78,4.13,0.08906358,178.50383516680128,0.7919592728174347,5.84904129,10.625428404692586,0.0
spec-2145-54212-0149,223.910190572336,25.9796796522997,10.23,0.96,0.15,5.32,0.08119648,179.55061470531032,1.1784086715660769,5.13116784,10.638597831047328,0.0
spec-2151-54523-0057,227.182925200855,27.1822123479003,10.121,1.07,0.33,7.94,0.08000033,176.8460092543725,0.9587450189793348,3.7912107599999993,10.451496009458607,0.0
spec-2156-54525-0239,228.067052061154,20.60471560952,11.073,3.11,0.53,3.9,0.07965589,275.8823475678592,0.8487068161348575,5.995660999999999,11.447243629441177,0.0
spec-2157-54242-0452,229.375129309544,27.3758139871372,10.648,1.81,0.6,4.7,0.06418404,220.4842975567765,0.8268941874213698,5.496669,10.968424085015808,0.0
spec-2157-54242-0540,229.514257788691,27.3303301850495,10.738,1.86,0.56,4.53,0.07287423,218.6890281996896,0.8386131011557931,5.600123689999999,10.987366850908145,0.0
spec-2159-54328-0426,230.322879066423,20.240624778785,10.133,0.97,0.44,2.7,0.05823664,152.68000890977638,0.8874053975750458,6.801988999999999,10.501534733813198,0.0
spec-2161-53878-0166,231.525656150408,22.0965273094573,10.464,1.03,0.21,4.06,0.09158553,193.36266022062387,1.0853616458827038,5.89339476,10.757963107629761,0.0
spec-2166-54232-0258,234.132243645652,19.7368527373802,10.122,0.83,0.36,2.71,0.04106251,157.46526496612483,0.9359655037331305,6.794982809999999,10.483336488981092,0.0
spec-2168-53886-0031,237.797727053468,20.2223657619316,10.539,1.59,0.52,5.03,0.03746887,209.92982568107365,0.8523486307670756,5.29982169,10.866864595749844,0.0
spec-2168-53886-0599,237.697848838516,20.4557167304258,10.395,1.41,0.36,7.98,0.05535445,205.25016011405995,0.9359655037331305,3.7733176399999993,10.68820998532442,0.0
spec-2169-53556-0617,238.104024297739,23.5715143309686,10.535,1.38,0.43,2.94,0.08711323,209.53301764079237,0.8926404490652192,6.635170759999999,10.921353343470606,0.0
spec-2203-53915-0495,247.886839305758,13.9558384674958,10.035,0.65,0.37,6.62,0.05328906,189.1910419901153,0.928983936520446,4.424948039999999,10.347071529834306,0.0
spec-2205-53793-0544,242.921924897587,21.0106303999669,10.494,1.71,0.51,3.73,0.08780495,199.7297647949904,0.8561389940226636,6.10567089,10.918600015765913,0.0
spec-2211-53786-0390,165.416288506032,29.1965671883791,10.23,0.9,0.46,4.98,0.07032672,186.88142990662507,0.8775527169786937,5.32930964,10.53375963058233,0.0
spec-2215-53793-0067,170.28294428797,28.7577025079415,10.338,1.32,0.43,6.96,0.06001388,206.0168224460953,0.8926404490652192,4.25368256,10.694261594345933,0.0
spec-2215-53793-0216,168.653989799544,28.4227668241061,10.295,1.1,0.28,7.86,0.07957844,189.43523103970563,1.0037315179050041,3.82722836,10.547256781869299,0.0
spec-2216-53795-0446,170.741947822542,27.9353613355777,10.401,1.54,0.54,7.87,0.07004756,203.9468197464242,0.8452074611443647,3.8227092899999997,10.682329845105292,0.0
spec-2219-53816-0087,173.90469500982,25.9792076853657,10.293,1.1,0.49,6.22,0.09008747,220.9784122786185,0.8641911456966372,4.63357044,10.69905861987837,0.0
spec-2221-53792-0145,176.142708518028,26.7080453840664,10.073,0.82,0.52,3.08,0.02969957,164.93730014862862,0.8523486307670756,6.539142239999999,10.461030322253436,0.0
spec-2225-53729-0165,180.20760204957,29.2522528782734,10.432,1.18,0.47,3.94,0.08124608,187.6047472515884,0.8729178863405056,5.96997876,10.701756488402369,0.0
spec-2227-53820-0010,182.35470417964,26.8101260681859,10.532,1.98,0.35,7.97,0.07767998,211.35351625958685,0.9432436911467813,3.7777836899999997,10.864985796786693,0.0
spec-2229-53823-0338,181.779964554898,28.4597517366217,10.479,1.27,0.29,4.57,0.08634181,186.3207785795541,0.993954349345031,5.575656089999999,10.75442937347648,0.0
spec-2241-54169-0576,195.363104189032,27.9991958902805,10.092,0.71,0.21,2.92,0.025495,158.25152233001364,1.0853616458827038,6.648966239999999,10.474723395186457,0.0
spec-2242-54153-0509,196.563448152905,27.632320547358,10.68,1.81,0.56,3.22,0.09785794,209.5613065931371,0.8386131011557931,6.444058439999999,10.999462538236346,0.0
spec-2244-53795-0389,200.400932008941,26.6621724079315,10.193,1.0,0.38,4.54,0.07401384,179.6739101274696,0.9222860468299282,5.593999559999999,10.587998759608784,0.0
spec-2272-53713-0060,125.769385099077,14.6792819972947,10.245,1.03,0.51,3.71,0.08044373,164.24876152012538,0.8561389940226636,6.11870481,10.529485866578895,0.0
spec-2278-53711-0359,128.848101921508,17.5994187805863,10.064,0.9,0.39,7.66,0.04793206,164.899531413943,0.9158595133204178,3.9186219599999994,10.310084236467453,0.0
spec-2279-53708-0191,131.324840096988,17.7370804352696,10.458,1.48,0.36,6.03,0.07612149,187.2956973692156,0.9359655037331305,4.7353676899999995,10.728371520997104,0.0
spec-2283-53729-0567,135.353125673253,19.8236911112901,10.534,1.27,0.21,4.52,0.09904542,194.2618542468363,1.0853616458827038,5.60625264,10.83126657111339,0.0
spec-2290-53727-0173,140.329739085253,22.1325060789268,10.018,0.85,0.36,3.48,0.03464737,143.68866232520034,0.9359655037331305,6.269980639999999,10.379230626614463,0.0
spec-2293-53730-0629,144.047451928705,23.7955330465333,10.31,1.13,0.57,7.95,0.07202713,224.1333709288433,0.8355072068666826,3.7867302499999997,10.620746713711439,0.0
spec-2294-54524-0593,144.075672065873,25.8302434430784,10.051,0.99,0.47,7.38,0.06630005,160.14895188986452,0.8729178863405056,4.04981204,10.319532310736419,0.0
spec-2296-53735-0106,145.845934491209,23.6903707542054,10.79,3.04,0.57,6.95,0.08954746,237.39699244408547,0.8355072068666826,4.258640249999999,11.15148581875988,0.0
spec-2296-53735-0114,146.016324746315,23.6106767131336,10.576,1.84,0.38,7.89,0.08713418,242.14181260062867,0.9222860468299282,3.8136856100000003,10.945608582673742,0.0
spec-2342-53742-0214,147.848580467773,26.5221875748422,10.249,1.03,0.4,6.13,0.05133542,175.15268842974905,0.9096926026564097,4.681573289999999,10.495397985054899,0.0
spec-2352-53770-0264,158.331700246413,24.5138450879889,10.405,0.97,0.3,4.69,0.08337204,194.8806146850814,0.984585082448575,5.502716009999999,10.666580022238486,0.0
spec-2354-53799-0621,158.968120094884,30.2352548755296,10.578,1.9,0.68,6.45,0.0971634,212.2974068270678,0.8083302385460109,4.512670249999999,10.861106060157509,0.0
spec-2356-53786-0409,159.42537728927,28.5306444998884,10.346,1.26,0.55,2.79,0.08353876,179.9547891237577,0.8418447448145492,6.739106809999999,10.73097236303908,0.0
spec-2358-53797-0382,161.199679962088,28.3191885519753,10.543,1.96,0.57,5.54,0.08806807,204.3913053062333,0.8355072068666826,5.005927559999999,10.901056321923285,0.0
spec-2366-53741-0603,157.213811136584,23.1118425895225,10.319,1.34,0.24,5.25,0.03848022,173.71232215915492,1.047323184938283,5.171506249999999,10.706904476912282,0.0
spec-2367-53763-0614,159.106729407149,23.2953135773241,10.546,1.81,0.46,5.9,0.04654199,198.62606201516235,0.8775527169786937,4.806020999999999,10.845250573878843,0.0
spec-2371-53762-0397,148.879929400178,19.1259868942277,10.121,1.56,0.27,7.98,0.06983504,163.17563889893069,1.013935990115002,3.7733176399999993,10.56760980176275,0.0
spec-2423-54149-0178,125.699304302593,10.6188562955818,10.356,1.11,0.55,5.08,0.06379919,175.46034260426885,0.8418447448145492,5.270454239999999,10.547201632083278,0.0
spec-2429-53799-0025,132.191223236796,14.2888028085651,10.56,1.72,0.49,7.9,0.09352289,196.91488770421992,0.8641911456966372,3.8091809999999997,10.707967627961011,0.0
spec-2435-53828-0504,136.551291396425,17.2269930230188,10.274,1.47,0.62,5.66,0.06540567,165.38001794762215,0.8216932330693044,4.938597959999999,10.57903744238312,0.0
spec-2439-53795-0247,138.820979088345,16.8610504339352,10.44,1.12,0.55,3.97,0.0899521,190.0814751684175,0.8418447448145492,5.950767689999999,10.673343266751234,0.0
spec-2477-54058-0277,159.702764009712,22.9502569801801,10.3,1.14,0.58,3.63,0.05596266,177.35091228500764,0.8325219696942819,6.17103329,10.631765952348882,0.0
spec-2479-54174-0076,162.117944820474,18.0638841595107,10.661,2.04,0.46,4.8,0.0814742,220.0330303559693,0.8775527169786937,5.436464,11.039636314235127,0.0
spec-2479-54174-0346,160.44488308678,18.8015062215925,10.663,2.3,0.78,4.92,0.0803386,214.472689014121,0.7919592728174347,5.36485424,11.019173260062612,0.0
spec-2484-54144-0210,163.300319670516,19.6998769284348,10.561,1.95,0.58,5.93,0.07902645,198.95386465249123,0.8325219696942819,4.7896440899999995,10.854678971829134,0.0
spec-2487-53852-0287,164.753659585842,15.4495580611281,10.612,2.01,0.47,7.69,0.08881065,210.05027939976853,0.8729178863405056,3.9047900099999993,10.846854315571651,0.0
spec-2491-53855-0243,166.711992360107,16.4067399285711,10.401,0.9,0.51,5.12,0.08754665,229.20898276218372,0.8561389940226636,5.247047039999999,10.6936056677429,0.0
spec-2500-54178-0508,172.620539629189,22.1563216754377,10.459,2.23,0.52,5.5,0.06723137,190.19522025632943,0.8523486307670756,5.028524999999999,10.90520259679547,0.0
spec-2501-54084-0572,173.546464636336,25.5606462049035,10.176,1.0,0.46,7.98,0.07102586,166.2914254231019,0.8775527169786937,3.7733176399999993,10.32817694821228,0.0
spec-2502-54180-0329,172.568569136612,20.6231196666414,10.023,0.93,0.71,2.3,0.06398367,147.36671441291435,0.8027356868192035,7.086188999999999,10.426707707531678,0.0
spec-2502-54180-0583,174.562267600907,20.1783203974461,10.404,1.08,0.53,3.39,0.06391013,184.48359370438288,0.8487068161348575,6.329869609999999,10.661932364687727,0.0
spec-2531-54572-0241,245.105074982792,9.71282914971831,10.493,1.88,0.29,7.66,0.08842979,201.72087002636613,0.993954349345031,3.9186219599999994,10.840599975956122,0.0
spec-2533-54585-0073,249.594354113151,11.473837602134,10.482,1.64,0.6,5.2,0.08602997,194.99007742369432,0.8268941874213698,5.200463999999999,10.794801560022522,0.0
spec-2533-54585-0422,248.298770056883,12.0699721719818,10.582,1.37,0.66,5.08,0.09330507,259.16509903290506,0.8124406952084483,5.270454239999999,10.961953970409123,0.0
spec-2572-54056-0273,126.656880922317,8.71563183473782,10.342,0.9,0.42,3.57,0.07977517,210.7824620899368,0.898093470327658,6.210482089999999,10.714798963186292,0.0
spec-2579-54068-0221,142.416460431617,14.7200006001982,10.603,1.97,0.27,4.55,0.07892723,200.64608302313263,1.013935990115002,5.5878802499999995,11.019025882399102,0.0
spec-2580-54092-0364,144.254590012072,14.4545663259689,10.801,1.73,0.7,3.84,0.08311538,250.53545815881543,0.8045283901955289,6.03432896,11.088395514318199,0.0
spec-2583-54095-0040,149.253597030494,15.8851038549961,10.512,1.95,0.48,7.9,0.08238113,190.43794722044905,0.8684665799778243,3.8091809999999997,10.735566969524717,0.0
spec-2583-54095-0366,148.24889620866,17.1427491538951,10.448,1.85,0.53,4.83,0.08809816,187.1208136883542,0.8487068161348575,5.418496489999999,10.840493064601961,0.0
spec-2584-54153-0165,149.495524612074,14.1263958600028,10.477,1.14,0.46,3.42,0.09366962,194.24720781588445,0.8775527169786937,6.309863239999999,10.743348237645026,0.0
spec-2585-54097-0281,149.308872872035,16.0466220222418,10.389,1.16,0.52,3.95,0.08146362,217.0843792092971,0.8523486307670756,5.963570249999999,10.810279399590627,0.0
spec-2585-54097-0402,150.413574557099,17.7880553537143,10.296,1.09,0.54,4.82,0.0716899,201.55112488652983,0.8452074611443647,5.424480839999999,10.673959107463093,0.0
spec-2599-54234-0152,189.457062785765,17.2943033421361,10.503,1.54,0.44,7.94,0.08868002,227.446273324552,0.8874053975750458,3.7912107599999993,10.79461902089722,0.0
spec-2600-54243-0351,189.057678727644,17.8382326548997,10.471,1.25,0.23,4.09,0.07800474,188.59133543616133,1.059452598972988,5.874357209999999,10.808436022125996,0.0
spec-2601-54144-0210,191.837321587,16.3982142444722,10.736,2.12,0.44,4.22,0.08196385,224.31435291402067,0.8874053975750458,5.79236244,11.105468436931796,0.0
spec-2605-54484-0011,201.420067169317,15.9233930625348,10.217,1.09,0.6,4.51,0.07574691,169.5347172233891,0.8268941874213698,5.61238641,10.528981948926145,0.0
spec-2605-54484-0622,201.806445025457,17.5052133912874,10.728,2.36,0.57,4.95,0.08711023,230.15208547487416,0.8355072068666826,5.347060249999999,11.113447765148782,0.0
spec-2606-54154-0257,202.062703502147,15.8799541902978,10.942,2.45,0.39,5.24,0.09645173,270.1513269848798,0.9158595133204178,5.177288159999999,11.294752148481175,0.0
spec-2606-54154-0296,201.937081167227,15.961890341618,10.723,2.1,0.49,7.97,0.0856359,228.97984736875105,0.8641911456966372,3.7777836899999997,10.92210137250377,0.0
spec-2607-54184-0127,204.665632717115,15.5302815463503,10.285,0.92,0.73,4.7,0.07693143,171.67377229521966,0.7993527728767938,5.496669,10.44247445408229,0.0
spec-2609-54476-0105,182.91000664935,19.6733189210362,10.236,0.85,0.53,2.74,0.07568188,186.38092454344016,0.8487068161348575,6.77399316,10.59626494812565,0.0
spec-2609-54476-0171,182.331657421221,19.8864559510157,10.202,0.67,0.26,2.88,0.06665427,189.85374444435345,1.024588205031141,6.67661504,10.58445948033152,0.0
spec-2609-54476-0387,181.049301886041,20.5546235705021,10.384,0.99,0.33,7.95,0.07342097,246.02834804235505,0.9587450189793348,3.7867302499999997,10.70401364043775,0.0
spec-2609-54476-0520,182.355624998249,20.1557992228607,10.037,0.48,0.38,5.18,0.06011003,175.28286185037445,0.9222860468299282,5.21208084,10.217037584514124,0.0
spec-2610-54476-0548,184.788335392981,20.432319313907,10.357,1.15,0.56,3.35,0.03089036,182.00763272707135,0.8386131011557931,6.3566122499999995,10.67410506093318,0.0
spec-2615-54483-0254,193.070379380679,18.4701300537363,10.205,1.28,0.54,6.37,0.06453238,181.4338952673822,0.8452074611443647,4.5544332899999995,10.576485141513936,0.0
spec-2616-54499-0295,193.708764346015,19.1003906091416,10.219,0.81,0.22,5.07,0.06332935,165.09569858003988,1.0721232014342572,5.276318089999999,10.462972854702764,0.0
spec-2616-54499-0348,193.962726007345,20.4181045918586,10.356,1.39,0.11,7.84,0.0851713,175.8621752778947,1.2560326923580525,3.836280959999999,10.682711686649286,0.0
spec-2617-54502-0128,197.213566261449,18.639233233056,10.587,2.25,0.59,4.95,0.08911083,199.2205615105158,0.8296525174182051,5.347060249999999,10.96430280588844,0.0
spec-2641-54230-0440,202.492380978269,19.4272920281455,10.292,1.18,0.53,4.48,0.08522832,184.52722046635188,0.8487068161348575,5.630816639999999,10.64977261787219,0.0
spec-2643-54208-0558,181.240505349083,22.8877972418434,10.168,1.46,0.48,7.92,0.07501158,169.10707311761965,0.8684665799778243,3.8001862399999995,10.505675048495657,0.0
spec-2649-54212-0014,194.471170464542,21.4515387130529,10.473,1.41,0.62,4.09,0.09914496,191.88634927756388,0.8216932330693044,5.874357209999999,10.765417990464421,0.0
spec-2649-54212-0258,192.946451927799,21.3336666539389,10.197,0.75,0.17,5.15,0.07475799,189.26341288659984,1.1445808046337596,5.229542249999999,10.572745387221836,0.0
spec-2650-54505-0152,196.599515360625,22.021413284863,10.498,1.61,0.75,4.8,0.06643387,189.5541680915448,0.7962225610272257,5.436464,10.765084203877459,0.0
